Date,GOOGLE_holding
9/18/2018 0:41,30121
9/18/2018 1:41,30121
9/18/2018 2:41,30121
9/18/2018 3:41,30121
9/18/2018 4:41,30121
9/18/2018 5:41,30121
9/18/2018 6:41,30121
9/18/2018 7:41,30121
9/18/2018 8:41,30121
9/18/2018 9:41,30122
9/18/2018 10:41,30122
9/18/2018 11:41,30122
9/18/2018 12:41,30121
9/18/2018 13:41,30120
9/18/2018 14:41,30136
9/18/2018 15:41,30164
9/18/2018 16:41,30154
9/18/2018 17:41,30137
9/18/2018 18:41,30138
9/18/2018 19:41,30132
9/18/2018 20:41,30140
9/18/2018 21:41,30149
9/18/2018 22:41,30154
9/18/2018 23:41,30154
9/19/2018 0:41,30154
9/19/2018 1:41,30154
9/19/2018 2:41,30154
9/19/2018 3:41,30154
9/19/2018 4:41,30154
9/19/2018 5:41,30154
9/19/2018 6:41,30154
9/19/2018 7:41,30154
9/19/2018 8:41,30154
9/19/2018 9:41,30154
9/19/2018 10:41,30155
9/19/2018 11:41,30155
9/19/2018 12:41,30155
9/19/2018 13:42,30156
9/19/2018 14:41,30143
9/19/2018 15:41,30154
9/19/2018 16:41,30151
9/19/2018 17:41,30153
9/19/2018 18:41,30156
9/19/2018 19:41,30156
9/19/2018 20:41,30155
9/19/2018 21:41,30154
9/19/2018 22:41,30156
9/19/2018 23:41,30156
9/20/2018 0:41,30156
9/20/2018 1:41,30156
9/20/2018 2:41,30156
9/20/2018 3:41,30156
9/20/2018 4:41,30156
9/20/2018 5:41,30156
9/20/2018 6:41,30156
9/20/2018 7:41,30156
9/20/2018 8:41,30156
9/20/2018 9:41,30156
9/20/2018 10:41,30156
9/20/2018 11:41,30156
9/20/2018 13:07,30151
9/20/2018 14:41,30133
9/20/2018 15:41,30112
9/20/2018 16:41,30098
9/20/2018 17:41,30109
9/20/2018 18:41,30107
9/20/2018 19:41,30099
9/20/2018 20:41,30089
9/20/2018 21:41,30081
9/20/2018 22:41,30078
9/20/2018 23:41,30078
9/21/2018 0:41,30078
9/21/2018 1:41,30078
9/21/2018 2:41,30078
9/21/2018 3:41,30078
9/21/2018 4:41,30078
9/21/2018 5:41,30078
9/21/2018 6:41,30078
9/21/2018 7:41,30078
9/21/2018 8:41,30078
9/21/2018 9:41,30078
9/21/2018 10:41,30078
9/21/2018 11:41,30078
9/21/2018 13:08,30079
9/21/2018 13:41,30079
9/21/2018 14:41,30053
9/21/2018 15:41,30075
9/21/2018 16:41,30101
9/21/2018 17:41,30098
9/21/2018 18:41,30104
9/21/2018 19:41,30121
9/21/2018 20:41,30138
9/21/2018 21:41,30150
9/21/2018 22:41,30162
9/21/2018 23:41,30162
9/22/2018 0:41,30162
9/22/2018 1:41,30162
9/22/2018 2:41,30162
9/22/2018 3:41,30162
9/22/2018 4:41,30162
9/22/2018 5:41,30162
9/22/2018 6:41,30162
9/22/2018 7:41,30162
9/22/2018 8:41,30162
9/22/2018 9:41,30162
9/22/2018 10:41,30162
9/22/2018 11:41,30162
9/22/2018 12:41,30162
9/22/2018 13:41,30162
9/22/2018 14:41,30162
9/22/2018 15:41,30162
9/22/2018 16:41,30162
9/22/2018 17:41,30162
9/22/2018 18:41,30162
9/22/2018 19:41,30162
9/22/2018 20:41,30162
9/22/2018 21:41,30162
9/22/2018 22:41,30162
9/22/2018 23:41,30162
9/23/2018 0:41,30162
9/23/2018 1:41,30162
9/23/2018 2:41,30162
9/23/2018 3:41,30162
9/23/2018 4:41,30162
9/23/2018 5:41,30162
9/23/2018 6:41,30162
9/23/2018 7:41,30162
9/23/2018 8:41,30162
9/23/2018 9:41,30162
9/23/2018 10:41,30162
9/23/2018 11:41,30162
9/23/2018 12:41,30162
9/23/2018 13:41,30162
9/23/2018 14:41,30162
9/23/2018 15:41,30162
9/23/2018 16:41,30162
9/23/2018 17:41,30162
9/23/2018 18:41,30162
9/23/2018 19:41,30162
9/23/2018 20:41,30162
9/23/2018 21:41,30162
9/23/2018 22:41,30162
9/23/2018 23:41,30162
9/24/2018 0:41,30162
9/24/2018 1:41,30162
9/24/2018 2:41,30162
9/24/2018 3:41,30162
9/24/2018 4:41,30162
9/24/2018 5:41,30162
9/24/2018 6:41,30162
9/24/2018 7:41,30162
9/24/2018 8:41,30162
9/24/2018 9:41,30162
9/24/2018 10:41,30162
9/24/2018 11:41,30162
9/24/2018 12:41,30162
9/24/2018 13:41,30168
9/24/2018 14:41,30181
9/24/2018 15:41,30200
9/24/2018 16:41,30228
9/24/2018 17:41,30220
9/24/2018 18:41,30216
9/24/2018 19:41,30203
9/24/2018 20:41,30217
9/24/2018 21:41,30220
9/24/2018 22:41,30216
9/24/2018 23:41,30216
9/25/2018 0:41,30216
9/25/2018 1:41,30216
9/25/2018 2:41,30216
9/25/2018 3:41,30215
9/25/2018 4:41,30215
9/25/2018 5:41,30215
9/25/2018 6:41,30215
9/25/2018 7:41,30215
9/25/2018 8:41,30215
9/25/2018 9:41,30215
9/25/2018 10:41,30216
9/25/2018 11:41,30216
9/25/2018 12:41,30216
9/25/2018 13:41,30214
9/25/2018 14:41,30231
9/25/2018 15:41,30208
9/25/2018 16:41,30191
9/25/2018 17:41,30180
9/25/2018 18:41,30158
9/25/2018 19:41,30158
9/25/2018 20:41,30142
9/25/2018 21:41,30145
9/25/2018 22:41,30145
9/25/2018 23:41,30145
9/26/2018 0:41,30145
9/26/2018 1:41,30145
9/26/2018 2:41,30145
9/26/2018 3:41,30145
9/26/2018 4:41,30145
9/26/2018 5:41,30145
9/26/2018 6:41,30145
9/26/2018 7:41,30145
9/26/2018 8:41,30145
9/26/2018 9:41,30145
9/26/2018 10:41,30142
9/26/2018 11:41,30142
9/26/2018 13:08,30140
9/26/2018 13:41,30140
9/26/2018 14:41,30134
9/26/2018 15:41,30135
9/26/2018 16:41,30140
9/26/2018 17:41,30123
9/26/2018 18:41,30127
9/26/2018 19:41,30100
9/26/2018 20:41,30090
9/26/2018 21:41,30092
9/26/2018 22:41,30095
9/26/2018 23:41,30095
9/27/2018 0:41,30095
9/27/2018 1:41,30095
9/27/2018 2:41,30071
9/27/2018 3:41,30071
9/27/2018 4:41,30071
9/27/2018 5:41,30071
9/27/2018 6:41,30071
9/27/2018 7:41,30071
9/27/2018 8:41,30071
9/27/2018 9:41,30071
9/27/2018 10:41,30071
9/27/2018 11:41,30071
9/27/2018 12:41,30071
9/27/2018 13:41,30070
9/27/2018 14:41,30087
9/27/2018 15:41,30059
9/27/2018 17:07,30021
9/27/2018 17:41,30021
9/27/2018 18:41,30019
9/27/2018 19:41,30004
9/27/2018 20:41,30013
9/27/2018 21:41,30009
9/27/2018 22:41,29998
9/27/2018 23:41,29998
9/28/2018 0:41,29998
9/28/2018 1:41,29998
9/28/2018 2:41,29998
9/28/2018 3:41,29998
9/28/2018 4:41,29998
9/28/2018 5:41,29998
9/28/2018 6:41,29998
9/28/2018 7:41,29998
9/28/2018 8:41,29998
9/28/2018 9:41,29998
9/28/2018 10:41,29998
9/28/2018 11:41,29998
9/28/2018 12:41,29998
9/28/2018 13:41,29999
9/28/2018 14:41,29971
9/28/2018 15:41,30010
9/28/2018 16:41,30016
9/28/2018 17:41,30020
9/28/2018 18:41,30018
9/28/2018 19:41,30006
9/28/2018 20:41,29998
9/28/2018 21:41,29995
9/28/2018 22:41,29998
9/28/2018 23:41,29998
9/29/2018 0:41,29998
9/29/2018 1:41,29997
9/29/2018 2:41,29997
9/29/2018 3:41,29997
9/29/2018 4:41,29997
9/29/2018 5:41,29997
9/29/2018 6:41,29997
9/29/2018 7:41,29997
9/29/2018 8:41,29997
9/29/2018 9:41,29997
9/29/2018 10:41,29996
9/29/2018 11:41,29996
9/29/2018 12:41,29996
9/29/2018 13:41,29996
9/29/2018 14:41,29996
9/29/2018 15:41,29996
9/29/2018 16:41,29996
9/29/2018 17:41,29996
9/29/2018 18:41,29996
9/29/2018 19:41,29996
9/29/2018 20:41,29996
9/29/2018 21:41,29996
9/29/2018 22:41,29996
9/29/2018 23:41,29996
9/30/2018 0:41,29996
9/30/2018 1:41,29996
9/30/2018 2:41,29996
9/30/2018 3:41,29996
9/30/2018 4:41,29996
9/30/2018 5:41,29996
9/30/2018 6:41,29996
9/30/2018 7:41,29996
9/30/2018 8:41,29996
9/30/2018 9:41,29996
9/30/2018 10:41,29996
9/30/2018 11:41,29996
9/30/2018 12:41,29996
9/30/2018 13:41,29996
9/30/2018 14:41,29996
9/30/2018 15:41,29996
9/30/2018 16:41,29996
9/30/2018 17:41,29996
9/30/2018 18:41,29996
9/30/2018 19:41,29996
9/30/2018 20:41,29996
9/30/2018 21:41,29996
9/30/2018 22:41,29996
9/30/2018 23:41,29996
10/1/2018 0:41,29996
10/1/2018 1:41,29996
10/1/2018 2:41,29996
10/1/2018 3:41,29996
10/1/2018 4:41,29996
10/1/2018 5:41,29996
10/1/2018 6:41,29996
10/1/2018 7:41,29996
10/1/2018 8:41,29996
10/1/2018 9:41,29996
10/1/2018 10:41,29996
10/1/2018 11:41,29996
10/1/2018 12:41,29996
10/1/2018 14:06,29972
10/1/2018 14:41,29972
10/1/2018 15:41,29948
10/1/2018 16:41,29947
10/1/2018 17:41,29946
10/1/2018 18:41,29988
10/1/2018 19:41,29998
10/1/2018 20:41,30018
10/1/2018 21:41,30028
10/1/2018 22:41,30034
10/1/2018 23:41,30034
10/2/2018 0:41,30034
10/2/2018 1:41,30034
10/2/2018 2:41,30034
10/2/2018 3:41,30034
10/2/2018 4:41,30034
10/2/2018 5:41,30034
10/2/2018 6:41,30034
10/2/2018 7:41,30034
10/2/2018 8:41,30034
10/2/2018 9:41,30034
10/2/2018 10:41,30032
10/2/2018 11:41,30032
10/2/2018 12:41,30032
10/2/2018 13:41,30032
10/2/2018 14:41,30036
10/2/2018 15:41,29995
10/2/2018 16:41,29949
10/2/2018 17:41,29927
10/2/2018 18:41,29917
10/2/2018 19:41,29916
10/2/2018 20:41,29932
10/2/2018 21:41,29941
10/2/2018 22:41,29947
10/2/2018 23:41,29947
10/3/2018 0:41,29947
10/3/2018 1:41,29947
10/3/2018 2:41,29946
10/3/2018 3:41,29946
10/3/2018 4:41,29946
10/3/2018 5:41,29946
10/3/2018 6:41,29946
10/3/2018 7:41,29946
10/3/2018 8:41,29946
10/3/2018 9:41,29946
10/3/2018 10:41,29948
10/3/2018 11:41,29948
10/3/2018 12:41,29948
10/3/2018 13:42,29945
10/3/2018 15:06,30003
10/3/2018 15:41,30003
10/3/2018 16:41,30022
10/3/2018 17:41,30013
10/3/2018 18:41,30013
10/3/2018 19:41,30012
10/3/2018 20:41,29993
10/3/2018 21:41,29997
10/3/2018 22:41,29997
10/3/2018 23:41,29997
10/4/2018 0:41,29997
10/4/2018 1:41,29997
10/4/2018 2:41,29997
10/4/2018 3:41,29997
10/4/2018 4:41,29997
10/4/2018 5:41,29997
10/4/2018 6:41,29997
10/4/2018 7:41,29997
10/4/2018 8:41,29997
10/4/2018 9:41,29997
10/4/2018 10:41,29996
10/4/2018 11:41,29996
10/4/2018 12:41,29996
10/4/2018 14:07,30004
10/4/2018 14:41,30004
10/4/2018 15:41,30069
10/4/2018 16:41,30146
10/4/2018 17:41,30177
10/4/2018 18:41,30248
10/4/2018 19:41,30335
10/4/2018 20:41,30397
10/4/2018 21:41,30411
10/4/2018 22:41,30425
10/4/2018 23:41,30425
10/5/2018 0:41,30425
10/5/2018 1:41,30425
10/5/2018 2:41,30425
10/5/2018 3:41,30425
10/5/2018 4:41,30425
10/5/2018 5:41,30426
10/5/2018 6:41,30426
10/5/2018 7:41,30426
10/5/2018 8:41,30426
10/5/2018 9:41,30426
10/5/2018 10:41,30427
10/5/2018 11:41,30426
10/5/2018 12:41,30426
10/5/2018 13:41,30426
10/5/2018 14:41,30420
10/5/2018 15:41,30445
10/5/2018 16:41,30385
10/5/2018 17:41,30375
10/5/2018 18:41,30372
10/5/2018 19:41,30396
10/5/2018 20:41,30409
10/5/2018 21:41,30419
10/5/2018 22:41,30419
10/5/2018 23:41,30419
10/6/2018 0:41,30419
10/6/2018 1:41,30419
10/6/2018 2:41,30419
10/6/2018 3:41,30419
10/6/2018 4:41,30419
10/6/2018 5:41,30419
10/6/2018 6:41,30419
10/6/2018 7:41,30419
10/6/2018 8:41,30419
10/6/2018 9:41,30419
10/6/2018 10:41,30419
10/6/2018 11:41,30419
10/6/2018 12:41,30419
10/6/2018 13:41,30419
10/6/2018 14:41,30419
10/6/2018 15:41,30419
10/6/2018 16:41,30419
10/6/2018 17:41,30419
10/6/2018 18:41,30419
10/6/2018 19:41,30419
10/6/2018 20:41,30419
10/6/2018 21:41,30419
10/6/2018 22:41,30419
10/6/2018 23:41,30419
10/7/2018 0:41,30419
10/7/2018 1:41,30419
10/7/2018 2:41,30419
10/7/2018 3:41,30419
10/7/2018 4:41,30419
10/7/2018 5:41,30419
10/7/2018 6:41,30419
10/7/2018 7:41,30419
10/7/2018 8:41,30419
10/7/2018 9:41,30419
10/7/2018 10:41,30419
10/7/2018 11:41,30419
10/7/2018 12:41,30419
10/7/2018 13:41,30419
10/7/2018 14:41,30419
10/7/2018 15:41,30419
10/7/2018 16:41,30419
10/7/2018 17:41,30419
10/7/2018 18:41,30419
10/7/2018 19:41,30419
10/7/2018 20:41,30419
10/7/2018 21:41,30419
10/7/2018 22:41,30419
10/7/2018 23:41,30419
10/8/2018 0:41,30419
10/8/2018 1:41,30419
10/8/2018 2:41,30419
10/8/2018 3:41,30419
10/8/2018 4:41,30419
10/8/2018 5:41,30418
10/8/2018 6:41,30418
10/8/2018 7:41,30418
10/8/2018 8:41,30418
10/8/2018 9:41,30418
10/8/2018 10:41,30418
10/8/2018 11:41,30418
10/8/2018 12:41,30418
10/8/2018 13:41,30422
10/8/2018 14:41,30419
10/8/2018 15:41,30424
10/8/2018 16:41,30337
10/8/2018 17:41,30281
10/8/2018 18:41,30288
10/8/2018 19:41,30312
10/8/2018 20:41,30318
10/8/2018 21:41,30319
10/8/2018 22:41,30323
10/8/2018 23:41,30323
10/9/2018 0:41,30323
10/9/2018 1:41,30323
10/9/2018 2:41,30323
10/9/2018 3:41,30323
10/9/2018 4:41,30323
10/9/2018 5:41,30323
10/9/2018 6:41,30323
10/9/2018 7:41,30323
10/9/2018 8:41,30323
10/9/2018 9:41,30323
10/9/2018 10:41,30323
10/9/2018 11:41,30323
10/9/2018 12:41,30323
10/9/2018 13:41,30322
10/9/2018 14:41,30319
10/9/2018 15:41,30347
10/9/2018 16:41,30374
10/9/2018 17:41,30380
10/9/2018 18:41,30379
10/9/2018 19:41,30385
10/9/2018 20:41,30393
10/9/2018 21:41,30398
10/9/2018 22:41,30405
10/9/2018 23:41,30405
10/10/2018 0:41,30405
10/10/2018 1:41,30405
10/10/2018 2:41,30405
10/10/2018 3:41,30405
10/10/2018 4:41,30405
10/10/2018 5:41,30405
10/10/2018 6:41,30405
10/10/2018 7:41,30405
10/10/2018 8:41,30405
10/10/2018 9:41,30406
10/10/2018 10:41,30406
10/10/2018 11:41,30406
10/10/2018 12:41,30406
10/10/2018 13:41,30412
10/10/2018 14:41,30317
10/10/2018 15:41,30287
10/10/2018 16:41,30200
10/10/2018 17:41,30181
10/10/2018 18:41,30169
10/10/2018 19:41,30132
10/10/2018 20:41,30042
10/10/2018 21:41,29976
10/10/2018 22:41,29961
10/10/2018 23:41,29961
10/11/2018 0:41,29961
10/11/2018 1:41,29961
10/11/2018 2:41,29961
10/11/2018 3:41,29961
10/11/2018 4:41,29961
10/11/2018 5:41,29961
10/11/2018 6:41,29961
10/11/2018 7:41,29961
10/11/2018 8:41,29961
10/11/2018 9:41,29961
10/11/2018 10:41,29961
10/11/2018 11:41,29961
10/11/2018 12:41,29961
10/11/2018 13:41,29957
10/11/2018 14:41,29944
10/11/2018 15:41,29942
10/11/2018 16:41,29931
10/11/2018 17:41,29992
10/11/2018 18:41,30023
10/11/2018 19:41,30014
10/11/2018 20:41,30021
10/11/2018 21:41,30032
10/11/2018 22:41,30040
10/11/2018 23:41,30039
10/12/2018 0:41,30039
10/12/2018 1:41,30039
10/12/2018 2:41,30039
10/12/2018 3:41,30039
10/12/2018 4:41,30039
10/12/2018 5:41,30039
10/12/2018 6:41,30039
10/12/2018 7:41,30039
10/12/2018 8:41,30039
10/12/2018 9:41,30040
10/12/2018 10:41,30042
10/12/2018 11:41,30042
10/12/2018 12:41,30042
10/12/2018 13:41,30041
10/12/2018 14:41,30180
10/12/2018 15:41,30217
10/12/2018 16:41,30246
10/12/2018 17:41,30250
10/12/2018 18:41,30267
10/12/2018 19:41,30291
10/12/2018 20:41,30319
10/12/2018 21:41,30328
10/12/2018 22:41,30328
10/12/2018 23:41,30328
10/13/2018 0:41,30328
10/13/2018 1:41,30328
10/13/2018 2:41,30328
10/13/2018 3:41,30328
10/13/2018 4:41,30328
10/13/2018 5:41,30328
10/13/2018 6:41,30328
10/13/2018 7:41,30328
10/13/2018 8:41,30328
10/13/2018 9:41,30328
10/13/2018 10:41,30327
10/13/2018 11:41,30327
10/13/2018 12:41,30327
10/13/2018 13:41,30327
10/13/2018 14:41,30327
10/13/2018 15:41,30327
10/13/2018 16:41,30327
10/13/2018 17:41,30327
10/13/2018 18:41,30327
10/13/2018 19:41,30327
10/13/2018 20:41,30327
10/13/2018 21:41,30327
10/13/2018 22:41,30327
10/13/2018 23:41,30327
10/14/2018 0:41,30327
10/14/2018 1:41,30327
10/14/2018 2:41,30327
10/14/2018 3:41,30327
10/14/2018 4:41,30327
10/14/2018 5:41,30327
10/14/2018 6:41,30327
10/14/2018 7:41,30327
10/14/2018 8:41,30327
10/14/2018 9:41,30327
10/14/2018 10:41,30327
10/14/2018 11:41,30327
10/14/2018 12:41,30327
10/14/2018 13:41,30327
10/14/2018 14:41,30327
10/14/2018 15:41,30327
10/14/2018 16:41,30327
10/14/2018 17:41,30327
10/14/2018 18:41,30327
10/14/2018 19:41,30327
10/14/2018 20:41,30327
10/14/2018 21:41,30327
10/14/2018 22:41,30327
10/14/2018 23:41,30327
10/15/2018 0:41,30327
10/15/2018 1:41,30327
10/15/2018 2:41,30327
10/15/2018 3:41,30327
10/15/2018 4:41,30327
10/15/2018 5:41,30327
10/15/2018 6:41,30327
10/15/2018 7:41,30327
10/15/2018 8:41,30327
10/15/2018 9:41,30325
10/15/2018 10:41,30325
10/15/2018 11:41,30325
10/15/2018 12:41,30325
10/15/2018 13:41,30326
10/15/2018 14:41,30317
10/15/2018 15:41,30317
10/15/2018 16:41,30301
10/15/2018 17:41,30316
10/15/2018 18:41,30326
10/15/2018 19:41,30323
10/15/2018 20:41,30344
10/15/2018 21:41,30363
10/15/2018 22:41,30370
10/15/2018 23:41,30370
10/16/2018 0:41,30370
10/16/2018 1:41,30370
10/16/2018 2:41,30370
10/16/2018 3:41,30370
10/16/2018 4:41,30370
10/16/2018 9:41,30370
10/16/2018 10:41,30369
10/16/2018 11:41,30369
10/16/2018 12:41,30369
10/16/2018 13:41,30367
10/16/2018 14:41,30366
10/16/2018 15:41,30351
10/16/2018 16:41,30349
10/16/2018 17:41,30374
10/16/2018 18:41,30387
10/16/2018 19:41,30398
10/16/2018 20:41,30414
10/16/2018 21:41,30428
10/16/2018 22:41,30448
10/16/2018 23:41,30448
10/17/2018 0:41,30448
10/17/2018 1:41,30448
10/17/2018 2:41,30448
10/17/2018 3:41,30448
10/17/2018 4:41,30448
10/17/2018 5:41,30448
10/17/2018 6:41,30448
10/17/2018 7:41,30448
10/17/2018 8:41,30448
10/17/2018 9:41,30448
10/17/2018 10:41,30449
10/17/2018 11:41,30449
10/17/2018 12:41,30449
10/17/2018 14:07,30470
10/17/2018 14:41,30470
10/17/2018 15:41,30506
10/17/2018 16:41,30533
10/17/2018 17:41,30549
10/17/2018 18:41,30559
10/17/2018 19:41,30562
10/17/2018 20:41,30565
10/17/2018 21:41,30570
10/17/2018 22:41,30578
10/17/2018 23:41,30578
10/18/2018 0:41,30578
10/18/2018 1:41,30578
10/18/2018 2:41,30578
10/18/2018 3:41,30578
10/18/2018 4:41,30578
10/18/2018 5:41,30578
10/18/2018 6:41,30578
10/18/2018 7:41,30578
10/18/2018 8:41,30578
10/18/2018 9:41,30578
10/18/2018 10:41,30578
10/18/2018 11:41,30578
10/18/2018 13:06,30579
10/18/2018 13:41,30579
10/18/2018 14:41,30649
10/18/2018 15:41,30707
10/18/2018 16:41,30726
10/18/2018 17:41,30783
10/18/2018 18:41,30854
10/18/2018 19:41,30886
10/18/2018 20:41,30918
10/18/2018 21:41,30929
10/18/2018 22:41,30941
10/18/2018 23:41,30941
10/19/2018 0:41,30941
10/19/2018 1:41,30941
10/19/2018 2:41,30941
10/19/2018 3:41,30941
10/19/2018 4:41,30941
10/19/2018 5:41,30941
10/19/2018 6:41,30941
10/19/2018 7:41,30941
10/19/2018 8:41,30941
10/19/2018 9:41,30941
10/19/2018 10:41,30938
10/19/2018 11:41,30938
10/19/2018 13:06,30942
10/19/2018 13:41,30942
10/19/2018 14:41,30963
10/19/2018 15:41,30945
10/19/2018 16:41,30946
10/19/2018 17:41,30931
10/19/2018 18:41,30935
10/19/2018 19:41,30947
10/19/2018 20:41,30955
10/19/2018 21:41,30953
10/19/2018 22:41,30956
10/19/2018 23:41,30956
10/20/2018 0:41,30956
10/20/2018 1:41,30956
10/20/2018 2:41,30956
10/20/2018 3:41,30956
10/20/2018 4:41,30956
10/20/2018 5:41,30956
10/20/2018 6:41,30956
10/20/2018 7:41,30956
10/20/2018 8:41,30956
10/20/2018 9:41,30956
10/20/2018 10:41,30952
10/20/2018 11:41,30952
10/20/2018 12:41,30952
10/20/2018 13:41,30952
10/20/2018 14:41,30952
10/20/2018 15:41,30952
10/20/2018 16:41,30952
10/20/2018 17:41,30952
10/20/2018 18:41,30952
10/20/2018 19:41,30952
10/20/2018 20:41,30952
10/20/2018 21:41,30952
10/20/2018 22:41,30952
10/20/2018 23:41,30952
10/21/2018 0:41,30952
10/21/2018 1:41,30952
10/21/2018 2:41,30952
10/21/2018 3:41,30952
10/21/2018 4:41,30952
10/21/2018 5:41,30952
10/21/2018 6:41,30952
10/21/2018 7:41,30952
10/21/2018 8:41,30952
10/21/2018 9:41,30952
10/21/2018 10:41,30952
10/21/2018 11:41,30952
10/21/2018 12:41,30952
10/21/2018 13:41,30952
10/21/2018 14:41,30952
10/21/2018 15:41,30952
10/21/2018 16:41,30952
10/21/2018 17:41,30952
10/21/2018 18:41,30952
10/21/2018 19:41,30952
10/21/2018 20:41,30952
10/21/2018 21:41,30952
10/21/2018 22:41,30952
10/21/2018 23:41,30952
10/22/2018 0:41,30952
10/22/2018 1:41,30952
10/22/2018 2:41,30952
10/22/2018 3:41,30952
10/22/2018 4:41,30952
10/22/2018 5:41,30952
10/22/2018 6:41,30952
10/22/2018 7:41,30952
10/22/2018 8:41,30952
10/22/2018 9:41,30953
10/22/2018 10:41,30953
10/22/2018 11:41,30953
10/22/2018 12:41,30953
10/22/2018 13:41,30951
10/22/2018 14:41,30948
10/22/2018 15:41,30962
10/22/2018 16:41,30968
10/22/2018 17:41,30977
10/22/2018 18:41,30988
10/22/2018 19:41,30998
10/22/2018 20:41,31003
10/22/2018 21:41,31007
10/22/2018 22:41,31019
10/22/2018 23:41,31019
10/23/2018 0:41,31019
10/23/2018 1:41,31019
10/23/2018 2:41,31019
10/23/2018 3:41,31019
10/23/2018 4:41,31019
10/23/2018 5:41,31019
10/23/2018 6:41,31019
10/23/2018 7:41,31019
10/23/2018 8:41,31019
10/23/2018 9:41,31019
10/23/2018 10:41,31019
10/23/2018 11:41,31018
10/23/2018 12:41,31018
10/23/2018 13:41,31026
10/23/2018 14:41,31030
10/23/2018 15:41,31041
10/23/2018 16:41,31065
10/23/2018 17:41,31070
10/23/2018 18:41,31087
10/23/2018 19:41,31083
10/23/2018 20:41,31072
10/23/2018 21:41,31061
10/23/2018 22:41,31067
10/23/2018 23:41,31067
10/24/2018 0:41,31067
10/24/2018 1:41,31067
10/24/2018 2:41,31067
10/24/2018 3:41,31067
10/24/2018 4:41,31067
10/24/2018 5:41,31067
10/24/2018 6:41,31067
10/24/2018 7:41,31067
10/24/2018 8:41,31067
10/24/2018 9:41,31067
10/24/2018 10:41,31062
10/24/2018 11:41,31062
10/24/2018 12:41,31062
10/24/2018 13:41,31060
10/24/2018 14:41,31081
10/24/2018 15:41,31091
10/24/2018 16:41,31127
10/24/2018 17:41,31143
10/24/2018 18:41,31176
10/24/2018 19:41,31206
10/24/2018 20:41,31196
10/24/2018 21:41,31279
10/24/2018 22:41,31341
10/24/2018 23:41,31341
10/25/2018 0:41,31341
10/25/2018 1:41,31341
10/25/2018 2:41,31341
10/25/2018 3:41,31341
10/25/2018 4:41,31341
10/25/2018 5:41,31341
10/25/2018 6:41,31341
10/25/2018 7:41,31341
10/25/2018 8:41,31341
10/25/2018 9:41,31341
10/25/2018 10:41,31340
10/25/2018 11:41,31340
10/25/2018 14:07,31519
10/25/2018 14:41,31519
10/25/2018 15:41,31711
10/25/2018 16:41,31803
10/25/2018 17:41,31857
10/25/2018 18:41,31913
10/25/2018 19:41,32004
10/25/2018 20:41,32164
10/25/2018 21:41,32462
10/25/2018 22:41,32449
10/25/2018 23:41,32449
10/26/2018 0:41,32449
10/26/2018 1:41,32449
10/26/2018 2:41,32449
10/26/2018 3:41,32449
10/26/2018 4:41,32449
10/26/2018 5:41,32449
10/26/2018 6:41,32449
10/26/2018 7:41,32449
10/26/2018 8:41,32449
10/26/2018 9:41,32449
10/26/2018 10:41,32449
10/26/2018 11:41,32449
10/26/2018 12:41,32449
10/26/2018 13:41,32451
10/26/2018 14:41,32292
10/26/2018 15:41,32206
10/26/2018 16:41,32162
10/26/2018 17:41,32078
10/26/2018 18:41,31963
10/26/2018 19:41,31947
10/26/2018 20:41,31940
10/26/2018 21:41,31937
10/26/2018 22:41,31934
10/26/2018 23:41,31934
10/27/2018 0:41,31934
10/27/2018 1:41,31934
10/27/2018 2:41,31934
10/27/2018 3:41,31934
10/27/2018 4:41,31934
10/27/2018 5:41,31934
10/27/2018 6:41,31934
10/27/2018 7:41,31934
10/27/2018 8:41,31934
10/27/2018 9:41,31934
10/27/2018 10:41,31934
10/27/2018 11:41,31934
10/27/2018 12:41,31934
10/27/2018 13:41,31934
10/27/2018 14:41,31933
10/27/2018 15:41,31933
10/27/2018 16:41,31933
10/27/2018 17:41,31933
10/27/2018 18:41,31933
10/27/2018 19:41,31933
10/27/2018 20:41,31933
10/27/2018 21:41,31933
10/27/2018 22:41,31933
10/27/2018 23:41,31933
10/28/2018 0:41,31933
10/28/2018 1:41,31933
10/28/2018 2:41,31933
10/28/2018 3:41,31933
10/28/2018 4:41,31933
10/28/2018 5:41,31933
10/28/2018 6:41,31933
10/28/2018 7:41,31933
10/28/2018 8:41,31933
10/28/2018 9:41,31933
10/28/2018 10:41,31933
10/28/2018 11:41,31933
10/28/2018 12:41,31933
10/28/2018 13:41,31933
10/28/2018 14:41,31933
10/28/2018 15:41,31933
10/28/2018 16:41,31933
10/28/2018 17:41,31933
10/28/2018 18:41,31933
10/28/2018 19:41,31933
10/28/2018 20:41,31933
10/28/2018 21:41,31933
10/28/2018 22:41,31933
10/28/2018 23:41,31933
10/29/2018 0:41,31933
10/29/2018 1:41,31933
10/29/2018 2:41,31933
10/29/2018 3:41,31933
10/29/2018 4:41,31933
10/29/2018 5:41,31933
10/29/2018 6:41,31933
10/29/2018 7:41,31933
10/29/2018 8:41,31933
10/29/2018 9:41,31933
10/29/2018 10:41,31933
10/29/2018 11:41,31933
10/29/2018 12:41,31933
10/29/2018 13:41,31931
10/29/2018 14:41,31885
10/29/2018 15:41,31828
10/29/2018 16:41,31797
10/29/2018 17:41,31758
10/29/2018 18:41,31773
10/29/2018 19:41,31740
10/29/2018 20:41,31709
