Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2008-01-04,Nasdaq (Q),805338400,345823896,1241866596,2393028892,0.0,0.0,0.0,0.0,4277066,985998,4803251,10066315
2008-01-04,CBOE (W),4551800,3913500,724200,9189500,0.0,0.0,0.0,0.0,2525,2137,880,5542
2008-01-04,PHLX (X),5380800,2072700,1836667,9290167,0.0,0.0,0.0,0.0,3658,56,3345,7059
2008-01-07,AMEX (A),0,50985276,275400,51260676,0.0,0.0,0.0,0.0,0,82118,165,82283
2008-01-07,NSX (C),10931904,13730348,53248710,77910962,0.0,0.0,0.0,0.0,67044,34658,226580,328282
2008-01-07,NSX (DC),75845874,22846883,75546887,174239644,0.0,0.0,0.0,0.0,291558,44891,249336,585785
2008-01-07,NYSE (DN),182081000,69633000,209034682,460748682,0.0,0.0,0.0,0.0,1186407,247751,1075120,2509278
2008-01-07,Nasdaq (DQ),732965260,179837882,573042392,1485845534,0.0,0.0,0.0,0.0,1050668,108768,683718,1843154
2008-01-07,ADF (D),43718600,8443800,46015200,98177600,0.0,0.0,0.0,0.0,165210,17014,143101,325325
2008-01-07,ISE (I),65100000,824400,5324500,71248900,0.0,0.0,0.0,0.0,415093,955,14312,430360
2008-01-07,CHX (M),22208650,1756200,6342867,30307717,0.0,0.0,0.0,0.0,28289,1828,9812,39929
2008-01-07,NYSE (N),1712692940,0,0,1712692940,0.0,0.0,0.0,0.0,5979457,0,0,5979457
2008-01-07,NYSE Arca (P),544435008,331865375,425628668,1301929051,0.0,0.0,0.0,0.0,3291985,858292,1872119,6022396
2008-01-07,Nasdaq (Q),829937777,394025786,1308671630,2532635193,0.0,0.0,0.0,0.0,4617205,1144882,5319053,11081140
2008-01-07,CBOE (W),2706000,4256200,870800,7833000,0.0,0.0,0.0,0.0,3922,2909,1082,7913
2008-01-07,PHLX (X),3808300,271500,2481954,6561754,0.0,0.0,0.0,0.0,2523,88,2708,5319
2008-01-08,AMEX (A),0,48461250,117900,48579150,0.0,0.0,0.0,0.0,0,90555,56,90611
2008-01-08,NSX (C),13231299,17610010,49511370,80352679,0.0,0.0,0.0,0.0,79456,41884,200325,321665
2008-01-08,NSX (DC),109211831,30087023,78306400,217605254,0.0,0.0,0.0,0.0,361702,51557,234451,647710
2008-01-08,NYSE (DN),205419300,85110900,200048770,490578970,0.0,0.0,0.0,0.0,1331776,273188,1025262,2630226
2008-01-08,Nasdaq (DQ),852087540,210332651,586533340,1648953531,0.0,0.0,0.0,0.0,1009871,104615,617537,1732023
2008-01-08,ADF (D),51492200,10900300,43208400,105600900,0.0,0.0,0.0,0.0,196082,19828,148167,364077
2008-01-08,ISE (I),69849400,637600,4928500,75415500,0.0,0.0,0.0,0.0,437389,779,14514,452682
2008-01-08,CHX (M),30960750,3878703,9459232,44298685,0.0,0.0,0.0,0.0,26029,1621,10345,37995
2008-01-08,NYSE (N),1844092100,0,0,1844092100,0.0,0.0,0.0,0.0,6054033,0,0,6054033
2008-01-08,NYSE Arca (P),595765506,392191962,438966086,1426923554,0.0,0.0,0.0,0.0,3465178,942583,1910145,6317906
2008-01-08,Nasdaq (Q),975082035,450151655,1301069086,2726302776,0.0,0.0,0.0,0.0,5225695,1220308,5178697,11624700
2008-01-08,CBOE (W),2463200,4223800,2720700,9407700,0.0,0.0,0.0,0.0,4182,2305,1220,7707
2008-01-08,PHLX (X),4960700,166400,2239240,7366340,0.0,0.0,0.0,0.0,2965,61,2158,5184
2008-01-09,AMEX (A),0,45994075,265600,46259675,0.0,0.0,0.0,0.0,0,91706,152,91858
2008-01-09,NSX (C),5662589,17398691,46067736,69129016,0.0,0.0,0.0,0.0,33152,46013,187487,266652
2008-01-09,NSX (DC),116762802,32613722,99536351,248912875,0.0,0.0,0.0,0.0,358409,62145,322333,742887
2008-01-09,NYSE (DN),181376300,71147400,171265068,423788768,0.0,0.0,0.0,0.0,1064403,254208,894981,2213592
2008-01-09,Nasdaq (DQ),954214730,218566135,617153300,1789934165,0.0,0.0,0.0,0.0,1157184,123024,702612,1982820
2008-01-09,ADF (D),68898550,12690900,58041000,139630450,0.0,0.0,0.0,0.0,255620,28992,191175,475787
2008-01-09,ISE (I),83242800,854800,5844300,89941900,0.0,0.0,0.0,0.0,497990,1030,17282,516302
2008-01-09,CHX (M),26402450,5206405,14743977,46352832,0.0,0.0,0.0,0.0,30553,1609,10777,42939
2008-01-09,NYSE (N),2056791400,0,0,2056791400,0.0,0.0,0.0,0.0,6765557,0,0,6765557
2008-01-09,NYSE Arca (P),685816525,424783800,494301656,1604901981,0.0,0.0,0.0,0.0,4039721,1058935,2198694,7297350
2008-01-09,Nasdaq (Q),1131313751,498259533,1424704155,3054277439,0.0,0.0,0.0,0.0,6037416,1368824,5861106,13267346
2008-01-09,CBOE (W),2849400,4499900,2265000,9614300,0.0,0.0,0.0,0.0,6123,2380,1479,9982
2008-01-09,PHLX (X),7517000,157500,2028544,9703044,0.0,0.0,0.0,0.0,2176,67,3246,5489
2008-01-10,AMEX (A),0,48363974,508100,48872074,0.0,0.0,0.0,0.0,0,92192,404,92596
2008-01-10,NSX (C),6218186,20692255,34996737,61907178,0.0,0.0,0.0,0.0,34288,49774,147430,231492
2008-01-10,NSX (DC),81387926,23679497,59720963,164788386,0.0,0.0,0.0,0.0,253567,47149,181677,482393
2008-01-10,NYSE (DN),183883700,80021600,167507807,431413107,0.0,0.0,0.0,0.0,1205864,253172,919189,2378225
2008-01-10,Nasdaq (DQ),802252060,238463635,545448105,1586163800,0.0,0.0,0.0,0.0,979718,104217,604556,1688491
2008-01-10,ADF (D),47459020,12250600,44370200,104079820,0.0,0.0,0.0,0.0,180953,28415,139802,349170
2008-01-10,ISE (I),71181000,1534200,6444500,79159700,0.0,0.0,0.0,0.0,454956,1956,20027,476939
2008-01-10,CHX (M),26947055,3209600,8101225,38257880,0.0,0.0,0.0,0.0,27365,1475,4965,33805
2008-01-10,NYSE (N),2060028470,0,0,2060028470,0.0,0.0,0.0,0.0,6941249,0,0,6941249
2008-01-10,NYSE Arca (P),712238275,473458529,437388658,1623085462,0.0,0.0,0.0,0.0,4228379,1155531,1988451,7372361
2008-01-10,Nasdaq (Q),1151182624,549152638,1397867022,3098202284,0.0,0.0,0.0,0.0,6315986,1472229,5828522,13616737
2008-01-10,CBOE (W),3845000,3635400,2628400,10108800,0.0,0.0,0.0,0.0,7759,2629,1721,12109
2008-01-10,PHLX (X),5319900,681800,2195689,8197389,0.0,0.0,0.0,0.0,1205,94,1188,2487
2008-01-11,AMEX (A),0,41452488,5700,41458188,0.0,0.0,0.0,0.0,0,80101,4,80105
2008-01-11,NSX (C),4176562,9425333,32821954,46423849,0.0,0.0,0.0,0.0,22396,20794,113576,156766
2008-01-11,NSX (DC),81278597,26906423,71359370,179544390,0.0,0.0,0.0,0.0,255113,48964,226803,530880
2008-01-11,NYSE (DN),177986400,77116500,172268290,427371190,0.0,0.0,0.0,0.0,1113651,249459,891796,2254906
2008-01-11,Nasdaq (DQ),763177450,193636180,516868110,1473681740,0.0,0.0,0.0,0.0,954005,103275,596299,1653579
2008-01-11,ADF (D),49800100,9494100,43469300,102763500,0.0,0.0,0.0,0.0,171115,22358,137570,331043
2008-01-11,ISE (I),64900800,9265200,20166700,94332700,0.0,0.0,0.0,0.0,411009,27787,94158,532954
2008-01-11,CHX (M),29242660,6651200,5373347,41267207,0.0,0.0,0.0,0.0,28771,1778,7504,38053
2008-01-11,NYSE (N),1786495940,0,0,1786495940,0.0,0.0,0.0,0.0,5960670,0,0,5960670
2008-01-11,NYSE Arca (P),577086548,347321053,379638385,1304045986,0.0,0.0,0.0,0.0,3248760,867449,1664417,5780626
2008-01-11,Nasdaq (Q),927783533,436597840,1215413764,2579795137,0.0,0.0,0.0,0.0,4905652,1148997,4834824,10889473
2008-01-11,CBOE (W),4170900,8621200,2228200,15020300,0.0,0.0,0.0,0.0,6365,1642,1246,9253
2008-01-11,PHLX (X),4417200,766700,1419324,6603224,0.0,0.0,0.0,0.0,1713,114,2240,4067
2008-01-14,AMEX (A),0,39816412,3200,39819612,0.0,0.0,0.0,0.0,0,67901,3,67904
2008-01-14,NSX (C),3521305,9913335,57316150,70750790,0.0,0.0,0.0,0.0,18240,24777,198438,241455
2008-01-14,NSX (DC),69003136,21619757,43578886,134201779,0.0,0.0,0.0,0.0,212167,42169,133797,388133
2008-01-14,NYSE (DN),150471100,47486100,161557615,359514815,0.0,0.0,0.0,0.0,920226,167196,823650,1911072
2008-01-14,Nasdaq (DQ),687182100,155913478,503112304,1346207882,0.0,0.0,0.0,0.0,861233,101395,551087,1513715
2008-01-14,ADF (D),54379900,7930800,49452100,111762800,0.0,0.0,0.0,0.0,178579,17515,129445,325539
2008-01-14,ISE (I),49918000,926000,4378800,55222800,0.0,0.0,0.0,0.0,307499,2478,15718,325695
2008-01-14,CHX (M),24949160,5880100,7957723,38786983,0.0,0.0,0.0,0.0,25221,1486,9216,35923
2008-01-14,NYSE (N),1409426010,0,0,1409426010,0.0,0.0,0.0,0.0,4611253,0,0,4611253
2008-01-14,NYSE Arca (P),472169377,248548656,358730173,1079448206,0.0,0.0,0.0,0.0,2698385,612847,1547414,4858646
2008-01-14,Nasdaq (Q),727302290,280737362,1050363616,2058403268,0.0,0.0,0.0,0.0,3978392,768670,4171978,8919040
2008-01-14,CBOE (W),2392200,3053100,4055300,9500600,0.0,0.0,0.0,0.0,2964,1659,1320,5943
2008-01-14,PHLX (X),7759200,651100,2485166,10895466,0.0,0.0,0.0,0.0,2464,138,1939,4541
2008-01-15,AMEX (A),0,43905960,100500,44006460,0.0,0.0,0.0,0.0,0,80952,166,81118
2008-01-15,NSX (C),4611283,16211913,64111619,84934815,0.0,0.0,0.0,0.0,23304,40097,241895,305296
2008-01-15,NSX (DC),76956618,27049792,43200305,147206715,0.0,0.0,0.0,0.0,254462,54748,151894,461104
2008-01-15,NYSE (DN),193457400,78040900,190257478,461755778,0.0,0.0,0.0,0.0,1204300,262878,997317,2464495
2008-01-15,Nasdaq (DQ),804898200,194979228,491671291,1491548719,0.0,0.0,0.0,0.0,1033616,122845,612414,1768875
2008-01-15,ADF (D),48687300,10278500,45798200,104764000,0.0,0.0,0.0,0.0,180186,22331,143981,346498
2008-01-15,ISE (I),67478400,1677000,6132000,75287400,0.0,0.0,0.0,0.0,413298,4867,21700,439865
2008-01-15,CHX (M),16301172,3315800,4130521,23747493,0.0,0.0,0.0,0.0,13118,730,2367,16215
2008-01-15,NYSE (N),1815728400,0,0,1815728400,0.0,0.0,0.0,0.0,5832144,0,0,5832144
2008-01-15,NYSE Arca (P),590080680,353954506,428823068,1372858254,0.0,0.0,0.0,0.0,3294430,890823,1841478,6026731
2008-01-15,Nasdaq (Q),927550541,394528969,1252735699,2574815209,0.0,0.0,0.0,0.0,4910359,1091214,5023359,11024932
2008-01-15,CBOE (W),3595700,2818900,4753200,11167800,0.0,0.0,0.0,0.0,3821,1232,1492,6545
2008-01-15,PHLX (X),3892400,330000,2225980,6448380,0.0,0.0,0.0,0.0,2609,139,2370,5118
2008-01-16,AMEX (A),0,54082622,92200,54174822,0.0,0.0,0.0,0.0,0,98474,158,98632
2008-01-16,NSX (C),6442738,20221202,85616449,112280389,0.0,0.0,0.0,0.0,34654,54559,301480,390693
2008-01-16,NSX (DC),141804060,52295406,117085706,311185172,0.0,0.0,0.0,0.0,655014,135197,484049,1274260
2008-01-16,NYSE (DN),186220000,74299000,201479747,461998747,0.0,0.0,0.0,0.0,1133590,247493,993064,2374147
2008-01-16,Nasdaq (DQ),900718810,263719511,751522337,1915960658,0.0,0.0,0.0,0.0,1084502,150186,727545,1962233
2008-01-16,ADF (D),59058230,13175300,72951200,145184730,0.0,0.0,0.0,0.0,213256,31038,188568,432862
2008-01-16,ISE (I),91215200,1914700,7563400,100693300,0.0,0.0,0.0,0.0,556632,5084,26022,587738
2008-01-16,CHX (M),22296450,4888300,22196124,49380874,0.0,0.0,0.0,0.0,22083,1243,7502,30828
2008-01-16,NYSE (N),2104050330,0,0,2104050330,0.0,0.0,0.0,0.0,6958652,0,0,6958652
2008-01-16,NYSE Arca (P),715271250,465978356,572335992,1753585598,0.0,0.0,0.0,0.0,4115663,1164077,2369142,7648882
2008-01-16,Nasdaq (Q),1159310289,554217677,1724655398,3438183364,0.0,0.0,0.0,0.0,6282844,1414689,6414881,14112414
2008-01-16,CBOE (W),4501500,6108600,5348000,15958100,0.0,0.0,0.0,0.0,6485,2054,1645,10184
2008-01-16,PHLX (X),3955100,2158500,2398290,8511890,0.0,0.0,0.0,0.0,1819,323,5054,7196
2008-01-17,AMEX (A),0,69006357,49000,69055357,0.0,0.0,0.0,0.0,0,97773,83,97856
2008-01-17,NSX (C),6092163,21960095,68984771,97037029,0.0,0.0,0.0,0.0,32397,56770,263288,352455
2008-01-17,NSX (DC),102235800,30296503,55172694,187704997,0.0,0.0,0.0,0.0,339593,65310,184709,589612
2008-01-17,NYSE (DN),232186900,100960300,237453052,570600252,0.0,0.0,0.0,0.0,1507244,332852,1194083,3034179
2008-01-17,Nasdaq (DQ),883177870,230927462,569383113,1683488445,0.0,0.0,0.0,0.0,1104724,144603,601541,1850868
2008-01-17,ADF (D),52288300,13934200,53341200,119563700,0.0,0.0,0.0,0.0,196152,25999,147713,369864
2008-01-17,ISE (I),91430200,2889600,8226500,102546300,0.0,0.0,0.0,0.0,578651,7512,31173,617336
2008-01-17,CHX (M),32618155,8660102,7316560,48594817,0.0,0.0,0.0,0.0,37775,1646,12252,51673
2008-01-17,NYSE (N),2168837090,0,0,2168837090,0.0,0.0,0.0,0.0,7063486,0,0,7063486
2008-01-17,NYSE Arca (P),760864316,488045629,467383816,1716293761,0.0,0.0,0.0,0.0,4338100,1214169,2043800,7596069
2008-01-17,Nasdaq (Q),1214194200,580117407,1449816565,3244128172,0.0,0.0,0.0,0.0,6429252,1482153,5579720,13491125
2008-01-17,CBOE (W),5965000,4171300,4719500,14855800,0.0,0.0,0.0,0.0,10519,2201,1848,14568
2008-01-17,PHLX (X),4163000,1665300,1739143,7567443,0.0,0.0,0.0,0.0,2305,463,4302,7070
2008-01-18,AMEX (A),0,65754054,74400,65828454,0.0,0.0,0.0,0.0,0,96245,155,96400
2008-01-18,NSX (C),7569309,19620888,69963653,97153850,0.0,0.0,0.0,0.0,40258,56689,266313,363260
2008-01-18,NSX (DC),139854856,39531558,90696926,270083340,0.0,0.0,0.0,0.0,478975,78891,295813,853679
2008-01-18,NYSE (DN),251835400,104702300,234114427,590652127,0.0,0.0,0.0,0.0,1674421,359911,1224040,3258372
2008-01-18,Nasdaq (DQ),900374270,215637792,577308082,1693320144,0.0,0.0,0.0,0.0,1147132,164282,660445,1971859
2008-01-18,ADF (D),16079800,3240800,20661600,39982200,0.0,0.0,0.0,0.0,60914,5465,66042,132421
2008-01-18,ISE (I),93029500,2386100,6617300,102032900,0.0,0.0,0.0,0.0,611252,5598,23553,640403
2008-01-18,CHX (M),29780400,13830500,7789055,51399955,0.0,0.0,0.0,0.0,30146,2911,11239,44296
2008-01-18,NYSE (N),2445481330,0,0,2445481330,0.0,0.0,0.0,0.0,7360244,0,0,7360244
2008-01-18,NYSE Arca (P),792540901,470492065,457729132,1720762098,0.0,0.0,0.0,0.0,4495401,1175422,2069627,7740450
2008-01-18,Nasdaq (Q),1277376039,573062600,1745493661,3595932300,0.0,0.0,0.0,0.0,6864074,1489218,5822733,14176025
2008-01-18,CBOE (W),6528000,5081400,2920200,14529600,0.0,0.0,0.0,0.0,11648,2076,2097,15821
2008-01-18,PHLX (X),5686200,1336700,2069629,9092529,0.0,0.0,0.0,0.0,1579,298,1298,3175
2008-01-22,AMEX (A),0,73775767,229900,74005667,0.0,0.0,0.0,0.0,0,99020,255,99275
2008-01-22,NSX (C),16804361,26523507,81854101,125181969,0.0,0.0,0.0,0.0,94098,74455,329668,498221
2008-01-22,NSX (DC),124148605,39574712,81015573,244738890,0.0,0.0,0.0,0.0,447928,81092,261962,790982
2008-01-22,NYSE (DN),281559500,129673000,219371409,630603909,0.0,0.0,0.0,0.0,1926142,453103,1185093,3564338
2008-01-22,Nasdaq (DQ),844878600,271603330,499810898,1616292828,0.0,0.0,0.0,0.0,1214587,171866,639925,2026378
2008-01-22,ADF (D),18124150,2774700,17286200,38185050,0.0,0.0,0.0,0.0,69185,6321,56466,131972
2008-01-22,ISE (I),136667900,1466400,6949200,145083500,0.0,0.0,0.0,0.0,890152,3245,18364,911761
2008-01-22,CHX (M),25790700,4996100,7432516,38219316,0.0,0.0,0.0,0.0,21578,2467,9515,33560
2008-01-22,NYSE (N),2545563120,0,0,2545563120,0.0,0.0,0.0,0.0,8513830,0,0,8513830
2008-01-22,NYSE Arca (P),880046240,592951204,547141608,2020139052,0.0,0.0,0.0,0.0,5251402,1412360,2437104,9100866
2008-01-22,Nasdaq (Q),1553606398,758313379,1841695300,4153615077,0.0,0.0,0.0,0.0,8600553,1944429,6884482,17429464
2008-01-22,CBOE (W),7019800,4712300,2025100,13757200,0.0,0.0,0.0,0.0,18287,2654,2442,23383
2008-01-22,PHLX (X),4628300,169800,909839,5707939,0.0,0.0,0.0,0.0,831,93,1053,1977
2008-01-23,AMEX (A),0,54953229,365000,55318229,0.0,0.0,0.0,0.0,0,88919,330,89249
2008-01-23,NSX (C),17132319,34639289,95929837,147701445,0.0,0.0,0.0,0.0,81053,92516,395800,569369
2008-01-23,NSX (DC),152640361,41631939,94863931,289136231,0.0,0.0,0.0,0.0,569228,86498,326489,982215
2008-01-23,NYSE (DN),349256200,148303000,297102247,794661447,0.0,0.0,0.0,0.0,2312197,492671,1551566,4356434
2008-01-23,Nasdaq (DQ),1132695690,334708187,673638780,2141042657,0.0,0.0,0.0,0.0,1331801,186467,793925,2312193
2008-01-23,ADF (D),21322320,4742200,19828900,45893420,0.0,0.0,0.0,0.0,76906,8872,59643,145421
2008-01-23,ISE (I),151129900,2527500,8620300,162277700,0.0,0.0,0.0,0.0,951249,4163,23692,979104
2008-01-23,CHX (M),37350458,7704000,8736067,53790525,0.0,0.0,0.0,0.0,38485,3078,13132,54695
2008-01-23,NYSE (N),2820391570,0,0,2820391570,0.0,0.0,0.0,0.0,9439411,0,0,9439411
2008-01-23,NYSE Arca (P),1095034710,636192230,648936102,2380163042,0.0,0.0,0.0,0.0,6412150,1556983,2894676,10863809
2008-01-23,Nasdaq (Q),1680575543,795802260,1883204706,4359582509,0.0,0.0,0.0,0.0,9057575,1974832,7594140,18626547
2008-01-23,CBOE (W),15009300,5892400,3179400,24081100,0.0,0.0,0.0,0.0,20988,2170,3135,26293
2008-01-23,PHLX (X),10111500,2497900,2925307,15534707,0.0,0.0,0.0,0.0,1248,275,1680,3203
2008-01-24,AMEX (A),0,55051717,26100,55077817,0.0,0.0,0.0,0.0,0,71852,86,71938
2008-01-24,NSX (C),13762407,20371743,76391289,110525439,0.0,0.0,0.0,0.0,64287,52193,298759,415239
2008-01-24,NSX (DC),142762784,34408553,112976903,290148240,0.0,0.0,0.0,0.0,491640,69095,330047,890782
2008-01-24,NYSE (DN),281459300,106090800,247508831,635058931,0.0,0.0,0.0,0.0,1797421,387213,1305660,3490294
2008-01-24,Nasdaq (DQ),978820870,300013622,626776586,1905611078,0.0,0.0,0.0,0.0,1173588,142888,747557,2064033
2008-01-24,ADF (D),14950420,2906000,15356400,33212820,0.0,0.0,0.0,0.0,57384,6351,51186,114921
2008-01-24,ISE (I),110424100,1940000,7067500,119431600,0.0,0.0,0.0,0.0,691043,2230,18048,711321
2008-01-24,CHX (M),12942085,3482050,3681260,20105395,0.0,0.0,0.0,0.0,8005,389,3788,12182
2008-01-24,NYSE (N),2173744740,0,0,2173744740,0.0,0.0,0.0,0.0,7098174,0,0,7098174
2008-01-24,NYSE Arca (P),757127000,392894029,511036734,1661057763,0.0,0.0,0.0,0.0,4329128,995784,2207551,7532463
2008-01-24,Nasdaq (Q),1201406652,455886765,1507695783,3164989200,0.0,0.0,0.0,0.0,6485760,1234106,5919653,13639519
2008-01-24,CBOE (W),8643100,7490500,4616200,20749800,0.0,0.0,0.0,0.0,12256,2212,1946,16414
2008-01-24,PHLX (X),5058100,308500,3880785,9247385,0.0,0.0,0.0,0.0,995,274,1556,2825
2008-01-25,AMEX (A),0,36300807,21400,36322207,0.0,0.0,0.0,0.0,0,48920,55,48975
2008-01-25,NSX (C),43215666,31939542,60220423,135375631,0.0,0.0,0.0,0.0,163983,64852,220436,449271
2008-01-25,NSX (DC),73279495,19537022,84888513,177705030,0.0,0.0,0.0,0.0,267203,41752,252543,561498
2008-01-25,NYSE (DN),222804800,101376900,226811920,550993620,0.0,0.0,0.0,0.0,1489719,335090,1165160,2989969
2008-01-25,Nasdaq (DQ),847566635,214260905,548687143,1610514683,0.0,0.0,0.0,0.0,966498,139001,641676,1747175
2008-01-25,ADF (D),13564440,1721200,13040300,28325940,0.0,0.0,0.0,0.0,51815,4452,47495,103762
2008-01-25,ISE (I),79298200,1095000,5517000,85910200,0.0,0.0,0.0,0.0,525548,1975,13962,541485
2008-01-25,CHX (M),32222539,4067400,9326649,45616588,0.0,0.0,0.0,0.0,23670,2430,11978,38078
2008-01-25,NYSE (N),1879149091,0,0,1879149091,0.0,0.0,0.0,0.0,6350160,0,0,6350160
2008-01-25,NYSE Arca (P),673861320,360050213,426329862,1460241395,0.0,0.0,0.0,0.0,3995072,944410,1859666,6799148
2008-01-25,Nasdaq (Q),1025217256,431365798,1325899026,2782482080,0.0,0.0,0.0,0.0,5706974,1133329,5277576,12117879
2008-01-25,CBOE (W),5827700,2012200,1557100,9397000,0.0,0.0,0.0,0.0,11547,1547,1322,14416
2008-01-25,PHLX (X),4764300,249800,1323427,6337527,0.0,0.0,0.0,0.0,1002,316,2770,4088
2008-01-28,AMEX (A),0,50750989,115400,50866389,0.0,0.0,0.0,0.0,0,66667,352,67019
2008-01-28,NSX (C),37753405,25980271,49096725,112830401,0.0,0.0,0.0,0.0,141753,55765,208365,405883
2008-01-28,NSX (DC),69704129,16646305,62860504,149210938,0.0,0.0,0.0,0.0,255290,40277,204168,499735
2008-01-28,NYSE (DN),192281400,80596600,202225610,475103610,0.0,0.0,0.0,0.0,1306363,283326,1050469,2640158
2008-01-28,Nasdaq (DQ),695181345,158437661,443198767,1296817773,0.0,0.0,0.0,0.0,908526,120644,523098,1552268
2008-01-28,ADF (D),10962200,1633800,9950000,22546000,0.0,0.0,0.0,0.0,41837,3231,35609,80677
2008-01-28,ISE (I),68513800,1294230,3817400,73625430,0.0,0.0,0.0,0.0,463281,1567,10905,475753
2008-01-28,CHX (M),18395430,3575800,6663447,28634677,0.0,0.0,0.0,0.0,19591,2280,10093,31964
2008-01-28,NYSE (N),1638367246,0,0,1638367246,0.0,0.0,0.0,0.0,5501450,0,0,5501450
2008-01-28,NYSE Arca (P),569364490,308828483,348410012,1226602985,0.0,0.0,0.0,0.0,3368318,808134,1637247,5813699
2008-01-28,Nasdaq (Q),791972205,343053198,1041876421,2176901824,0.0,0.0,0.0,0.0,4421067,922717,4222683,9566467
2008-01-28,CBOE (W),4908800,4969100,1665100,11543000,0.0,0.0,0.0,0.0,9000,2398,1191,12589
