Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2016-12-22,NASDAQ (DQ),949093716,472127590,608049250,2029270556,31245111431.384014,20484711712.887873,18898013083.140599,70627836227.412486,3117880,882263,1771857,5772000
2016-12-22,EDGA (J),70672413,28378462,34134267,133185142,2252938869.868089,1272141879.784098,1111249620.952701,4636330370.604888,627419,141419,286302,1055140
2016-12-22,EDGX (K),157683802,81849034,145340909,384873745,5631841273.894238,3600626538.897800,4753707052.368179,13986174865.160217,1142966,309048,862765,2314779
2016-12-22,CHX (M),7734601,12645256,5305268,25685125,520686706.262200,928245565.780000,397123307.344500,1846055579.386700,3796,3846,1215,8857
2016-12-22,NYSE (N),724653908,0,0,724653908,27387318179.733838,0.000000,0.000000,27387318179.733838,2354996,0,0,2354996
2016-12-22,NYSE Arca (P),171182259,251151992,121618770,543953021,6813379832.608854,11947191059.090138,4846102730.104002,23606673621.802994,1323660,585846,842565,2752071
2016-12-22,NASDAQ (Q),286553890,91317193,380809596,758680679,11605296472.784913,5168676799.902988,16226046796.933967,33000020069.621868,2557115,356191,2314297,5227603
2016-12-22,IEX (V),51202878,15527710,26651928,93382516,2010768741.249201,714357506.911300,1062927049.345901,3788053297.506402,331950,57527,168089,557566
2016-12-22,NASDAQ PSX (X),17816204,16978822,15514090,50309116,613260451.593000,770401051.103299,635094729.294501,2018756231.990800,149695,76012,111929,337636
2016-12-22,BATS BYX (Y),121876716,57458007,62004627,241339350,3761696005.432139,2203897459.768502,1973882682.887505,7939476148.088146,1153931,257279,589936,2001146
2016-12-22,BATS BZX (Z),157119468,69735557,85813028,312668053,5319695538.996298,3629713727.113299,3300031821.657705,12249441087.767302,1330520,303945,687806,2322271
2016-12-21,NYSE MKT (A),0,10805083,0,10805083,0.000000,89339474.064000,0.000000,89339474.064000,0,24108,0,24108
2016-12-21,NASDAQ BX (B),77303429,24009912,43843788,145157129,2906536596.436486,1053099085.370400,1582960913.549697,5542596595.356583,777485,117607,439755,1334847
2016-12-21,NSX (C),239499,97431,266887,603817,8085868.920000,5660248.920000,7208185.297500,20954303.137500,1746,497,1776,4019
2016-12-21,NYSE (DN),83490054,45276733,52024484,180791271,2807332654.060122,1607032312.650403,1693357861.191004,6107722827.901529,217324,88431,128776,434531
2016-12-21,NASDAQ (DQ),953415179,490253909,579549074,2023218162,30448411337.847154,23288610209.827667,17176059088.222596,70913080635.897417,3130254,854551,1745434,5730239
2016-12-21,EDGA (J),66698445,29492200,32016429,128207074,2147573385.573997,1286343498.005201,1024385189.944798,4458302073.523996,595267,137536,268032,1000835
2016-12-21,EDGX (K),163398664,82086692,141103563,386588919,5826011548.759316,3518663446.847792,4448016959.105918,13792691954.713026,1163537,289667,805001,2258205
2016-12-21,CHX (M),6882394,28458269,8341636,43682299,317304979.751200,2531430098.072498,730869786.970000,3579604864.793698,3316,3751,1108,8175
2016-12-21,NYSE (N),698019872,0,0,698019872,26589863798.614856,0.000000,0.000000,26589863798.614856,2249355,0,0,2249355
2016-12-21,NYSE Arca (P),170192215,236067437,108093533,514353185,6950565914.257440,10823458831.828897,4149974237.285917,21923998983.372254,1316275,540009,767218,2623502
2016-12-21,NASDAQ (Q),282594564,84123015,350007982,716725561,11792713205.665220,4522691576.361189,14800522292.115320,31115927074.141729,2569588,331292,2157492,5058372
2016-12-21,IEX (V),55015598,15173663,26833338,97022599,2193415592.945198,668873752.798200,1050375196.161800,3912664541.905198,339891,53347,164203,557441
2016-12-21,NASDAQ PSX (X),18957041,17019076,14040670,50016787,614303495.415200,779862293.145300,556390351.588000,1950556140.148500,146877,75036,107907,329820
2016-12-21,BATS BYX (Y),118115201,56675376,59951221,234741798,3621237735.742070,2100442124.935398,1859617030.742302,7581296891.419770,1123382,241135,550051,1914568
2016-12-21,BATS BZX (Z),160561962,64489846,80783957,305835765,5520658759.297131,3273437271.409394,2968394272.263991,11762490302.970516,1373563,284761,654390,2312714
2016-12-20,NYSE MKT (A),0,11953514,0,11953514,0.000000,70193120.719100,0.000000,70193120.719100,0,27161,0,27161
2016-12-20,NASDAQ BX (B),83556667,27416500,47051854,158025021,3101295882.138721,1233405445.002299,1681411906.066303,6016113233.207323,856206,141832,481115,1479153
2016-12-20,NSX (C),397891,141903,320924,860718,15117147.010000,10579926.026800,9987523.020500,35684596.057300,3107,827,1999,5933
2016-12-20,NYSE (DN),97288789,47923268,63852987,209065044,3214642322.717307,1695887270.693701,2444020743.270208,7354550336.681216,248913,86538,149936,485387
2016-12-20,NASDAQ (DQ),1126953369,539503772,631411492,2297868633,35644176522.282373,27887977194.338938,20121770716.083329,83653924432.704640,3491260,981064,1931164,6403488
2016-12-20,EDGA (J),76137879,31136762,34936821,142211462,2354425776.420401,1375414706.115599,1128640807.530802,4858481290.066802,649662,157082,286493,1093237
2016-12-20,EDGX (K),194080768,93996545,158628730,446706043,6728720748.062415,4393982649.242996,5187244584.049593,16309947981.355004,1356327,354218,938597,2649142
2016-12-20,CHX (M),9318651,25470439,5098648,39887738,572234248.126000,2853227494.288799,277082309.474200,3702544051.888999,3888,4410,1053,9351
2016-12-20,NYSE (N),797111597,0,0,797111597,29627778712.821843,0.000000,0.000000,29627778712.821843,2528741,0,0,2528741
2016-12-20,NYSE Arca (P),188319796,219446665,115619758,523386219,7267613080.470377,11517615470.144704,4588737358.504879,23373965909.119960,1423462,612537,849902,2885901
2016-12-20,NASDAQ (Q),325605275,98177947,412142899,835926121,12961335996.424438,5506845434.349895,17442858221.591129,35911039652.365462,2847615,409911,2480176,5737702
2016-12-20,IEX (V),62176453,16257417,31519419,109953289,2375617346.155698,756964681.776600,1223459083.378700,4356041111.310998,359830,69350,180248,609428
2016-12-20,NASDAQ PSX (X),22591863,18361781,17156448,58110092,742145458.508201,864803331.474901,655541192.426600,2262489982.409702,170236,83506,124976,378718
2016-12-20,BATS BYX (Y),135461529,60880577,68408888,264750994,4161760776.969001,2263234309.370801,2135608518.710602,8560603605.050404,1255629,271567,631646,2158842
2016-12-20,BATS BZX (Z),187255377,76799230,93489674,357544281,6459449321.925782,4078526189.116007,3514953663.462815,14052929174.504604,1557027,345478,746035,2648540
2016-12-19,NYSE MKT (A),0,13808908,0,13808908,0.000000,75060596.670200,0.000000,75060596.670200,0,29963,0,29963
2016-12-19,NASDAQ BX (B),87612396,28765192,49410910,165788498,3189007318.856402,1341452207.550498,1813646424.083704,6344105950.490604,865385,149820,502184,1517389
2016-12-19,NSX (C),492846,187683,349535,1030064,16789463.929200,16349789.780000,11334626.691300,44473880.400500,4408,917,2564,7889
2016-12-19,NYSE (DN),96706669,43399326,56932815,197038810,3261650230.553907,1618962764.539897,2134471174.209602,7015084169.303406,240365,83772,145265,469402
2016-12-19,NASDAQ (DQ),1056575175,501344620,627078998,2184998793,34883098976.494979,26676029747.132583,20908845609.993445,82467974333.621007,3367486,925310,1890451,6183247
2016-12-19,EDGA (J),81844324,33415945,37651826,152912095,2590083614.588595,1615372857.410700,1290057006.338993,5495513478.338288,729498,169869,326913,1226280
2016-12-19,EDGX (K),185308678,99963312,162168120,447440110,6564705563.261119,4708702151.503202,5485676159.335113,16759083874.099434,1377070,394617,1007967,2779654
2016-12-19,CHX (M),9068567,15361245,5150160,29579972,394513734.822000,1043982684.797000,430413178.905000,1868909598.524000,3452,3945,975,8372
2016-12-19,NYSE (N),794679762,0,0,794679762,29540894992.719534,0.000000,0.000000,29540894992.719534,2715420,0,0,2715420
2016-12-19,NYSE Arca (P),179065079,227293693,110928010,517286782,7042311971.065658,11575084227.385693,4768892409.809394,23386288608.260745,1406468,617815,834931,2859214
2016-12-19,NASDAQ (Q),341419758,107665709,421078849,870164316,13738091261.260433,5953385187.862809,18700984715.893046,38392461165.016288,3077765,454835,2751432,6284032
2016-12-19,IEX (V),60337299,14624396,29658888,104620583,2339844790.785803,713175898.764399,1227566867.934300,4280587557.484502,376307,61546,188623,626476
2016-12-19,NASDAQ PSX (X),23214787,19476642,18821523,61512952,769944896.210801,939564433.670700,729534540.130100,2439043870.011601,189781,86833,144347,420961
2016-12-19,BATS BYX (Y),148046351,64150944,73058460,285255755,4397819178.592866,2491410655.206703,2341110576.316293,9230340410.115862,1364489,294371,698890,2357750
2016-12-19,BATS BZX (Z),188475188,82119842,96394433,366989463,6385564539.909124,4465901141.645706,3876595870.380711,14728061551.935541,1614620,386956,802047,2803623
2016-12-16,NYSE MKT (A),0,97914588,0,97914588,0.000000,316308376.901500,0.000000,316308376.901500,0,32514,0,32514
2016-12-16,NASDAQ BX (B),108113852,37741601,64201594,210057047,3937389878.140693,1731532223.286205,2411372498.703802,8080294600.130700,1045409,185784,617965,1849158
2016-12-16,NSX (C),706480,664559,625294,1996333,29641297.395000,49526197.070000,20384247.041800,99551741.506800,4295,2780,4017,11092
2016-12-16,NYSE (DN),97804201,49349344,64242610,211396155,3304128067.975203,1804833128.738601,2366313884.027905,7475275080.741709,260630,94281,163258,518169
2016-12-16,NASDAQ (DQ),1996613662,644150355,1252985652,3893749669,70250369356.993060,38237384690.081241,40587549023.777011,149075303070.851312,3806906,1042940,2218083,7067929
2016-12-16,EDGA (J),96253524,46195869,50733225,193182618,3025356998.232585,2135710698.249298,1689240682.550402,6850308379.032285,801651,220578,388856,1411085
2016-12-16,EDGX (K),213090436,115518941,181456196,510065573,7581162682.421807,5846844394.666712,6092712533.441879,19520719610.530398,1521773,457663,1114100,3093536
2016-12-16,CHX (M),14255059,20232082,8190283,42677424,627429839.985000,2252721438.552201,851206371.738700,3731357650.275901,4061,5525,1333,10919
2016-12-16,NYSE (N),2224078135,0,0,2224078135,88011274707.525833,0.000000,0.000000,88011274707.525833,3305629,0,0,3305629
2016-12-16,NYSE Arca (P),247708237,352115793,166432981,766257011,9745898947.148594,19293840058.537978,6855176250.320356,35894915256.006928,1858558,901667,1143153,3903378
2016-12-16,NASDAQ (Q),413630807,131089178,1225010007,1769729992,16793621486.646906,8141603534.892182,47985808817.221411,72921033838.760499,3509585,541500,3241504,7292589
2016-12-16,IEX (V),73209490,20209565,36574736,129993791,2832319103.313200,897993815.223701,1487148721.568203,5217461640.105104,427498,80172,223871,731541
2016-12-16,NASDAQ PSX (X),27629704,21003221,22178123,70811048,955908485.800000,1305668914.382999,832726256.592902,3094303656.775901,223792,93701,162153,479646
2016-12-16,BATS BYX (Y),182342902,87817686,90292402,360452990,5451847152.076448,3435473752.089099,2868544707.313600,11755865611.479147,1566612,381926,787153,2735691
2016-12-16,BATS BZX (Z),233551337,102908894,118559997,455020228,8018678309.533428,6072812937.084703,4650773775.904892,18742265022.523023,1888834,465556,928431,3282821
2016-12-15,NYSE MKT (A),0,16728182,0,16728182,0.000000,79013374.819900,0.000000,79013374.819900,0,36054,0,36054
2016-12-15,NASDAQ BX (B),106795565,46657119,60683113,214135797,3926013709.434574,1961348893.508399,2313631995.749707,8200994598.692680,1040355,221893,593897,1856145
2016-12-15,NSX (C),928981,729215,327431,1985627,34485826.820000,43991942.341000,14528487.697500,93006256.858500,6424,2893,2489,11806
2016-12-15,NYSE (DN),114910235,57715112,68783477,241408824,3825058925.321609,2001921320.667803,2639441359.160802,8466421605.150214,289367,103611,176118,569096
2016-12-15,NASDAQ (DQ),1356719232,735998279,761526283,2854243794,42196286749.142729,34740124841.368064,25132509106.485519,102068920696.996312,4057450,1256602,2209735,7523787
2016-12-15,EDGA (J),96076270,59658457,49016376,204751103,3011374326.966392,2511042526.767698,1579489507.948801,7101906361.682891,820411,283203,387855,1491469
2016-12-15,EDGX (K),241563951,146017270,194744096,582325317,8603983593.275246,6772933143.348812,6809656915.766160,22186573652.390218,1756587,551734,1236947,3545268
2016-12-15,CHX (M),12099891,21816049,19233111,53149051,556393352.914200,1903338006.165600,1997381435.311400,4457112794.391200,3109,7553,1075,11737
2016-12-15,NYSE (N),1005359458,0,0,1005359458,36009583048.669638,0.000000,0.000000,36009583048.669638,3288621,0,0,3288621
2016-12-15,NYSE Arca (P),268032676,429556815,172708793,870298284,10291556343.255956,21818506638.094563,7249051968.591368,39359114949.941887,2023179,1098858,1215753,4337790
2016-12-15,NASDAQ (Q),447221464,166555368,511081667,1124858499,17963316080.931843,9316013549.538682,22413016528.371904,49692346158.842429,3900002,671018,3232110,7803130
2016-12-15,IEX (V),79772110,25551520,36165163,141488793,2879777624.413883,1112855503.346801,1561721861.774198,5554354989.534882,474159,98408,231307,803874
2016-12-15,NASDAQ PSX (X),29362776,27104462,23026641,79493879,1004582520.885901,1508254039.367000,969814148.119500,3482650708.372401,234766,118248,169778,522792
2016-12-15,BATS BYX (Y),179183158,102119332,85387273,366689763,5355406971.857641,3782943331.451590,2847364028.025998,11985714331.335229,1591682,428531,792190,2812403
2016-12-15,BATS BZX (Z),235339002,126000100,118642232,479981334,8066483656.220427,6944090686.389584,4843710895.567881,19854285238.177892,1946618,558461,963967,3469046
2016-12-14,NYSE MKT (A),0,14216394,0,14216394,0.000000,77707101.800400,0.000000,77707101.800400,0,36803,0,36803
2016-12-14,NASDAQ BX (B),116114104,53581391,62147886,231843381,4226071918.790173,2201083189.758797,2338040424.623696,8765195533.172666,1108241,242580,598467,1949288
2016-12-14,NSX (C),489688,627602,349918,1467208,20618634.580000,45883173.512900,12686209.215000,79188017.307900,4130,1735,2634,8499
2016-12-14,NYSE (DN),113254207,61533128,60434305,235221640,3755945520.839313,2367539143.736510,2723302956.728903,8846787621.304726,268406,108148,154635,531189
2016-12-14,NASDAQ (DQ),1353822000,725063226,684935876,2763821102,45052959707.559868,34103693596.358099,24925507621.231773,104082160925.149740,3966558,1290968,2054263,7311789
2016-12-14,EDGA (J),99500073,60951989,44807298,205259360,2987032198.209779,2898867632.691802,1553899864.671703,7439799695.573284,817158,295176,361513,1473847
2016-12-14,EDGX (K),263273564,178448135,190376511,632098210,9161559193.221186,8849702832.289656,7107583851.071588,25118845876.582430,1845120,702199,1237968,3785287
2016-12-14,CHX (M),8871289,24531320,3256161,36658770,410328606.540000,2322017140.890200,248855176.897900,2981200924.328100,3144,9837,1246,14227
2016-12-14,NYSE (N),1064594545,0,0,1064594545,39361746844.354994,0.000000,0.000000,39361746844.354994,3585891,0,0,3585891
2016-12-14,NYSE Arca (P),303610595,517147178,166996674,987754447,11676807613.413732,26194586880.718914,7561659966.944086,45433054461.076732,2233655,1391411,1211602,4836668
2016-12-14,NASDAQ (Q),503731509,232977964,493202255,1229911728,20099677331.347696,13216386400.654523,23358081683.377769,56674145415.379988,4284068,896216,3304104,8484388
2016-12-14,IEX (V),85207617,24395115,34394880,143997612,3245501858.248200,1267395177.254999,1578132971.909995,6091030007.413194,477796,99666,216754,794216
2016-12-14,NASDAQ PSX (X),35894457,36151464,23975567,96021488,1217138952.195001,1917325496.156399,1018597826.649900,4153062275.001300,257354,161174,173712,592240
2016-12-14,BATS BYX (Y),195286419,110336550,88379803,394002772,5857123159.397307,4261287807.595707,2930968444.834599,13049379411.827613,1707161,482107,810154,2999422
2016-12-14,BATS BZX (Z),266028913,164463413,123321775,553814101,9004765755.994895,9355775771.755482,5281524560.113695,23642066087.864072,2106320,734285,990047,3830652
2016-12-13,NYSE MKT (A),0,13575733,0,13575733,0.000000,78049042.243000,0.000000,78049042.243000,0,32758,0,32758
2016-12-13,NASDAQ BX (B),103827393,33096117,60487116,197410626,3863663492.820585,1546581192.506596,2320771834.680294,7731016520.007475,1039606,167656,582166,1789428
2016-12-13,NSX (C),926642,396440,367556,1690638,46005202.270000,49721522.720000,14700287.729400,110427012.719400,5716,1377,2779,9872
2016-12-13,NYSE (DN),107638631,46378131,67636364,221653126,3714552797.769000,1936468288.083401,2872213248.303909,8523234334.156310,273544,97187,164617,535348
2016-12-13,NASDAQ (DQ),1285152789,585993198,784432314,2655578301,42780278156.228688,31600349463.767498,27817704700.295754,102198332320.291940,4045720,1048984,2234384,7329088
