Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2013-12-19,NASDAQ (Q),429357000,129567775,442209346,1001134121,16632681155.923427,9215499100.243679,17219973232.297377,43068153488.464483,3094125,461711,2300036,5855872
2013-12-19,CBSX (W),12706344,5729750,7650184,26086278,357588309.880000,490481050.560000,224867821.390000,1072937181.830000,91056,13752,47477,152285
2013-12-19,NASDAQ PSX (X),12380727,10623077,9241354,32245158,406592102.680000,642913696.748600,348749976.630000,1398255776.058600,78266,31353,46047,155666
2013-12-19,BATS BYX (Y),66586621,28930827,34737544,130254992,2229076393.432808,1584126236.886597,1193064840.189297,5006267470.508702,541499,111443,254504,907446
2013-12-19,BATS BZX (Z),255682393,127769348,148849041,532300782,8405783675.250706,8566188949.105309,4962444592.067900,21934417216.423915,1802051,447050,939250,3188351
2013-12-18,NYSE MKT (A),0,11233841,7317289,18551130,0.000000,85579810.820300,115916837.725000,201496648.545300,0,25257,22309,47566
2013-12-18,NASDAQ BX (B),127500534,52795328,68461378,248757240,4643764628.841024,2799284924.427196,2798223179.611899,10241272732.880119,964566,194980,474494,1634040
2013-12-18,NSX (C),17696208,9598643,10439441,37734292,517537730.798300,405683581.822100,281640168.897399,1204861481.517799,74185,24086,41045,139316
2013-12-18,NYSE (DN),171091541,51969734,99321969,322383244,5865357903.233429,2997198301.852195,3713024834.430952,12575581039.516576,774718,166433,384548,1325699
2013-12-18,NASDAQ (DQ),1308996365,432796128,742051670,2483844163,42170559596.172953,25902097577.478292,23858192241.616450,91930849415.267695,4503903,814813,2175568,7494284
2013-12-18,EDGA (J),112186831,60996787,57026513,230210131,3446633005.428193,3173242164.653995,1824893668.629505,8444768838.711693,801947,234615,369905,1406467
2013-12-18,EDGX (K),323406655,121513579,201515468,646435702,11275461363.899940,6958012486.536976,7322532540.329361,25556006390.766277,1723016,371760,960996,3055772
2013-12-18,CHX (M),5772584,17489929,7514390,30776903,222812921.551000,1909947062.890001,378761136.968200,2511521121.409201,412,8134,738,9284
2013-12-18,NYSE (N),883657098,0,0,883657098,33325859054.317001,0.000000,0.000000,33325859054.317001,2608605,0,0,2608605
2013-12-18,NYSE Arca (P),332324209,351328755,188529623,872182587,12717590559.714397,23921860185.544624,8398497004.838027,45037947750.097048,2329449,871127,1142038,4342614
2013-12-18,NASDAQ (Q),607764228,228743329,567198257,1403705814,23524301733.789385,17523951740.452403,22234297633.558827,63282551107.800615,4641932,787462,3096758,8526152
2013-12-18,CBSX (W),13887491,5419036,7887600,27194127,402639039.610000,463891988.240000,193674485.300000,1060205513.150000,101842,18322,53588,173752
2013-12-18,NASDAQ PSX (X),15287876,17659044,10956070,43902990,499710588.485000,1213102746.859999,452607297.000800,2165420632.345799,95409,52901,55766,204076
2013-12-18,BATS BYX (Y),82851204,39227985,41826877,163906066,2764108409.193009,2242538246.745490,1476982834.482104,6483629490.420603,650765,156164,294900,1101829
2013-12-18,BATS BZX (Z),342745053,212176467,192406994,747328514,11056365071.162570,14260999098.884760,6744869646.216384,32062233816.263714,2323411,708817,1137364,4169592
2013-12-17,NYSE MKT (A),0,10638664,7560293,18198957,0.000000,98564808.227000,137822164.197000,236386972.424000,0,23885,25946,49831
2013-12-17,NASDAQ BX (B),88300336,28613765,56497096,173411197,3117917455.185995,1383876828.796600,1959066815.431201,6460861099.413796,682886,119590,375914,1178390
2013-12-17,NSX (C),11441459,7134746,8823493,27399698,338738465.654700,300859086.332900,217466156.649700,857063708.637300,52973,15264,33273,101510
2013-12-17,NYSE (DN),136876644,30461962,86671719,254010325,4747454156.644019,1554756153.011294,2902404425.272596,9204614734.927909,669408,100174,338445,1108027
2013-12-17,NASDAQ (DQ),1115251144,279023684,686348737,2080623565,36797101955.336995,14532402856.117300,19181828029.323202,70511332840.777497,3842363,562385,1942951,6347699
2013-12-17,EDGA (J),76967067,34633517,46470926,158071510,2448073530.108803,1669921321.025999,1306994962.973289,5424989814.108091,592701,135781,305126,1033608
2013-12-17,EDGX (K),211050434,58104872,152175547,421330853,7728237197.629705,3177067148.563804,5065709197.241274,15971013543.434783,1211314,189864,717782,2118960
2013-12-17,CHX (M),7231020,23087397,5035979,35354396,325266662.225500,1238302904.080000,188108436.020000,1751678002.325500,580,2364,899,3843
2013-12-17,NYSE (N),667686303,0,0,667686303,25434690039.565198,0.000000,0.000000,25434690039.565198,1985200,0,0,1985200
2013-12-17,NYSE Arca (P),233970042,180681438,160331253,574982733,9461630530.403372,11404132843.974608,5763895051.204371,26629658425.582351,1767566,468185,940485,3176236
2013-12-17,NASDAQ (Q),407157493,102133331,454181851,963472675,16175278847.721050,6983344308.672082,16340362645.537574,39498985801.930706,3068720,387008,2445295,5901023
2013-12-17,CBSX (W),12926460,4125022,8583895,25635377,364323026.980000,231681416.350000,184863414.050000,780867857.380000,87828,11877,47611,147316
2013-12-17,NASDAQ PSX (X),9424713,7954024,8255824,25634561,291915794.150000,470966577.931000,272319555.405000,1035201927.486000,59557,23806,38717,122080
2013-12-17,BATS BYX (Y),61780726,22244730,35548060,119573516,2052103181.820898,1220752704.119401,1093447597.234097,4366303483.174396,508474,96232,244587,849293
2013-12-17,BATS BZX (Z),232789791,101034109,149195112,483019012,7738586534.473307,6364189345.841897,4412850265.425208,18515626145.740412,1645561,366263,886977,2898801
2013-12-16,NYSE MKT (A),0,10546694,6584539,17131233,0.000000,73844458.896500,119600227.521500,193444686.418000,0,23718,25141,48859
2013-12-16,NASDAQ BX (B),85759935,29290036,55787087,170837058,3159221768.174987,1414314366.667503,1890618303.178598,6464154438.021088,686304,117116,372682,1176102
2013-12-16,NSX (C),12647491,15104486,10266332,38018309,419760069.253000,437610521.925600,240094564.532099,1097465155.710699,70022,18145,46717,134884
2013-12-16,NYSE (DN),135471752,32011010,94080312,261563074,4852410555.136210,1649589995.651803,3041802776.698212,9543803327.486225,682281,111237,359142,1152660
2013-12-16,NASDAQ (DQ),1037215171,292279406,696011693,2025506270,35070393796.044897,14049096460.463822,19438717163.564398,68558207420.073117,3750876,605462,1985840,6342178
2013-12-16,EDGA (J),72783227,33656141,48104896,154544264,2277680496.295799,1647421775.514506,1217966398.266999,5143068670.077304,558358,131367,297150,986875
2013-12-16,EDGX (K),222708779,62949896,163449566,449108241,8160287204.793734,3307755693.597999,5253405964.292935,16721448862.684668,1295106,197687,764339,2257132
2013-12-16,CHX (M),9671896,15288340,3688607,28648843,518854211.640000,1022390950.885000,130339070.487500,1671584233.012500,412,2896,561,3869
2013-12-16,NYSE (N),681153285,0,0,681153285,25740619040.729219,0.000000,0.000000,25740619040.729219,1985526,0,0,1985526
2013-12-16,NYSE Arca (P),240565621,195310322,177985448,613861391,9654538444.287962,12279524891.845810,6023708726.422575,27957772062.556347,1782596,493225,939063,3214884
2013-12-16,NASDAQ (Q),405127666,108700815,476653286,990481767,16468699169.765989,7543962595.837000,17259235598.820018,41271897364.423007,3112565,388031,2453848,5954444
2013-12-16,CBSX (W),11203534,7985805,7980673,27170012,339922427.330000,446468989.360000,173564462.110000,959955878.800000,88937,12700,50350,151987
2013-12-16,NASDAQ PSX (X),9644511,7735187,15088394,32468092,301104897.865000,464459505.746800,336912125.310001,1102476528.921801,66404,23002,45437,134843
2013-12-16,BATS BYX (Y),59054098,23482407,37591120,120127625,1950413892.739002,1271658219.377502,1094354985.420699,4316427097.537203,490878,94830,240408,826116
2013-12-16,BATS BZX (Z),227515250,108354780,152722650,488592680,7689512014.462355,6737678536.181179,4497079128.494073,18924269679.137607,1641904,357315,891239,2890458
2013-12-13,NYSE MKT (A),0,14709412,5314111,20023523,0.000000,178322701.645700,106314262.223000,284636963.868700,0,24783,21036,45819
2013-12-13,NASDAQ BX (B),84016640,28543772,45256940,157817352,3145685237.780009,1473585518.204201,1981529728.371509,6600800484.355719,680956,112359,350796,1144111
2013-12-13,NSX (C),11105367,14239039,9871065,35215471,350038595.085000,442328523.513800,221144247.812200,1013511366.411000,53962,13069,33428,100459
2013-12-13,NYSE (DN),126581207,31760617,82582455,240924279,4392771525.301409,1655602964.743900,3045852206.619414,9094226696.664723,627750,103654,328187,1059591
2013-12-13,NASDAQ (DQ),982021908,271819626,564909090,1818750624,31405016554.117259,14477297341.385644,18370481984.658270,64252795880.161173,3535303,547645,1794819,5877767
2013-12-13,EDGA (J),72596597,35648830,37889132,146134559,2222536060.092001,1817071050.769501,1161720078.642501,5201327189.504003,550161,138109,269102,957372
2013-12-13,EDGX (K),203925835,59285377,144541076,407752288,7468166582.536995,3357869654.713003,5079315615.882612,15905351853.132610,1208958,185320,701931,2096209
2013-12-13,CHX (M),10063273,13078361,7554752,30696386,416580766.365300,1056815146.383700,432942099.602000,1906338012.351000,699,2703,498,3900
2013-12-13,NYSE (N),638705570,0,0,638705570,22721368890.903776,0.000000,0.000000,22721368890.903776,1898555,0,0,1898555
2013-12-13,NYSE Arca (P),251084144,177881720,137675423,566641287,9485772275.202963,11688938672.355492,5940144958.484116,27114855906.042571,1721303,448410,879002,3048715
2013-12-13,NASDAQ (Q),390193928,106919215,407100992,904214135,15266671338.830058,7947772895.309887,16437823457.869302,39652267692.009247,2923045,382713,2229596,5535354
2013-12-13,CBSX (W),9915763,3847293,5679560,19442616,290086846.600000,217707625.930000,148538253.840000,656332726.370000,77906,10187,42461,130554
2013-12-13,NASDAQ PSX (X),9907007,7046011,6951438,23904456,292075942.055000,484687290.289000,283573157.185000,1060336389.529000,57178,24616,36669,118463
2013-12-13,BATS BYX (Y),57206405,25210675,30830434,113247514,1858442709.044002,1295044707.045903,1104175078.040907,4257662494.130812,460144,97354,225722,783220
2013-12-13,BATS BZX (Z),229986392,112077875,130839275,472903542,7519839927.948224,7239304776.232550,4808893459.865160,19568038164.045934,1596402,382258,839897,2818557
2013-12-12,NYSE MKT (A),0,15145141,5803603,20948744,0.000000,83234446.964000,102304076.652000,185538523.616000,0,20813,19943,40756
2013-12-12,NASDAQ BX (B),88343948,32485998,50641864,171471810,3105094500.799991,1696783313.987397,1897962046.940899,6699839861.728287,706162,132083,376068,1214313
2013-12-12,NSX (C),13033597,10000146,12550891,35584634,410117697.080000,429121864.351900,272585892.046200,1111825453.478100,67473,19102,45436,132011
2013-12-12,NYSE (DN),139541420,38433254,97252358,275227032,4699193796.179214,2087378635.960803,3232967012.410617,10019539444.550634,712973,125115,390488,1228576
2013-12-12,NASDAQ (DQ),1066784510,314885932,677191538,2058861980,33344050186.642757,14976816577.093125,20321602544.540259,68642469308.276141,3830265,666275,2029695,6526235
