Date,Amazon_holding
8/4/2018 18:45,87524
8/4/2018 19:45,87524
8/4/2018 20:45,87524
8/4/2018 21:45,87524
8/4/2018 22:45,87524
8/4/2018 23:45,87524
8/5/2018 0:45,87524
8/5/2018 1:45,87524
8/5/2018 2:45,87524
8/5/2018 3:45,87524
8/5/2018 4:45,87524
8/5/2018 5:45,87524
8/5/2018 6:45,87524
8/5/2018 7:45,87524
8/5/2018 8:45,87524
8/5/2018 9:45,87524
8/5/2018 10:45,87524
8/5/2018 11:45,87524
8/5/2018 12:45,87524
8/5/2018 13:45,87524
8/5/2018 14:45,87524
8/5/2018 15:45,87524
8/5/2018 16:45,87524
8/5/2018 17:45,87524
8/5/2018 18:45,87524
8/5/2018 19:45,87524
8/5/2018 20:45,87524
8/5/2018 21:45,87524
8/5/2018 22:45,87524
8/5/2018 23:45,87524
8/6/2018 0:45,87524
8/6/2018 1:45,87524
8/6/2018 2:45,87524
8/6/2018 3:45,87524
8/6/2018 4:45,87524
8/6/2018 5:45,87524
8/6/2018 6:45,87524
8/6/2018 7:45,87524
8/6/2018 8:45,87524
8/6/2018 9:45,87523
8/6/2018 10:45,87523
8/6/2018 11:45,87523
8/6/2018 12:45,87523
8/6/2018 13:45,87527
8/6/2018 14:45,87584
8/6/2018 15:45,87610
8/6/2018 16:45,87629
8/6/2018 17:45,87537
8/6/2018 18:45,87468
8/6/2018 19:45,87394
8/6/2018 20:45,87300
8/6/2018 21:45,87263
8/6/2018 22:45,87253
8/6/2018 23:45,87253
8/7/2018 0:45,87253
8/7/2018 1:45,87253
8/7/2018 2:45,87253
8/7/2018 3:45,87253
8/7/2018 4:45,87253
8/7/2018 5:45,87253
8/7/2018 6:45,87253
8/7/2018 7:45,87253
8/7/2018 8:45,87253
8/7/2018 9:45,87253
8/7/2018 10:45,87253
8/7/2018 11:45,87253
8/7/2018 12:45,87253
8/7/2018 13:45,87249
8/7/2018 14:45,87224
8/7/2018 15:45,87222
8/7/2018 16:45,87241
8/7/2018 17:45,87182
8/7/2018 18:45,87125
8/7/2018 19:45,87100
8/7/2018 20:45,87024
8/7/2018 21:45,86978
8/7/2018 22:45,86984
8/7/2018 23:45,86984
8/8/2018 0:45,86984
8/8/2018 1:45,86984
8/8/2018 2:45,86984
8/8/2018 3:45,86984
8/8/2018 4:45,86984
8/8/2018 5:45,86984
8/8/2018 6:45,86984
8/8/2018 7:45,86984
8/8/2018 8:45,86984
8/8/2018 9:45,86984
8/8/2018 10:45,86985
8/8/2018 11:45,86985
8/8/2018 12:45,86985
8/8/2018 13:45,86993
8/8/2018 14:45,87047
8/8/2018 15:45,87084
8/8/2018 16:45,86989
8/8/2018 17:45,86962
8/8/2018 18:45,86953
8/8/2018 19:45,86958
8/8/2018 20:45,86868
8/8/2018 21:45,86861
8/8/2018 22:45,86851
8/10/2018 0:23,87128
8/10/2018 0:45,87128
8/10/2018 1:45,87128
8/10/2018 2:45,87128
8/10/2018 3:45,87128
8/10/2018 4:45,87128
8/10/2018 5:45,87128
8/10/2018 6:45,87128
8/10/2018 7:45,87128
8/10/2018 8:45,87128
8/10/2018 9:45,87128
8/10/2018 10:45,87133
8/10/2018 11:45,87133
8/10/2018 12:45,87133
8/10/2018 13:45,87143
8/10/2018 14:45,87263
8/10/2018 15:45,87304
8/10/2018 16:45,87342
8/10/2018 17:45,87384
8/10/2018 18:45,87385
8/10/2018 19:45,87389
8/10/2018 20:45,87496
8/10/2018 21:45,87522
8/10/2018 22:45,87532
8/10/2018 23:45,87532
8/11/2018 0:45,87532
8/11/2018 1:45,87532
8/11/2018 2:45,87532
8/11/2018 3:45,87532
8/11/2018 4:45,87532
8/11/2018 5:45,87532
8/11/2018 6:45,87532
8/11/2018 7:45,87532
8/11/2018 8:45,87532
8/11/2018 9:45,87532
8/11/2018 10:45,87536
8/11/2018 11:45,87536
8/11/2018 12:45,87536
8/11/2018 13:45,87536
8/11/2018 14:45,87536
8/11/2018 15:45,87536
8/11/2018 16:45,87536
8/11/2018 17:45,87536
8/11/2018 18:45,87536
8/11/2018 19:45,87536
8/11/2018 20:45,87536
8/11/2018 21:45,87536
8/11/2018 22:45,87536
8/11/2018 23:45,87536
8/12/2018 0:45,87536
8/12/2018 1:45,87536
8/12/2018 2:45,87536
8/12/2018 3:45,87536
8/12/2018 4:45,87536
8/12/2018 5:45,87536
8/12/2018 6:45,87536
8/12/2018 7:45,87536
8/12/2018 8:45,87536
8/12/2018 9:45,87536
8/12/2018 10:45,87536
8/12/2018 11:45,87536
8/12/2018 12:45,87536
8/12/2018 13:45,87536
8/12/2018 14:45,87536
8/12/2018 15:45,87536
8/12/2018 16:45,87536
8/12/2018 17:45,87536
8/12/2018 18:45,87536
8/12/2018 19:45,87536
8/12/2018 20:45,87536
8/12/2018 21:45,87536
8/12/2018 22:45,87536
8/12/2018 23:45,87536
8/13/2018 0:45,87536
8/13/2018 1:45,87536
8/13/2018 2:45,87536
8/13/2018 3:45,87536
8/13/2018 4:45,87536
8/13/2018 5:45,87536
8/13/2018 6:45,87536
8/13/2018 7:45,87536
8/13/2018 8:45,87536
8/13/2018 9:45,87536
8/13/2018 10:45,87536
8/13/2018 11:45,87536
8/13/2018 12:45,87536
8/13/2018 13:45,87537
8/13/2018 14:45,87661
8/13/2018 15:45,87595
8/13/2018 16:45,87557
8/13/2018 17:45,87651
8/13/2018 18:45,87724
8/13/2018 19:45,87799
8/13/2018 20:45,87901
8/13/2018 21:45,87946
8/13/2018 22:45,87970
8/13/2018 23:45,87970
8/14/2018 0:45,87970
8/14/2018 1:45,87970
8/14/2018 2:45,87970
8/14/2018 3:45,87970
8/14/2018 4:45,87970
8/14/2018 5:45,87970
8/14/2018 6:45,87970
8/14/2018 7:45,87970
8/14/2018 8:45,87970
8/14/2018 9:45,87970
8/14/2018 10:45,87968
8/14/2018 11:45,87968
8/14/2018 12:45,87968
8/14/2018 13:45,87966
8/14/2018 14:45,88087
8/14/2018 15:45,88211
8/14/2018 16:45,88250
8/14/2018 17:45,88248
8/14/2018 18:45,88245
8/14/2018 19:45,88227
8/14/2018 20:45,88167
8/14/2018 21:45,88177
8/14/2018 22:45,88176
8/14/2018 23:45,88176
8/15/2018 0:45,88176
8/15/2018 1:45,88176
8/15/2018 2:45,88176
8/15/2018 3:45,88176
8/15/2018 4:45,88176
8/15/2018 5:45,88176
8/15/2018 6:45,88176
8/15/2018 7:45,88176
8/15/2018 8:45,88176
8/15/2018 9:45,88176
8/15/2018 10:45,88172
8/15/2018 11:45,88172
8/15/2018 12:45,88172
8/15/2018 14:10,88480
8/15/2018 14:45,88480
8/15/2018 15:45,88844
8/15/2018 16:45,89212
8/15/2018 17:45,89355
8/15/2018 18:45,89482
8/15/2018 19:45,89639
8/15/2018 20:45,89819
8/15/2018 21:45,89874
8/15/2018 22:45,89917
8/15/2018 23:45,89917
8/16/2018 0:45,89917
8/16/2018 1:45,89917
8/16/2018 2:45,89917
8/16/2018 3:45,89917
8/16/2018 4:45,89917
8/16/2018 5:45,89917
8/16/2018 6:45,89917
8/16/2018 7:45,89917
8/16/2018 8:45,89917
8/16/2018 9:45,89917
8/16/2018 10:45,89922
8/16/2018 11:45,89922
8/16/2018 12:45,89922
8/16/2018 13:45,89919
8/16/2018 14:45,90060
8/16/2018 15:45,90156
8/16/2018 16:45,90173
8/16/2018 17:45,90201
8/16/2018 18:45,90235
8/16/2018 19:45,90279
8/16/2018 20:45,90324
8/16/2018 21:45,90357
8/16/2018 22:45,90404
8/16/2018 23:45,90404
8/17/2018 0:45,90404
8/17/2018 1:45,90404
8/17/2018 2:45,90404
8/17/2018 3:45,90404
8/17/2018 4:45,90404
8/17/2018 5:45,90404
8/17/2018 6:45,90404
8/17/2018 7:45,90404
8/17/2018 8:45,90404
8/17/2018 9:45,90404
8/17/2018 10:45,90409
8/17/2018 11:45,90409
8/17/2018 12:45,90409
8/17/2018 13:45,90418
8/17/2018 14:45,90506
8/17/2018 15:45,90729
8/17/2018 16:45,90965
8/17/2018 17:45,91012
8/17/2018 18:45,91049
8/17/2018 19:45,91114
8/17/2018 20:46,91140
8/17/2018 21:45,91165
8/17/2018 22:45,91176
8/17/2018 23:45,91176
8/18/2018 0:45,91176
8/18/2018 1:45,91176
8/18/2018 2:45,91176
8/18/2018 3:45,91176
8/18/2018 4:45,91176
8/18/2018 5:45,91176
8/18/2018 6:45,91176
8/18/2018 7:45,91176
8/18/2018 8:45,91176
8/18/2018 9:45,91176
8/18/2018 10:45,91176
8/18/2018 11:45,91176
8/18/2018 12:45,91177
8/18/2018 13:45,91177
8/18/2018 14:45,91177
8/18/2018 15:45,91177
8/18/2018 16:45,91177
8/18/2018 17:45,91177
8/18/2018 18:45,91177
8/18/2018 19:45,91177
8/18/2018 20:45,91177
8/18/2018 21:45,91177
8/18/2018 22:45,91177
8/18/2018 23:45,91177
8/19/2018 0:45,91177
8/19/2018 1:45,91177
8/19/2018 2:45,91177
8/19/2018 3:45,91177
8/19/2018 4:45,91177
8/19/2018 5:45,91177
8/19/2018 6:45,91177
8/19/2018 7:45,91177
8/19/2018 8:45,91177
8/19/2018 9:45,91177
8/19/2018 10:45,91177
8/19/2018 11:45,91177
8/19/2018 12:45,91177
8/19/2018 13:45,91177
8/19/2018 14:45,91177
8/19/2018 15:45,91177
8/19/2018 16:45,91177
8/19/2018 17:45,91177
8/19/2018 18:45,91177
8/19/2018 19:45,91177
8/19/2018 20:45,91177
8/19/2018 21:45,91177
8/19/2018 22:45,91177
8/19/2018 23:45,91177
8/20/2018 0:45,91171
8/20/2018 1:45,91171
8/20/2018 2:45,91171
8/20/2018 3:45,91171
8/20/2018 4:45,91171
8/20/2018 5:45,91171
8/20/2018 6:45,91171
8/20/2018 7:45,91171
8/20/2018 8:45,91171
8/20/2018 9:45,91171
8/20/2018 10:45,91171
8/20/2018 11:45,91171
8/20/2018 12:45,91171
8/20/2018 13:45,91167
8/20/2018 14:45,91130
8/20/2018 15:45,91261
8/20/2018 16:45,91328
8/20/2018 17:45,91344
8/20/2018 18:45,91344
8/20/2018 19:45,91360
8/20/2018 20:45,91382
8/20/2018 21:45,91393
8/20/2018 22:45,91406
8/20/2018 23:45,91401
8/21/2018 0:45,91401
8/21/2018 1:45,91401
8/21/2018 2:45,91401
8/21/2018 3:45,91401
8/21/2018 4:45,91401
8/21/2018 5:45,91401
8/21/2018 6:45,91401
8/21/2018 7:45,91401
8/21/2018 8:45,91401
8/21/2018 9:45,91401
8/21/2018 10:45,91407
8/21/2018 11:45,91407
8/21/2018 12:45,91407
8/21/2018 13:45,91405
8/21/2018 14:45,91368
8/21/2018 15:45,91351
8/21/2018 16:45,91274
8/21/2018 17:45,91222
8/21/2018 18:45,91166
8/21/2018 19:45,91142
8/21/2018 20:45,91257
8/21/2018 21:45,91310
8/21/2018 22:45,91335
8/21/2018 23:45,91335
8/22/2018 0:45,91335
8/22/2018 1:45,91335
8/22/2018 2:45,91335
8/22/2018 3:45,91335
8/22/2018 4:45,91335
8/22/2018 5:45,91335
8/22/2018 6:45,91335
8/22/2018 7:45,91335
8/22/2018 8:45,91335
8/22/2018 9:45,91335
8/22/2018 10:45,91338
8/22/2018 11:45,91338
8/22/2018 12:45,91338
8/22/2018 13:45,91339
8/22/2018 14:45,91282
8/22/2018 15:45,91232
8/22/2018 16:45,91096
8/22/2018 17:45,90974
8/22/2018 18:45,90924
8/22/2018 19:45,90874
8/22/2018 20:45,90739
8/22/2018 21:45,90697
8/22/2018 22:45,90679
8/22/2018 23:45,90679
8/23/2018 0:45,90679
8/23/2018 1:45,90679
8/23/2018 2:45,90679
8/23/2018 3:45,90679
8/23/2018 4:45,90679
8/23/2018 5:45,90679
8/23/2018 6:45,90679
8/23/2018 7:45,90679
8/23/2018 8:45,90679
8/23/2018 9:45,90679
8/23/2018 10:45,90678
8/23/2018 11:45,90678
8/23/2018 12:45,90678
8/23/2018 13:45,90679
8/23/2018 14:45,90644
8/23/2018 15:45,90550
8/23/2018 16:45,90557
8/23/2018 17:45,90642
8/23/2018 18:45,90651
8/23/2018 19:45,90660
8/23/2018 20:45,90671
8/23/2018 21:45,90709
8/23/2018 22:45,90733
8/23/2018 23:45,90733
8/24/2018 0:45,90733
8/24/2018 1:45,90733
8/24/2018 2:45,90733
8/24/2018 3:45,90733
8/24/2018 20:03,90834
8/24/2018 20:45,90834
8/24/2018 21:45,90857
8/24/2018 22:45,90874
8/24/2018 23:45,90874
8/25/2018 0:45,90874
8/25/2018 1:45,90874
8/25/2018 2:45,90874
8/25/2018 3:45,90874
8/25/2018 4:45,90874
8/25/2018 5:45,90874
8/25/2018 6:45,90874
8/25/2018 7:45,90874
8/25/2018 8:45,90874
8/25/2018 9:45,90874
8/25/2018 10:45,90873
8/25/2018 11:45,90873
8/25/2018 12:45,90873
8/25/2018 13:45,90873
8/25/2018 14:45,90873
8/25/2018 15:45,90873
8/25/2018 16:45,90873
8/25/2018 17:45,90873
8/25/2018 18:45,90873
8/25/2018 19:45,90873
8/25/2018 20:45,90873
8/25/2018 21:45,90873
8/25/2018 22:45,90873
8/25/2018 23:45,90873
8/26/2018 0:45,90873
8/26/2018 1:45,90873
8/26/2018 2:45,90873
8/26/2018 3:45,90873
8/26/2018 4:45,90873
8/26/2018 5:45,90873
8/26/2018 6:45,90873
8/26/2018 7:45,90873
8/26/2018 8:45,90873
8/26/2018 9:45,90873
8/26/2018 10:45,90873
8/26/2018 11:45,90873
8/26/2018 12:45,90873
8/26/2018 13:45,90873
8/26/2018 14:45,90873
8/26/2018 15:45,90873
8/26/2018 16:45,90873
8/26/2018 17:45,90873
8/26/2018 18:45,90873
8/26/2018 19:45,90873
8/26/2018 20:45,90873
8/26/2018 21:45,90873
8/26/2018 22:45,90873
8/26/2018 23:45,90873
8/27/2018 0:45,90873
8/27/2018 1:45,90873
8/27/2018 2:45,90873
8/27/2018 3:45,90873
8/27/2018 4:45,90873
8/27/2018 5:45,90873
8/27/2018 6:45,90873
8/27/2018 7:45,90873
8/27/2018 8:45,90873
8/27/2018 9:45,90873
8/27/2018 10:45,90873
8/27/2018 11:45,90873
8/27/2018 12:45,90873
8/27/2018 14:09,90797
8/27/2018 14:45,90797
8/27/2018 15:45,90714
8/27/2018 16:45,90596
8/27/2018 17:45,90563
8/27/2018 18:45,90496
8/27/2018 19:45,90410
8/27/2018 20:45,90334
8/27/2018 21:45,90294
8/27/2018 22:45,90286
8/27/2018 23:45,90286
8/28/2018 0:45,90286
8/28/2018 1:45,90286
8/28/2018 2:45,90286
8/28/2018 3:45,90286
8/28/2018 4:45,90286
8/28/2018 5:45,90286
8/28/2018 6:45,90286
8/28/2018 7:45,90286
8/28/2018 8:45,90286
8/28/2018 9:45,90286
8/28/2018 10:45,90284
8/28/2018 11:45,90284
8/28/2018 12:45,90284
8/28/2018 13:45,90278
8/28/2018 14:45,90321
8/28/2018 15:45,90343
8/28/2018 16:45,90361
8/28/2018 17:45,90384
8/28/2018 18:45,90412
8/28/2018 19:45,90414
8/28/2018 20:45,90428
8/28/2018 21:45,90462
8/28/2018 22:45,90472
8/28/2018 23:45,90472
8/29/2018 0:45,90472
8/29/2018 1:45,90472
8/29/2018 2:45,90472
8/29/2018 3:45,90472
8/29/2018 4:45,90472
8/29/2018 5:45,90472
8/29/2018 6:45,90472
8/29/2018 7:45,90472
8/29/2018 8:45,90472
8/29/2018 9:45,90472
8/29/2018 10:45,90473
8/29/2018 11:45,90473
8/29/2018 12:45,90473
8/29/2018 14:09,90530
8/29/2018 14:45,90530
8/29/2018 15:45,90625
8/29/2018 16:45,90670
8/29/2018 17:45,90744
8/29/2018 18:45,90855
8/29/2018 19:45,90792
8/29/2018 20:45,90715
8/29/2018 21:45,90706
8/29/2018 22:45,90673
8/29/2018 23:45,90671
8/30/2018 0:46,90671
8/30/2018 1:46,90671
8/30/2018 2:45,90671
8/30/2018 3:45,90671
8/30/2018 4:45,90671
8/30/2018 5:45,90671
8/30/2018 6:45,90671
8/30/2018 7:45,90671
8/30/2018 8:45,90671
8/30/2018 9:45,90671
8/30/2018 10:45,90669
8/30/2018 11:45,90669
8/30/2018 12:45,90669
8/30/2018 13:45,90692
8/30/2018 14:45,90860
8/30/2018 15:45,91254
8/30/2018 16:45,91368
8/30/2018 17:45,91516
8/30/2018 18:45,91620
8/30/2018 19:45,91503
8/30/2018 20:45,91586
8/30/2018 21:45,91628
8/30/2018 22:45,91661
8/30/2018 23:45,91661
8/31/2018 0:45,91661
8/31/2018 1:45,91661
8/31/2018 2:45,91661
8/31/2018 3:45,91661
8/31/2018 4:45,91661
8/31/2018 5:45,91661
8/31/2018 6:45,91661
8/31/2018 7:45,91661
8/31/2018 8:45,91661
8/31/2018 9:45,91661
8/31/2018 10:45,91665
8/31/2018 11:45,91665
8/31/2018 12:45,91665
8/31/2018 13:45,91670
8/31/2018 14:45,91839
8/31/2018 15:45,91888
8/31/2018 16:45,91939
8/31/2018 17:45,92005
8/31/2018 18:45,92072
8/31/2018 19:45,92119
8/31/2018 20:45,92158
8/31/2018 21:45,92167
8/31/2018 22:45,92184
8/31/2018 23:45,92184
9/1/2018 0:45,92184
9/1/2018 1:45,92184
9/1/2018 2:45,92184
9/1/2018 3:45,92184
9/1/2018 4:45,92184
9/1/2018 5:45,92184
9/1/2018 6:45,92184
9/1/2018 7:45,92184
9/1/2018 8:45,92184
9/1/2018 9:45,92184
9/1/2018 10:45,92188
9/1/2018 11:45,92188
9/1/2018 12:45,92188
9/1/2018 13:45,92188
9/1/2018 14:45,92188
9/1/2018 15:45,92188
9/1/2018 16:45,92188
9/1/2018 17:45,92188
9/1/2018 18:45,92188
9/1/2018 19:45,92188
9/1/2018 20:45,92188
9/1/2018 21:45,92186
9/1/2018 22:46,92186
9/1/2018 23:45,92186
9/2/2018 0:45,92186
9/2/2018 1:45,92186
9/2/2018 2:45,92186
9/2/2018 3:45,92186
9/2/2018 4:45,92186
9/2/2018 5:45,92184
9/2/2018 6:45,92184
9/2/2018 7:45,92184
9/2/2018 8:45,92184
9/2/2018 9:45,92184
9/2/2018 10:45,92184
9/2/2018 11:45,92184
9/2/2018 12:45,92184
9/2/2018 13:45,92184
9/2/2018 14:45,92184
9/2/2018 15:45,92184
9/2/2018 16:45,92184
9/2/2018 17:45,92184
9/2/2018 18:45,92184
9/2/2018 19:45,92184
9/2/2018 20:45,92184
9/2/2018 21:45,92184
9/2/2018 22:45,92184
9/2/2018 23:45,92184
9/3/2018 0:45,92184
9/3/2018 1:45,92184
9/3/2018 2:45,92184
9/3/2018 3:45,92184
9/3/2018 4:45,92184
9/3/2018 5:45,92184
9/3/2018 6:45,92184
9/3/2018 7:45,92184
9/3/2018 8:45,92184
9/3/2018 9:45,92184
9/3/2018 10:45,92184
9/3/2018 11:45,92184
9/3/2018 12:45,92184
9/3/2018 13:45,92184
9/3/2018 14:45,92184
9/3/2018 15:45,92184
9/3/2018 16:45,92184
9/3/2018 17:45,92184
9/3/2018 18:45,92184
9/3/2018 19:45,92184
9/3/2018 20:45,92184
9/3/2018 21:45,92184
9/3/2018 22:45,92184
9/3/2018 23:45,92184
9/4/2018 0:45,92184
9/4/2018 1:45,92184
9/4/2018 2:45,92184
9/4/2018 3:45,92184
9/4/2018 4:45,92184
9/4/2018 5:45,92184
9/4/2018 6:45,92184
9/4/2018 7:45,92184
9/4/2018 8:45,92184
9/4/2018 9:45,92184
9/4/2018 10:45,92184
9/4/2018 11:45,92184
9/4/2018 12:45,92184
9/4/2018 13:45,92185
9/4/2018 14:45,92285
9/4/2018 15:45,92293
9/4/2018 16:45,92348
9/4/2018 17:45,92483
9/4/2018 18:45,92547
9/4/2018 19:45,92584
9/4/2018 20:45,92626
9/4/2018 21:45,92645
9/4/2018 22:45,92673
9/4/2018 23:45,92673
9/5/2018 0:45,92673
9/5/2018 1:45,92673
9/5/2018 2:45,92673
9/5/2018 3:45,92673
9/5/2018 4:45,92673
9/5/2018 5:45,92673
9/5/2018 6:45,92673
9/5/2018 7:45,92673
9/5/2018 8:45,92673
9/5/2018 9:45,92673
9/5/2018 10:45,92673
9/5/2018 11:45,92673
9/5/2018 12:45,92686
9/5/2018 13:45,92687
9/5/2018 14:45,92626
9/5/2018 15:45,92893
9/5/2018 16:45,93232
9/5/2018 17:45,93533
9/5/2018 18:45,93666
9/5/2018 19:45,93884
9/5/2018 20:45,94045
9/5/2018 21:45,94104
9/5/2018 22:45,94153
9/5/2018 23:45,94153
9/6/2018 0:45,94153
9/6/2018 1:45,94153
9/6/2018 2:45,94153
9/6/2018 3:45,94153
9/6/2018 4:45,94153
9/6/2018 5:45,94153
9/6/2018 6:45,94153
9/6/2018 7:45,94153
9/6/2018 8:45,94153
9/6/2018 9:45,94153
9/6/2018 10:45,94153
9/6/2018 11:45,94153
9/6/2018 13:10,94160
9/6/2018 13:45,94160
9/6/2018 14:45,94387
9/6/2018 15:45,94308
9/6/2018 16:45,94446
9/6/2018 17:45,94373
9/6/2018 18:45,94581
9/6/2018 19:45,94798
9/6/2018 20:45,95081
9/6/2018 21:45,95138
9/6/2018 22:45,95158
9/6/2018 23:45,95158
9/7/2018 0:45,95158
9/7/2018 1:45,95158
9/7/2018 2:45,95158
9/7/2018 3:45,95158
9/7/2018 4:45,95158
9/7/2018 5:45,95158
9/7/2018 6:45,95158
9/7/2018 8:45,95158
9/7/2018 9:45,95158
9/7/2018 10:45,95158
9/7/2018 11:45,95158
9/7/2018 12:45,95157
9/7/2018 13:45,95169
9/7/2018 14:45,95538
9/7/2018 15:45,95935
9/7/2018 16:45,96217
9/7/2018 17:45,96220
9/7/2018 18:45,96287
9/7/2018 19:45,96386
9/7/2018 20:45,96480
9/7/2018 21:45,96517
9/7/2018 22:45,96553
9/7/2018 23:45,96553
9/8/2018 0:45,96553
9/8/2018 1:45,96553
9/8/2018 2:45,96553
9/8/2018 3:45,96553
9/8/2018 4:45,96553
9/8/2018 5:45,96553
9/8/2018 6:45,96553
9/8/2018 7:45,96553
9/8/2018 8:45,96553
9/8/2018 9:45,96553
9/8/2018 10:45,96559
9/8/2018 11:45,96559
9/8/2018 12:45,96559
9/8/2018 13:45,96559
9/8/2018 14:45,96559
9/8/2018 15:45,96559
9/8/2018 16:45,96559
9/8/2018 17:45,96559
9/8/2018 18:45,96559
9/8/2018 19:45,96559
9/8/2018 20:45,96559
9/8/2018 21:45,96559
9/8/2018 22:45,96559
9/8/2018 23:45,96559
9/9/2018 0:45,96559
9/9/2018 1:45,96559
9/9/2018 2:45,96559
9/9/2018 3:45,96559
9/9/2018 4:45,96559
9/9/2018 5:45,96559
9/9/2018 6:45,96559
9/9/2018 7:45,96559
9/9/2018 8:45,96559
9/9/2018 9:45,96559
9/9/2018 10:45,96559
9/9/2018 11:45,96559
9/9/2018 12:45,96559
9/9/2018 13:45,96559
9/9/2018 14:45,96559
9/9/2018 15:45,96559
9/9/2018 16:45,96559
9/9/2018 17:45,96559
9/9/2018 18:45,96559
9/9/2018 19:45,96559
9/9/2018 20:45,96559
9/9/2018 21:45,96559
9/9/2018 22:45,96559
9/9/2018 23:45,96559
9/10/2018 0:45,96559
9/10/2018 1:45,96559
9/10/2018 2:45,96559
9/10/2018 3:45,96559
9/10/2018 4:45,96559
9/10/2018 5:45,96559
9/10/2018 6:45,96559
9/10/2018 7:45,96559
9/10/2018 8:45,96559
9/10/2018 9:45,96559
9/10/2018 10:45,96559
9/10/2018 11:45,96559
9/10/2018 12:45,96559
9/10/2018 13:45,96561
9/10/2018 14:45,96754
9/10/2018 15:45,96658
9/10/2018 16:45,96754
9/10/2018 17:45,96776
9/10/2018 18:45,96763
9/10/2018 19:45,96756
9/10/2018 20:45,96840
9/10/2018 21:45,96868
9/10/2018 22:45,96896
9/10/2018 23:45,96896
9/11/2018 0:45,96896
9/11/2018 1:45,96896
9/11/2018 2:45,96896
9/11/2018 3:45,96896
9/11/2018 4:45,96896
9/11/2018 5:45,96896
9/11/2018 6:45,96896
9/11/2018 7:45,96896
9/11/2018 8:45,96896
9/11/2018 9:45,96896
9/11/2018 10:45,96900
9/11/2018 11:45,96900
9/11/2018 12:45,96900
9/11/2018 13:45,96925
9/11/2018 14:45,96938
9/11/2018 15:45,97073
9/11/2018 16:45,97271
9/11/2018 17:45,97268
9/11/2018 18:45,97285
9/11/2018 19:45,97326
9/11/2018 20:45,97359
9/11/2018 21:45,97369
9/11/2018 22:45,97380
9/11/2018 23:45,97380
9/12/2018 0:45,97380
9/12/2018 1:45,97380
9/12/2018 20:45,97216
9/12/2018 21:45,97222
9/12/2018 22:45,97222
9/12/2018 23:45,97222
9/13/2018 0:45,97222
9/13/2018 1:45,97222
9/13/2018 2:45,97222
9/13/2018 3:45,97222
9/13/2018 4:45,97222
9/13/2018 5:45,97222
9/13/2018 6:45,97222
9/13/2018 7:45,97222
9/13/2018 8:45,97222
9/13/2018 9:45,97222
9/13/2018 10:45,97228
9/13/2018 11:45,97228
9/13/2018 12:45,97228
9/13/2018 14:45,97137
9/13/2018 15:45,97222
9/13/2018 16:45,97244
9/13/2018 17:45,97263
9/13/2018 18:45,97234
9/13/2018 19:45,97255
9/13/2018 20:45,97257
9/13/2018 21:45,97267
9/13/2018 22:45,97274
9/13/2018 23:45,97274
9/14/2018 0:45,97274
9/14/2018 1:45,97274
9/14/2018 2:45,97274
9/14/2018 3:45,97274
9/14/2018 4:45,97274
9/14/2018 5:45,97274
9/14/2018 6:45,97274
9/14/2018 7:45,97274
9/14/2018 8:45,97274
9/14/2018 9:45,97274
9/14/2018 10:45,97278
9/14/2018 11:45,97278
9/14/2018 12:45,97278
9/14/2018 13:45,97279
9/14/2018 14:45,97271
9/14/2018 15:45,97375
9/14/2018 16:45,97444
9/14/2018 17:45,97460
9/14/2018 18:45,97524
9/14/2018 19:45,97641
9/14/2018 20:45,97752
9/14/2018 21:45,97791
9/14/2018 22:45,97810
9/14/2018 23:45,97810
9/15/2018 0:45,97810
9/15/2018 1:45,97810
9/15/2018 2:45,97810
9/15/2018 3:45,97810
9/15/2018 4:45,97810
9/15/2018 5:45,97810
9/15/2018 6:45,97810
9/15/2018 7:45,97810
9/15/2018 8:45,97810
9/15/2018 9:45,97810
9/15/2018 10:45,97810
9/15/2018 11:45,97810
9/15/2018 12:45,97808
9/15/2018 13:45,97808
9/15/2018 14:45,97808
9/15/2018 15:45,97808
9/15/2018 16:45,97808
9/15/2018 17:45,97808
9/15/2018 18:45,97808
9/15/2018 19:45,97808
9/15/2018 20:45,97808
9/15/2018 21:45,97808
9/15/2018 22:45,97808
9/15/2018 23:45,97808
9/16/2018 0:45,97808
9/16/2018 1:45,97808
9/16/2018 2:45,97808
9/16/2018 3:45,97808
9/16/2018 4:45,97808
9/16/2018 5:45,97808
9/16/2018 6:45,97808
9/16/2018 7:45,97808
9/16/2018 8:45,97808
9/16/2018 9:45,97808
9/16/2018 10:45,97808
9/16/2018 11:45,97808
9/16/2018 12:45,97808
9/16/2018 13:45,97808
9/16/2018 14:45,97808
9/16/2018 15:45,97808
9/16/2018 16:45,97808
9/16/2018 17:45,97808
9/16/2018 18:45,97808
9/16/2018 19:45,97808
9/16/2018 20:45,97808
9/16/2018 21:45,97808
9/16/2018 22:45,97808
9/16/2018 23:45,97808
9/17/2018 0:45,97808
9/17/2018 1:45,97808
9/17/2018 2:45,97808
9/17/2018 3:45,97808
9/17/2018 4:45,97808
9/17/2018 5:45,97808
9/17/2018 6:45,97808
9/17/2018 7:45,97808
9/17/2018 8:45,97808
9/17/2018 9:45,97808
9/17/2018 10:45,97808
9/17/2018 11:45,97808
9/17/2018 12:45,97808
9/17/2018 13:45,97825
9/17/2018 14:45,97874
9/17/2018 15:45,98331
9/17/2018 16:45,98641
9/17/2018 17:45,98814
9/17/2018 18:45,98848
9/17/2018 19:45,98893
