Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2012-12-27,NYSE MKT (A),0,9380086,5404040,14784126,0.000000,56153831.244500,80178806.929000,136332638.173500,0,22103,21911,44014
2012-12-27,NASDAQ BX (B),82335839,35081019,41429694,158846552,2038478823.825001,1851315573.275499,1274659543.668603,5164453940.769103,523496,114810,272420,910726
2012-12-27,NSX (C),8340975,3876335,4768430,16985740,179776518.256900,169249817.396300,101971042.898500,450997378.551700,23927,7534,16303,47764
2012-12-27,NYSE (DN),79393392,17573445,37499445,134466282,2284025433.153781,892630983.386501,1291587252.879994,4468243669.420276,523517,81978,237587,843082
2012-12-27,NASDAQ (DQ),828683484,304697493,431478055,1564859032,21660180701.323888,15542350046.203079,12745075823.365652,49947606570.892619,2533058,536561,1226076,4295695
2012-12-27,EDGA (J),64063743,36577356,29847587,130488686,1474531866.883099,1797215237.563600,764005598.273900,4035752702.720599,367198,119031,178550,664779
2012-12-27,EDGX (K),209155239,78296848,129997493,417449580,5607092376.128489,3821873703.537999,4246572888.566895,13675538968.233383,931531,226222,537976,1695729
2012-12-27,CHX (M),6002836,4117708,3779802,13900346,199946507.816000,308533939.387300,115764631.119500,624245078.322800,287,1250,1205,2742
2012-12-27,NYSE (N),566725390,0,0,566725390,17514486594.108446,0.000000,0.000000,17514486594.108446,1744745,0,0,1744745
2012-12-27,NYSE Arca (P),316483483,195270414,157403589,669157486,9307932206.814113,12037788208.194176,5456706963.383131,26802427378.391420,1696253,487783,806355,2990391
2012-12-27,NASDAQ (Q),308361263,142980974,298170993,749513230,9758864178.864004,9823562632.275801,9427698123.594474,29010124934.734279,1901824,467675,1439331,3808830
2012-12-27,CBSX (W),11625744,6227543,6657437,24510724,292066099.950000,282240742.790000,136850144.910000,711156987.650000,79538,13199,42823,135560
2012-12-27,NASDAQ PSX (X),14536259,14792922,13403015,42732196,305770782.440000,925965322.925000,339662502.563000,1571398607.928000,64342,31107,41988,137437
2012-12-27,BATS BYX (Y),101273374,27735098,46607266,175615738,2520969934.773999,1412358756.699999,1202008087.206200,5135336778.680198,674822,108642,312080,1095544
2012-12-27,BATS BZX (Z),236206492,138956112,144357487,519520091,6678615147.536998,9094862991.344513,4310104161.870612,20083582300.752123,1379138,437447,790055,2606640
2012-12-26,NYSE MKT (A),0,7436379,4006605,11442984,0.000000,45733547.922400,54322362.537000,100055910.459400,0,17905,20418,38323
2012-12-26,NASDAQ BX (B),59977945,19735819,29915949,109629713,1487192619.802601,1066981304.975001,903391079.040200,3457565003.817802,373979,67526,196681,638186
2012-12-26,NSX (C),7310264,2612032,3928130,13850426,147072489.815800,95815099.946200,89385260.667400,332272850.429400,19942,4862,12537,37341
2012-12-26,NYSE (DN),60808711,10657541,28520265,99986517,1737258013.988799,591138545.974800,889401750.789201,3217798310.752800,407210,51389,186194,644793
2012-12-26,NASDAQ (DQ),715949848,232145826,353784695,1301880369,18193695967.849754,12699684787.104945,9613560750.447731,40506941505.402430,2139464,372458,1025878,3537800
2012-12-26,EDGA (J),52384969,22487210,25424783,100296962,1173002972.431398,1105045128.642000,594547028.828401,2872595129.901799,285893,74666,142695,503254
2012-12-26,EDGX (K),159874664,50664041,104868270,315406975,4337550323.339199,2356822714.289397,3328122734.136397,10022495771.764993,721356,133654,420026,1275036
2012-12-26,CHX (M),14634884,5951137,1459473,22045494,614009136.155000,334050355.263000,93844651.835000,1041904143.253000,253,804,974,2031
2012-12-26,NYSE (N),475592048,0,0,475592048,14644750462.914760,0.000000,0.000000,14644750462.914760,1385058,0,0,1385058
2012-12-26,NYSE Arca (P),236907054,144427096,113107630,494441780,6919369304.039787,8708787554.162025,3671563574.348605,19299720432.550417,1257388,306242,584136,2147766
2012-12-26,NASDAQ (Q),228779214,78447431,235116781,542343426,7181795426.420886,5092697152.207096,7344004120.082839,19618496698.710821,1375073,247545,1085272,2707890
2012-12-26,CBSX (W),9953961,3071321,7584387,20609669,246072879.790000,131158879.790000,112819753.090000,490051512.670000,67316,10151,39918,117385
2012-12-26,NASDAQ PSX (X),10753780,7279187,9327580,27360547,239335605.105000,430713887.720000,217040816.940000,887090309.765000,47202,17419,29748,94369
2012-12-26,BATS BYX (Y),75183800,16534574,33835622,125553996,1892418034.549997,830927673.239999,821097060.550801,3544442768.340797,503136,65714,231789,800639
2012-12-26,BATS BZX (Z),177612415,80866648,110289093,368768156,5045774557.311387,4988318454.423499,3078969613.428002,13113062625.162888,1070501,249181,618705,1938387
2012-12-24,NYSE MKT (A),0,6681606,2798402,9480008,0.000000,36641124.122700,37764080.215000,74405204.337700,0,13473,13110,26583
2012-12-24,NASDAQ BX (B),34674098,11113126,16207432,61994656,849047087.035300,554715528.851900,481911595.889400,1885674211.776600,218921,39019,107766,365706
2012-12-24,NSX (C),3862610,1330891,2087681,7281182,78274358.187800,44345753.980400,46838180.122100,169458292.290300,11691,2605,6782,21078
2012-12-24,NYSE (DN),35395813,6503584,15862661,57762058,1000254206.951201,321415866.420300,482909843.332198,1804579916.703699,231559,31845,100956,364360
2012-12-24,NASDAQ (DQ),396380809,145718954,207810466,749910229,10379753152.409718,7291488623.850072,5628155178.062733,23299396954.322523,1212389,231889,591770,2036048
2012-12-24,EDGA (J),27487463,12179223,12305051,51971737,584232115.133400,575955262.319500,278200684.230200,1438388061.683100,141334,37321,71520,250175
2012-12-24,EDGX (K),87976465,31379170,63578853,182934488,2422750429.048694,1386989898.109900,1852818395.468090,5662558722.626684,398856,81743,235214,715813
2012-12-24,CHX (M),2665031,1291937,677963,4634931,87466399.319000,107240282.400000,31280146.413700,225986828.132700,127,603,512,1242
2012-12-24,NYSE (N),286482559,0,0,286482559,8948102631.084120,0.000000,0.000000,8948102631.084120,789453,0,0,789453
2012-12-24,NYSE Arca (P),125183397,85945419,60284694,271413510,3749758881.889408,5037468814.325908,2084323296.113802,10871550992.329118,691552,186677,324694,1202923
2012-12-24,NASDAQ (Q),113260177,42320539,152138631,307719347,3587947435.074405,2653325295.662401,4533549317.040513,10774822047.777319,702401,139508,637123,1479032
2012-12-24,CBSX (W),5526640,2148267,3172141,10847048,144534009.060000,105147497.660000,64232456.680000,313913963.400000,41498,5551,20942,67991
2012-12-24,NASDAQ PSX (X),5364017,4137101,5052719,14553837,115705849.390000,242450891.910000,111606062.815000,469762804.115000,25108,9970,17425,52503
2012-12-24,BATS BYX (Y),39020744,9336132,17363272,65720148,949800192.203800,465353119.503300,403478950.612500,1818632262.319600,255823,37466,117162,410451
2012-12-24,BATS BZX (Z),85852510,42113573,57902621,185868704,2496117567.797601,2500598152.107099,1581794654.694498,6578510374.599198,539184,133481,339331,1011996
2012-12-21,NYSE MKT (A),0,41291362,5990132,47281494,0.000000,264242917.586300,80619075.648000,344861993.234300,0,26775,21407,48182
2012-12-21,NASDAQ BX (B),100523434,35932487,53435059,189890980,2527390259.220003,2010160437.803001,1507767840.521103,6045318537.544107,626855,118511,327749,1073115
2012-12-21,NSX (C),9043746,4372281,5854204,19270231,215663071.257700,139658699.506100,124788982.315100,480110753.078900,30120,8014,18291,56425
2012-12-21,NYSE (DN),107446588,20897147,51658011,180001746,3305667614.589690,1149636883.004802,1560688237.649008,6015992735.243500,692875,92736,331161,1116772
2012-12-21,NASDAQ (DQ),1542932893,393174351,952110343,2888217587,44634590140.269710,21845483843.075417,25188125725.132477,91668199708.477604,3427364,585961,1690269,5703594
2012-12-21,EDGA (J),84523639,41384823,42325598,168234060,2010101109.077700,2131700622.901499,1061921409.060800,5203723141.039999,471497,134119,238169,843785
2012-12-21,EDGX (K),268548897,85672940,179967941,534189778,7946547045.449465,4255548767.641200,5120806569.026297,17322902382.116962,1251822,244015,701812,2197649
2012-12-21,CHX (M),10506948,13268098,5058304,28833350,386215307.435000,1081039607.686000,120905068.851600,1588159983.972600,254,1199,1604,3057
2012-12-21,NYSE (N),1883790810,0,0,1883790810,62522866421.200924,0.000000,0.000000,62522866421.200924,2151567,0,0,2151567
2012-12-21,NYSE Arca (P),392572440,299298444,191759678,883630562,12031821213.077086,20777276125.283163,6942240876.453268,39751338214.813517,2041178,559440,931189,3531807
2012-12-21,NASDAQ (Q),394571088,164741614,1108186703,1667499405,12817924663.324320,11771738874.743307,32662847288.921003,57252510826.988630,2275091,497465,1891465,4664021
2012-12-21,CBSX (W),16044750,4478055,8180384,28703189,447523892.440000,215009271.690000,198621226.200000,861154390.330000,106045,13389,50222,169656
2012-12-21,NASDAQ PSX (X),17959511,17710631,16975482,52645624,419251733.030000,1276357392.410000,419743878.935000,2115353004.375000,83333,34059,52298,169690
2012-12-21,BATS BYX (Y),120877777,30480656,60685313,212043746,3139386193.717995,1705637230.472400,1451611827.789301,6296635251.979696,805037,118010,384535,1307582
2012-12-21,BATS BZX (Z),291812506,146377522,186130420,624320448,8518757101.857517,9877251234.055107,5364490493.907019,23760498829.819643,1725066,455686,997048,3177800
2012-12-20,NYSE MKT (A),0,11474276,5511315,16985591,0.000000,75368649.822300,80134019.025000,155502668.847300,0,24052,21807,45859
2012-12-20,NASDAQ BX (B),93583803,29562632,47834417,170980852,2458956707.820000,1495405131.109800,1415369200.435898,5369731039.365698,586958,93551,302040,982549
2012-12-20,NSX (C),8775383,5049495,4572746,18397624,211672861.959200,100248480.066600,135318432.756000,447239774.781800,29934,8284,17135,55353
2012-12-20,NYSE (DN),116166058,21608017,55984263,193758338,3626548225.328489,1136581428.494999,1697697867.194994,6460827521.018482,739405,92636,341655,1173696
2012-12-20,NASDAQ (DQ),1230533147,397022785,560944828,2188500760,33095439100.158742,22823104263.250716,15686354553.517481,71604897916.926939,3258091,540070,1522740,5320901
2012-12-20,EDGA (J),81097065,36084986,39320890,156502941,2038745457.233999,1805327624.296199,1023330933.613001,4867404015.143199,472589,112241,225217,810047
2012-12-20,EDGX (K),271865357,82179271,169198624,523243252,8084487769.123804,3525419376.467410,5034566651.062198,16644473796.653412,1241017,208145,674399,2123561
2012-12-20,CHX (M),14273198,10796791,8300034,33370023,416587638.883300,843830169.220000,665522549.154200,1925940357.257500,451,2238,1377,4066
2012-12-20,NYSE (N),682601628,0,0,682601628,22289318998.725797,0.000000,0.000000,22289318998.725797,1953333,0,0,1953333
2012-12-20,NYSE Arca (P),373124550,217175718,188602200,778902468,11740740333.657595,13438836839.452999,6262968754.064531,31442545927.175125,1976742,452852,929348,3358942
2012-12-20,NASDAQ (Q),390998242,134174159,384693557,909865958,12919225823.852298,8398596485.632093,11948107205.586116,33265929515.070507,2265633,397100,1715271,4378004
2012-12-20,CBSX (W),13884056,4353455,7382023,25619534,393518507.730000,219039620.350000,168778705.800000,781336833.880000,97691,11889,50070,159650
2012-12-20,NASDAQ PSX (X),19233283,15299711,16728715,51261709,443658831.360000,774667953.625000,378961446.860000,1597288231.845000,86212,28104,50168,164484
2012-12-20,BATS BYX (Y),120369452,27327723,58515675,206212850,3260063962.316004,1395254894.720199,1482856727.030901,6138175584.067104,814391,103970,386900,1305261
2012-12-20,BATS BZX (Z),278388401,123487137,172112202,573987740,8198340887.321128,7835014681.326512,4880217639.311083,20913573207.958723,1658913,369589,956172,2984674
2012-12-19,NYSE MKT (A),0,10712406,8226521,18938927,0.000000,64928439.504500,98389403.962000,163317843.466500,0,22610,25235,47845
2012-12-19,NASDAQ BX (B),104250859,35365003,49814331,189430193,2618184707.958401,1648747884.012001,1485887141.252302,5752819733.222704,622499,103394,306429,1032322
2012-12-19,NSX (C),8641572,3941977,4878784,17462333,206019761.034800,108628364.799700,117538967.121100,432187092.955600,28938,6911,16139,51988
2012-12-19,NYSE (DN),121521317,22876814,59670139,204068270,3767440990.544686,1183841626.990909,1788960056.658392,6740242674.193987,712906,98861,335033,1146800
2012-12-19,NASDAQ (DQ),1276995545,377701500,704709680,2359406725,34711115176.831291,19502015654.126899,17888656672.829118,72101787503.787308,3436882,531884,1661023,5629789
2012-12-19,EDGA (J),80403673,41891390,42401386,164696449,1989014165.770303,1948898298.990801,1080749781.316600,5018662246.077704,455705,124237,230400,810342
2012-12-19,EDGX (K),263850123,76921874,187968780,528740777,7682425235.137300,3413118675.493295,5436842555.211197,16532386465.841792,1174243,196423,693140,2063806
2012-12-19,CHX (M),27685015,10440049,6472420,44597484,666700311.732400,838154125.285500,200742720.097500,1705597157.115400,330,1283,1471,3084
2012-12-19,NYSE (N),750951005,0,0,750951005,24040083876.473852,0.000000,0.000000,24040083876.473852,1907985,0,0,1907985
2012-12-19,NYSE Arca (P),383348020,219344096,194431097,797123213,11442967314.214363,12483630812.622281,6584765885.049791,30511364011.886435,1955692,446750,920778,3323220
2012-12-19,NASDAQ (Q),406843313,130548612,423547606,960939531,13107616692.737059,8290136151.508303,13396846298.372758,34794599142.618120,2296964,391708,1765431,4454103
2012-12-19,CBSX (W),18143029,5710991,9005910,32859930,514724970.140000,236274662.370000,206427109.820000,957426742.330000,120693,15262,57809,193764
2012-12-19,NASDAQ PSX (X),20709899,14503181,18684359,53897439,462217375.200000,748658511.610000,440727991.820000,1651603878.630000,88945,27862,54176,170983
2012-12-19,BATS BYX (Y),127404909,32295663,63385985,223086557,3294287583.005006,1558935912.931999,1505441292.714999,6358664788.652004,821806,110181,384238,1316225
2012-12-19,BATS BZX (Z),280713724,127601278,182691304,591006306,8090766932.199889,7947613469.555985,5193002822.480710,21231383224.236584,1619862,357863,968426,2946151
2012-12-18,NYSE MKT (A),0,13749436,7295053,21044489,0.000000,75356449.913700,95777120.611000,171133570.524700,0,26314,27488,53802
2012-12-18,NASDAQ BX (B),110068901,37342166,55579019,202990086,2803193879.815003,1940100794.666002,1656768633.100500,6400063307.581505,645188,115380,318111,1078679
2012-12-18,NSX (C),11611851,4986282,6061819,22659952,283090780.057000,152001810.301900,155390976.933100,590483567.292000,36150,9072,19776,64998
2012-12-18,NYSE (DN),125346714,27335538,60090002,212772254,3920310038.050426,1394029898.546206,1983738418.078505,7298078354.675137,758066,114810,333776,1206652
2012-12-18,NASDAQ (DQ),1504632303,430749295,712202389,2647583987,42773374619.305466,22321023343.974533,19688026440.745452,84782424404.025451,3675711,616760,1734193,6026664
2012-12-18,EDGA (J),87893171,44904350,46952670,179750191,2128278328.092700,2225780930.090804,1172764985.738903,5526824243.922407,476850,128183,239725,844758
2012-12-18,EDGX (K),291249485,93156461,204654882,589060828,8495311240.416181,4093150331.568101,6448977614.410487,19037439186.394769,1294987,235273,767125,2297385
2012-12-18,CHX (M),9482656,10450465,4963612,24896733,294690876.961900,904001120.300800,272262149.098900,1470954146.361600,373,2914,1470,4757
2012-12-18,NYSE (N),820577243,0,0,820577243,26297422453.242793,0.000000,0.000000,26297422453.242793,2035462,0,0,2035462
2012-12-18,NYSE Arca (P),417454523,253017051,205482123,875953697,12604480034.777493,15360221491.725215,7426375644.303665,35391077170.806373,2121792,519652,985532,3626976
2012-12-18,NASDAQ (Q),439260864,162783317,443251229,1045295410,14412365710.567542,11513526182.155914,14118773093.831575,40044664986.555031,2500051,499187,1874073,4873311
2012-12-18,CBSX (W),17167868,6481872,9168948,32818688,467081709.150000,287084117.530000,203561059.246900,957726885.926900,113861,15103,54494,183458
2012-12-18,NASDAQ PSX (X),26345724,16425612,23891757,66663093,597300488.045000,941527183.780000,512372547.060000,2051200218.885000,108174,34473,67198,209845
2012-12-18,BATS BYX (Y),135262270,32991235,66781066,235034571,3524491102.438999,1649337502.204200,1687480300.477401,6861308905.120600,858231,118382,398484,1375097
2012-12-18,BATS BZX (Z),309940084,150224906,197576950,657741940,9002963898.415834,9873124331.026583,5694081108.570399,24570169338.012816,1765851,431856,1006681,3204388
2012-12-17,NYSE MKT (A),0,10115568,6495140,16610708,0.000000,69871753.566900,80533629.004000,150405382.570900,0,24012,26105,50117
2012-12-17,NASDAQ BX (B),91288128,28411401,51772924,171472453,2349771513.730000,1479418570.320102,1488459725.481802,5317649809.531904,555948,89810,288602,934360
2012-12-17,NSX (C),9951647,3217584,6621704,19790935,219975213.879900,90263476.742500,151362021.610500,461600712.232900,30590,6665,20345,57600
2012-12-17,NYSE (DN),105439379,20506759,63678895,189625033,3208507525.160784,995905215.629804,1984666877.243603,6189079618.034191,637495,93797,306883,1038175
2012-12-17,NASDAQ (DQ),1094300580,316331647,654881997,2065514224,29793496589.440374,16229018842.854851,18595108277.101909,64617623709.397134,3200565,501879,1629482,5331926
2012-12-17,EDGA (J),72665458,35175062,44375531,152216051,1739698246.672599,1668949713.755299,1057058693.389499,4465706653.817397,402802,107106,211602,721510
2012-12-17,EDGX (K),240530897,69360420,180583113,490474430,6955633210.630103,3091814868.932597,5814209297.623318,15861657377.186018,1091236,173782,660018,1925036
2012-12-17,CHX (M),14462867,13006450,5644800,33114117,499124105.980400,757253976.016200,308714564.268700,1565092646.265300,267,1977,2835,5079
2012-12-17,NYSE (N),701923363,0,0,701923363,23283375660.574814,0.000000,0.000000,23283375660.574814,1780482,0,0,1780482
2012-12-17,NYSE Arca (P),344688987,193690222,196349864,734729073,10253385154.759088,11772716222.442778,6806957504.411600,28833058881.613466,1793213,389892,877069,3060174
2012-12-17,NASDAQ (Q),368192416,120100534,428172218,916465168,12091541676.562792,8482585164.336308,13760554526.031282,34334681366.930382,2145624,367688,1729407,4242719
2012-12-17,CBSX (W),15277076,4082700,8472501,27832277,413816237.770000,176017643.490000,175619644.056000,765453525.316000,102337,12034,49728,164099
2012-12-17,NASDAQ PSX (X),21745950,12713607,26225849,60685406,498075337.130000,693181219.660000,456225072.205000,1647481628.995000,92399,27899,63452,183750
2012-12-17,BATS BYX (Y),119329760,25294971,61524294,206149025,3065944365.865998,1250749543.919802,1446495094.076299,5763189003.862099,774706,95520,358292,1228518
2012-12-17,BATS BZX (Z),256832725,107940829,181824168,546597722,7280250685.099199,6718577663.284701,5001160347.360400,18999988695.744300,1492311,331252,905083,2728646
2012-12-14,NYSE MKT (A),0,8196051,5831115,14027166,0.000000,51155368.824700,84266428.785000,135421797.609700,0,20263,22679,42942
2012-12-14,NASDAQ BX (B),82163119,21781602,43872060,147816781,2006520441.775999,1128878670.331499,1462600730.369499,4597999842.476997,499564,75694,257941,833199
2012-12-14,NSX (C),7964692,2565538,6162039,16692269,181198760.045400,79054088.809100,146477739.561500,406730588.416000,27204,5676,18257,51137
2012-12-14,NYSE (DN),102010349,16149906,50467347,168627602,3033806795.833105,794433588.931200,1925904028.280500,5754144413.044805,612991,74094,265287,952372
2012-12-14,NASDAQ (DQ),1028423900,270933311,620922744,1920279955,27692112066.801366,14703219172.182959,19713550017.487720,62108881256.472045,2882608,411443,1544063,4838114
2012-12-14,EDGA (J),67752632,30945567,40212756,138910955,1721170611.585101,1397286406.218098,1153437601.554602,4271894619.357801,404103,99133,210094,713330
2012-12-14,EDGX (K),212528657,56799189,186266549,455594395,6249971051.077101,2598239212.546897,6045111156.420599,14893321420.044597,1029099,152882,668654,1850635
2012-12-14,CHX (M),16618859,8285969,14465141,39369969,360878418.144500,679973834.138800,576452308.597700,1617304560.881000,231,1923,405,2559
2012-12-14,NYSE (N),673920837,0,0,673920837,21140704801.038546,0.000000,0.000000,21140704801.038546,1709199,0,0,1709199
2012-12-14,NYSE Arca (P),313113735,150727122,193966796,657807653,9568698223.656401,9208675549.308999,7760849877.681871,26538223650.647271,1694224,341515,899455,2935194
2012-12-14,NASDAQ (Q),336779343,106168127,392460470,835407940,11020920404.775401,7765773616.780777,13829849037.840587,32616543059.396765,1983120,327665,1622515,3933300
2012-12-14,CBSX (W),13671005,3406216,7688692,24765913,375215898.420000,154589756.130000,194928998.624000,724734653.174000,96797,9048,50727,156572
2012-12-14,NASDAQ PSX (X),20535121,11180468,21973617,53689206,466965594.890000,650184454.930000,469498429.535000,1586648479.355000,87750,24999,59341,172090
2012-12-14,BATS BYX (Y),103932802,20065386,53714132,177712320,2638994937.585002,1042685680.214600,1442660480.321002,5124341098.120604,685934,79907,333388,1099229
2012-12-14,BATS BZX (Z),242640697,100913563,186086733,529640993,6918642210.339995,6226576434.027094,5771318669.142804,18916537313.509893,1436091,304963,941807,2682861
2012-12-13,NYSE MKT (A),0,9310430,5378514,14688944,0.000000,55393116.772100,67782814.258300,123175931.030400,0,20214,17735,37949
2012-12-13,NASDAQ BX (B),84595040,28181276,46023476,158799792,2106802584.291801,1429995977.780101,1367075062.607803,4903873624.679705,536898,97190,282113,916201
2012-12-13,NSX (C),8762289,3741284,7297110,19800683,193683624.237900,97582189.226700,148883428.127600,440149241.592200,27061,8199,17895,53155
2012-12-13,NYSE (DN),106041476,19482372,51213551,176737399,3192873004.575788,979951776.989200,1734648556.680696,5907473338.245684,649946,88549,285096,1023591
2012-12-13,NASDAQ (DQ),1063339329,324920217,633773435,2022032981,28929905707.164258,15495867581.194384,17853544083.628961,62279317371.987603,3042041,482576,1501417,5026034
2012-12-13,EDGA (J),70725803,39152304,39406739,149284846,1748494858.136798,1684658246.801403,1007039259.090699,4440192364.028900,424714,124695,211049,760458
2012-12-13,EDGX (K),238929286,72641325,192054908,503625519,6864571525.689804,2946359406.875600,5718840799.317598,15529771731.883002,1129152,184554,682355,1996061
2012-12-13,CHX (M),23634413,9919993,4265457,37819863,643320995.800900,674806719.645100,384473026.554900,1702600742.000900,399,2105,3026,5530
2012-12-13,NYSE (N),663192532,0,0,663192532,21079903841.184366,0.000000,0.000000,21079903841.184366,1761506,0,0,1761506
2012-12-13,NYSE Arca (P),333373294,186596968,199319491,719289753,10039883008.498560,11286301602.273116,6692789752.538405,28018974363.310081,1768977,413709,874564,3057250
2012-12-13,NASDAQ (Q),376930910,130537411,398192808,905661129,12016962523.252797,8932791285.599105,12976910572.988259,33926664381.840161,2165566,403979,1647898,4217443
2012-12-13,CBSX (W),14954881,4794944,8360637,28110462,399799659.530000,209058940.050000,259525981.560400,868384581.140400,97381,10603,48607,156591
2012-12-13,NASDAQ PSX (X),23590211,14836822,26066989,64494022,524657182.785000,946689388.730000,536933454.037900,2008280025.552900,95935,31027,67195,194157
2012-12-13,BATS BYX (Y),116687679,23855934,55722991,196266604,2951987669.554998,1195943332.910499,1362869219.967998,5510800222.433495,764204,98117,345465,1207786
2012-12-13,BATS BZX (Z),243690419,102670349,175587185,521947953,6865841310.267711,6402777738.553402,4789224555.426316,18057843604.247429,1432597,334100,870953,2637650
2012-12-12,NYSE MKT (A),0,14078043,5257295,19335338,0.000000,70419912.476900,75404869.558000,145824782.034900,0,21833,20534,42367
2012-12-12,NASDAQ BX (B),92273818,35598497,44533960,172406275,2382308991.905000,1531076019.940799,1385578151.461099,5298963163.306898,587919,103337,285396,976652
2012-12-12,NSX (C),9648943,3934825,6877501,20461269,224901877.464800,117163451.878900,139415006.206300,481480335.550000,30495,8317,19877,58689
2012-12-12,NYSE (DN),111643160,26107402,53665265,191415827,3533783947.598204,1048186387.178703,1839943917.701088,6421914252.477995,695796,105023,310431,1111250
2012-12-12,NASDAQ (DQ),1190329305,394009282,618540461,2202879048,33873117082.796608,18652473071.859743,17187148125.610621,69712738280.266972,3346320,512384,1506755,5365459
