Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2009-01-02,AMEX (A),0,13971152,0,13971152,0.0,42709388.76,0.0,42709388.76,0,22505,0,22505
2009-01-02,NSX (C),28065630,9192024,11269932,48527586,575147252.741,308425792.11,234117095.213,1117690140.06,126559,17491,53606,197656
2009-01-02,NYSE (DN),8273504,1104932,7137599,16516035,174043225.29,34103464.8246,101542033.384,309688723.499,21366,1864,18578,41808
2009-01-02,NASDAQ (DQ),903716232,326848691,470658084,1701223007,15986203478.9,10976558917.5,7554188059.83,34516950456.2,2439967,544212,1055833,4040012
2009-01-02,ADF (D),33316584,3472271,9147514,45936369,824219824.75,146164247.375,176075108.086,1146459180.21,146966,11190,36507,194663
2009-01-02,ISE (I),51485469,10744201,21367101,83596771,796892856.621,330972476.85,302529554.629,1430394888.1,170268,26933,78925,276126
2009-01-02,CHX (M),15598269,6685591,3627549,25911409,445081029.435,516833467.77,92307674.085,1054222171.29,32525,6387,7521,46433
2009-01-02,NYSE (N),1046855177,0,0,1046855177,23962931861.1,0.0,0.0,23962931861.1,3577976,0,0,3577976
2009-01-02,NYSE Arca (P),504024132,381839418,239831980,1125695530,11662694010.3,16412675437.9,4889232094.55,32964601542.8,3134147,1248293,1179997,5562437
2009-01-02,NASDAQ (Q),668480545,434835241,544326515,1647642301,15609484048.3,19455926912.1,11063185471.0,46128596431.4,3949145,1509697,2232925,7691767
2009-01-02,CBOE (W),1082800,6531100,1519000,9132900,24377122.8,368407268.0,38689306.0,431473696.8,1404,9622,6182,17208
2009-01-02,BATS (Z),307899122,213592396,166207517,687699035,7540630099.11,9583129060.7,3284595805.11,20408354964.9,2159625,971709,951153,4082487
2009-01-05,AMEX (A),0,16908362,0,16908362,0.0,54999348.35,0.0,54999348.35,0,25695,0,25695
2009-01-05,NSX (C),36394960,9157927,14177233,59730120,692059675.001,307497040.688,307279405.378,1306836121.07,139926,17403,63435,220764
2009-01-05,NYSE (DN),12398974,1277830,9083916,22760720,252365352.398,45140051.94,134106329.122,431611733.46,33384,2144,24130,59658
2009-01-05,NASDAQ (DQ),1255440826,423598380,597701046,2276740252,22870593939.0,15193357237.2,9855586868.03,47919538044.2,3380960,623671,1405188,5409819
2009-01-05,ADF (D),33191439,5340200,11100643,49632282,826348658.264,191628731.085,206447499.985,1224424889.33,141676,15450,42819,199945
2009-01-05,ISE (I),70665629,13584073,26749830,110999532,1029158079.89,379935348.974,390268376.2,1799361805.06,237497,32928,99661,370086
2009-01-05,CHX (M),16956214,12902044,5891350,35749608,546799911.265,941751061.285,161377892.162,1649928864.71,50898,9784,11609,72291
2009-01-05,NYSE (N),1323406968,0,0,1323406968,30629930809.0,0.0,0.0,30629930809.0,4623265,0,0,4623265
2009-01-05,NYSE Arca (P),694836260,452859214,286094236,1433789710,16323625039.4,18710459186.9,6298007203.72,41332091430.0,4306999,1521281,1510965,7339245
2009-01-05,NASDAQ (Q),965428024,514752498,675935219,2156115741,22226205676.4,22734685183.1,14270351181.3,59231242040.7,5749232,1920036,3078376,10747644
2009-01-05,CBOE (W),1701000,5938700,1400400,9040100,37953016.0,331648224.0,38198248.0,407799488.0,2094,7441,7368,16903
2009-01-05,BATS (Z),443728659,261447424,208317300,913493383,10892471842.3,11408033782.0,4274899961.53,26575405585.9,3027335,1211272,1243762,5482369
2009-01-06,AMEX (A),0,15900218,0,15900218,0.0,58295441.1,0.0,58295441.1,0,27122,0,27122
2009-01-06,NSX (C),41364431,10616927,16361796,68343154,874490518.72,358060766.102,357274087.977,1589825372.8,176938,20517,76370,273825
2009-01-06,NYSE (DN),12818741,1180138,10952720,24951599,272141212.537,38377431.1005,158832183.76,469350827.398,31559,1798,24860,58217
2009-01-06,NASDAQ (DQ),1433221518,453693217,720384943,2607299678,27437889200.9,16226795544.7,11652064877.1,55316749622.7,3638434,729723,1557041,5925198
2009-01-06,ADF (D),52677592,3990469,19606253,76274314,1281698941.5,179427764.905,362211668.351,1823338374.75,220904,13885,80724,315513
2009-01-06,ISE (I),84727669,18467155,35325074,138519898,1395248435.48,504302267.322,502902615.996,2402453318.8,299132,38564,125037,462733
2009-01-06,CHX (M),27219934,9366105,7218055,43804094,664915853.982,600192247.35,156873747.69,1421981849.02,56205,7323,13713,77241
2009-01-06,NYSE (N),1335278477,0,0,1335278477,31421143943.6,0.0,0.0,31421143943.6,5031447,0,0,5031447
2009-01-06,NYSE Arca (P),777840776,492239125,357451680,1627531581,19227102019.6,22333507424.5,7553725409.51,49114334853.6,4876868,1674496,1796815,8348179
2009-01-06,NASDAQ (Q),1134340143,612561000,788815908,2535717051,27437431634.0,28671535037.7,16707121290.2,72816087961.9,6812788,2364708,3623321,12800817
2009-01-06,CBOE (W),1046100,9226000,2660100,12932200,27556890.0,628734089.5,73558998.8,729849978.3,2222,8724,7899,18845
2009-01-06,BATS (Z),494233313,289073915,238048941,1021356169,12968370112.4,12975138586.9,4915163116.7,30858671816.0,3550421,1398186,1439893,6388500
2009-01-07,AMEX (A),0,16208898,0,16208898,0.0,57467244.31,0.0,57467244.31,0,24333,0,24333
2009-01-07,NSX (C),34620430,9791131,14245004,58656565,733810097.727,307124777.808,272896515.851,1313831391.39,150789,20227,67764,238780
2009-01-07,NYSE (DN),11149694,1261344,8841082,21252120,235744337.471,38826286.16,129740065.971,404310689.601,28396,1896,21645,51937
2009-01-07,NASDAQ (DQ),1234130370,415445576,643288250,2292864196,23468908265.9,14872797174.5,10091269515.5,48432974955.9,3132023,691317,1393331,5216671
2009-01-07,ADF (D),30791790,4883108,14256074,49930972,755798100.635,176360754.095,254597630.705,1186756485.44,128425,13661,49901,191987
2009-01-07,ISE (I),67076043,17242993,32810366,117129402,1154254065.83,478002016.825,449121007.283,2081377089.94,248886,42382,106111,397379
2009-01-07,CHX (M),28958839,9998963,5431182,44388984,713216883.278,723033599.03,112093719.37,1548344201.68,39352,6732,10195,56279
2009-01-07,NYSE (N),1235559045,0,0,1235559045,28594297401.0,0.0,0.0,28594297401.0,4354964,0,0,4354964
2009-01-07,NYSE Arca (P),678409202,452689213,338541857,1469640272,16324254136.3,19510345157.7,6589716093.62,42424315387.6,4180034,1492190,1614849,7287073
2009-01-07,NASDAQ (Q),967637814,534887948,810617745,2313143507,22576445141.8,24462829586.1,15730680795.0,62769955522.9,5716393,1935144,3353002,11004539
2009-01-07,CBOE (W),1805700,5410200,2220700,9436600,42813604.3,310425340.0,53695090.0,406934034.3,2398,6873,8081,17352
2009-01-07,BATS (Z),415424678,245020926,218092963,878538567,9996771521.55,10661686738.6,4143629649.38,24802087909.5,2879038,1136977,1250125,5266140
2009-01-08,AMEX (A),0,13586891,0,13586891,0.0,59506991.8,0.0,59506991.8,0,24350,0,24350
2009-01-08,NSX (C),31519867,2663041,12479396,46662304,570487755.402,92242938.3136,239875537.462,902606231.178,122256,6064,53266,181586
2009-01-08,NYSE (DN),13846097,868657,7610649,22325403,274552149.262,30646663.02,114933212.086,420132024.368,31348,1500,19030,51878
2009-01-08,NASDAQ (DQ),1129274391,381191761,649874368,2160340520,21169684217.7,13681752650.5,9874817819.31,44726254687.5,3016963,609554,1315260,4941777
2009-01-08,ADF (D),30950043,3144432,12382718,46477193,804104087.395,141507889.3,217925938.631,1163537915.33,122945,10765,45466,179176
2009-01-08,ISE (I),59740795,17251430,33847389,110839614,1070422000.94,471310032.07,436759958.474,1978491991.49,235910,39183,103501,378594
2009-01-08,CHX (M),20815844,7987832,6543163,35346839,518226060.729,538489097.27,203485665.71,1260200823.71,34916,5783,9586,50285
2009-01-08,NYSE (N),1196663368,0,0,1196663368,27032741612.0,0.0,0.0,27032741612.0,4255181,0,0,4255181
2009-01-08,NYSE Arca (P),687366768,392535199,348006703,1427908670,16429015766.0,17173795608.7,6491191040.46,40094002415.2,4297114,1338079,1678994,7314187
2009-01-08,NASDAQ (Q),950314416,494432629,756296453,2201043498,22507978558.7,23140419030.2,14521488895.3,60169886484.3,5684976,1854675,3370578,10910229
2009-01-08,CBOE (W),2683500,7800300,1780400,12264200,73365669.2,486770492.0,50215829.35,610351990.55,1622,8424,8040,18086
2009-01-08,BATS (Z),389979111,229721525,206535372,826236008,9668347852.05,10237593914.1,3932021077.81,23837962844.0,2769714,1125222,1238928,5133864
2009-01-09,AMEX (A),0,10202812,0,10202812,0.0,47104385.34,0.0,47104385.34,0,22365,0,22365
2009-01-09,NSX (C),27925809,2209297,12248919,42384025,492814954.56,81773116.8812,233547109.67,808135181.112,109475,5675,48845,163995
2009-01-09,NYSE (DN),9608905,925049,7824727,18358681,217209962.544,31735741.26,118237670.463,367183374.267,22622,1601,19513,43736
2009-01-09,NASDAQ (DQ),1050891495,377569537,593631516,2022092548,19626391058.4,14165469524.7,9227669530.98,43019530114.1,2827995,624883,1306110,4758988
2009-01-09,ADF (D),30603286,3299952,12469568,46372806,759723483.993,159690772.755,216660431.74,1136074688.49,130802,10447,48878,190127
2009-01-09,ISE (I),60758463,17052821,29524185,107335469,1077888042.79,454930374.621,404697720.771,1937516138.19,245430,41991,99520,386941
2009-01-09,CHX (M),17353248,7049648,7427035,31829931,476627355.988,465287122.25,106386276.95,1048300755.19,30555,4454,5509,40518
2009-01-09,NYSE (N),1158588100,0,500,1158588600,25528869982.1,0.0,22460.0,25528892442.1,4096880,0,1,4096881
2009-01-09,NYSE Arca (P),614588460,440891838,325364405,1380844703,14169720012.7,19759354756.0,6197500556.11,40126575324.7,3846407,1403837,1620485,6870729
2009-01-09,NASDAQ (Q),876124236,558462151,778022908,2212609295,19696511552.1,26608528958.7,14953343549.1,61258384059.8,5196874,1917816,3285542,10400232
2009-01-09,CBOE (W),3275800,10576800,1621700,15474300,88079531.7,723619977.14,45871663.0,857571171.84,8382,9358,6758,24498
2009-01-09,BATS (Z),373911064,234951282,199044191,807906537,9110628803.44,10634516265.4,3847074521.87,23592219590.7,2691407,1098533,1211354,5001294
2009-01-12,AMEX (A),0,14288244,0,14288244,0.0,51717140.85,0.0,51717140.85,0,25548,0,25548
2009-01-12,NSX (C),38723293,2528589,11858239,53110121,720945025.247,79673829.0313,224454507.628,1025073361.91,148238,5830,53432,207500
2009-01-12,NYSE (DN),11308701,952098,8550780,20811579,233538260.619,27967224.4712,118760961.197,380266446.287,26348,1847,21462,49657
2009-01-12,NASDAQ (DQ),1215509938,402665921,568480810,2186656669,21031184049.1,13214785567.3,8413379656.26,42659349272.7,3099745,658313,1264912,5022970
2009-01-12,ADF (D),37495567,2685142,11513099,51693808,865288832.564,114918912.225,201140868.52,1181348613.31,148288,9319,44791,202398
2009-01-12,ISE (I),70330565,21569423,27886118,119786106,1089463191.72,485117469.742,382946698.394,1957527359.86,261739,43906,98163,403808
2009-01-12,CHX (M),19255615,8239682,5056214,32551511,487683170.477,490442367.83,131263727.535,1109389265.84,31012,4631,7547,43190
2009-01-12,NYSE (N),1305613653,0,0,1305613653,27296500034.3,0.0,0.0,27296500034.3,4125606,0,0,4125606
2009-01-12,NYSE Arca (P),697229534,446437086,295899116,1439565736,14852798429.0,19447987879.6,5458011238.46,39758797547.0,4016785,1316830,1461760,6795375
2009-01-12,NASDAQ (Q),927526420,485655675,690441239,2103623334,19396501256.2,21715837263.6,12686075133.1,53798413652.9,5146523,1636906,2932195,9715624
2009-01-12,CBOE (W),3301200,5598000,2055900,10955100,74854211.0,289133544.2,51136790.0,415124545.2,3066,6895,7712,17673
2009-01-12,BATS (Z),399845598,237638397,196427802,833911797,9270131405.26,10494609498.8,3718887201.11,23483628105.1,2728677,1087383,1194494,5010554
2009-01-13,AMEX (A),0,10370453,0,10370453,0.0,47128488.48,0.0,47128488.48,0,19856,0,19856
2009-01-13,NSX (C),36891788,4837235,13210835,54939858,623885619.581,144210089.699,278498602.559,1046594311.84,143000,9963,55942,208905
2009-01-13,NYSE (DN),10253623,925411,7050213,18229247,222343518.834,31364577.77,105140813.95,358848910.553,24796,1681,17012,43489
2009-01-13,NASDAQ (DQ),1293393703,440019510,586788850,2320202063,22702563394.5,15234157472.1,9488077075.57,47424797942.2,3388416,729296,1402790,5520502
2009-01-13,ADF (D),50065660,6110578,17077791,73254029,1147986152.01,200361436.57,364636825.118,1712984413.7,210237,14311,71248,295796
2009-01-13,ISE (I),64069651,19130825,26105255,109305731,1097517686.16,550677268.655,379669034.76,2027863989.57,252757,46228,93488,392473
2009-01-13,CHX (M),24056987,8360764,4366076,36783827,650634538.038,576429747.585,118632238.19,1345696523.81,40744,5320,9114,55178
2009-01-13,NYSE (N),1305672493,0,100,1305672593,28518880890.7,0.0,420.5,28518881311.2,4594069,0,1,4594070
2009-01-13,NYSE Arca (P),750599701,495109819,322297586,1568007106,16305235572.2,20456915646.5,6496203039.82,43258354258.6,4548662,1684875,1676239,7909776
2009-01-13,NASDAQ (Q),1048731474,612451151,802788404,2463971029,22477002960.5,28602319286.6,15886672239.7,66965994486.8,6105226,2249450,3502035,11856711
2009-01-13,CBOE (W),4125700,15743200,1990200,21859100,114513895.0,944926580.92,53563294.0,1113003769.92,19394,14127,9686,43207
2009-01-13,BATS (Z),432377802,308994593,233823618,975196013,10093105486.3,13944817622.9,4670109962.63,28708033071.8,3041494,1479051,1352877,5873422
2009-01-14,AMEX (A),0,12000715,0,12000715,0.0,47652285.63,0.0,47652285.63,0,21448,0,21448
2009-01-14,NSX (C),44818291,8642424,12002102,65462817,705118662.083,237825392.97,252408727.409,1195352782.46,155453,16033,53371,224857
2009-01-14,NYSE (DN),12758697,1078869,7736259,21573825,243966256.357,34008420.3596,112631549.537,390606226.253,27613,1781,18394,47788
2009-01-14,NASDAQ (DQ),1311711765,507452361,575030581,2394194707,21742321860.8,19225977507.7,9212826821.29,50181126189.9,3561936,786106,1403698,5751740
2009-01-14,ADF (D),34481260,4507677,11444283,50433220,777111537.7,171675089.335,203868775.54,1152655402.58,144230,13930,44777,202937
2009-01-14,ISE (I),75466400,23612886,26603121,125682407,1245443658.44,635262125.557,380470382.079,2261176166.08,308763,57554,101722,468039
2009-01-14,CHX (M),21837051,13235110,6201860,41274021,465850901.244,808817021.34,135280468.555,1409948391.14,38600,6083,11519,56202
2009-01-14,NYSE (N),1418353086,0,1200,1418354286,29070133457.5,0.0,43854.0,29070177311.5,4606006,0,4,4606010
2009-01-14,NYSE Arca (P),858005937,560042180,323475638,1741523755,17508697643.8,24240318828.1,6424848149.47,48173864621.3,4910925,1798299,1714143,8423367
2009-01-14,NASDAQ (Q),1131367002,674297733,801288934,2606953669,23235551822.7,32069571035.0,15393285197.0,70698408054.8,6444245,2399549,3507697,12351491
2009-01-14,CBOE (W),2510000,10565900,2481800,15557700,34153850.5,585610331.4,69189513.9,688953695.8,2876,9677,8330,20883
2009-01-14,BATS (Z),508657486,341410081,231902900,1081970467,11613700718.6,15680153668.3,4371192408.44,31665046795.3,3533808,1641923,1415255,6590986
