Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2019-12-27,NYSE Chicago (M),4882132,27338005,5081415,37301552,364759614.821000,2334778703.750000,652945341.474000,3352483660.045000,8238,1875,5594,15707
2019-12-27,NYSE (N),617008859,30039257,25815882,672863998,25974132801.036001,1988867020.436100,1428458468.455600,29391458289.927701,1959423,85365,188113,2232901
2019-12-27,NYSE Arca (P),114450534,191722331,114522932,420695797,4055011464.289901,11269656657.168402,6527097833.718698,21851765955.177001,998601,477170,973435,2449206
2019-12-27,NASDAQ (Q),244444663,123123850,469989828,837558341,9775196983.483901,7093260055.756296,26646558390.821402,43515015430.061599,2490434,502421,3201970,6194825
2019-12-27,IEX (V),61968712,14790098,37887895,114646705,2404830961.369800,910531090.665400,2046800068.150700,5362162120.185900,513770,80306,329335,923411
2019-12-27,NASDAQ PSX (X),11901493,12312137,8993472,33207102,380107982.028700,707225608.908000,761792055.646300,1849125646.583000,92652,46252,76479,215383
2019-12-27,BYX Equities (Y),63581978,39427102,41548457,144557537,1792417578.459900,1787665689.912200,1479902134.114200,5059985402.486300,619826,179875,403560,1203261
2019-12-27,BZX Equities (Z),130073410,56755787,99745121,286574318,5383567071.234199,3500387891.146600,6709040507.592901,15592995469.973700,1192285,236516,904611,2333412
2019-12-26,NYSE American (A),3443697,12512324,2194890,18150911,128381644.603000,112602696.596700,102632025.101100,343616366.300800,39256,44281,26157,109694
2019-12-26,NASDAQ BX (B),23406229,12841640,14505933,50753802,793749028.232900,569667754.237900,742109689.696400,2105526472.167200,223169,81196,153541,457906
2019-12-26,NYSE National (C),47108687,18579015,20742687,86430389,922004287.841100,620876997.130600,539454684.174300,2082335969.146000,420844,83731,218340,722915
2019-12-26,FINRA / Nasdaq TRF Chicago (DB),2771217,1133264,3059358,6963839,87853104.939700,46639516.721800,263861364.228600,398353985.890100,10144,3279,15006,28429
2019-12-26,FINRA / NYSE TRF (DN),221178513,86538028,278016333,585732874,5062064209.487901,2662793135.203900,11052717674.312694,18777575019.004495,579880,205745,723706,1509331
2019-12-26,FINRA / Nasdaq TRF Carteret (DQ),630701551,246560275,473642396,1350904222,23561703636.327193,14045282842.734197,23750524093.731897,61357510572.793287,2367517,668384,1753290,4789191
2019-12-26,EDGA Equities (J),47203559,12117039,28415613,87736211,1755957316.511400,623234593.332900,1300156336.374200,3679348246.218500,527635,69837,327925,925397
2019-12-26,EDGX Equities (K),111732781,44314794,122718020,278765595,3123797292.508800,2253439816.082600,4748325945.092901,10125563053.684301,723036,178264,682643,1583943
2019-12-26,NYSE Chicago (M),7240121,18958809,5426982,31625912,491197462.128400,1425091208.236800,1146773307.883200,3063061978.248400,8349,1489,6246,16084
2019-12-26,NYSE (N),542120045,20865984,22451424,585437453,23072033820.097199,1309178620.274800,1023929311.282000,25405141751.653999,1730421,57740,156485,1944646
2019-12-26,NYSE Arca (P),93469094,150227760,94201806,337898660,3508266610.705700,8763146194.698997,5073492090.647196,17344904896.051893,824212,374670,795849,1994731
2019-12-26,NASDAQ (Q),211314283,84172271,412486330,707972884,8475952359.131999,4738791375.317199,23137334501.401678,36352078235.850876,2041068,357250,2760887,5159205
2019-12-26,IEX (V),53710245,11145453,34129417,98985115,2125923094.131500,718377702.826300,1731275738.747700,4575576535.705500,657909,72152,440312,1170373
2019-12-26,NASDAQ PSX (X),12361351,9514184,8713783,30589318,372643433.112600,525086315.591900,612966136.519500,1510695885.224000,88068,38933,72097,199098
2019-12-26,BYX Equities (Y),52008781,28727565,36664268,117400614,1586886315.337800,1371344992.339700,1317054299.897700,4275285607.575200,509504,143204,340138,992846
2019-12-26,BZX Equities (Z),104775212,45194723,82594354,232564289,4152813460.438101,2575174483.273200,5576544038.100202,12304531981.811503,948612,181537,736293,1866442
2019-12-24,NYSE American (A),2117862,9539242,1371621,13028725,86026438.588500,87134996.470800,63848928.804300,237010363.863600,22613,29601,14033,66247
2019-12-24,NASDAQ BX (B),16071750,9114755,9461730,34648235,542421232.363400,398359220.139300,438378455.702400,1379158908.205100,155294,73461,106889,335644
2019-12-24,NYSE National (C),26624682,12543788,10815232,49983702,503375054.905700,404225126.402800,294243156.602000,1201843337.910500,252127,64284,126862,443273
2019-12-24,FINRA / Nasdaq TRF Chicago (DB),2223178,783145,2236633,5242956,59628415.577200,29151516.072700,129413923.150300,218193854.800200,6841,2337,11208,20386
2019-12-24,FINRA / NYSE TRF (DN),137625440,55947726,159453539,353026705,3121843062.321800,1734671740.904800,5962214115.509603,10818728918.736203,340632,127637,456092,924361
2019-12-24,FINRA / Nasdaq TRF Carteret (DQ),355532129,176882284,298121180,830535593,12781734034.156000,9545750363.388600,13391232948.428894,35718717345.973494,1514983,451305,1110010,3076298
2019-12-24,EDGA Equities (J),33159934,7957404,17747935,58865273,1089580120.507500,389021592.674000,668715769.872800,2147317483.054300,357634,46753,200547,604934
2019-12-24,EDGX Equities (K),70030900,31514366,75797949,177343215,2020502992.161100,1528400825.370000,2658859302.706799,6207763120.237899,486126,129212,460386,1075724
2019-12-24,NYSE Chicago (M),2170617,8241346,3081591,13493554,133692811.606000,727212867.008000,623813639.650800,1484719318.264800,5029,1195,4202,10426
2019-12-24,NYSE (N),314228918,13635105,13112207,340976230,12829781957.439999,862737202.831700,573172535.413300,14265691695.684999,1134551,42184,98483,1275218
2019-12-24,NYSE Arca (P),61467479,113988299,60514629,235970407,2287013813.865700,6057614620.276701,2723895435.114201,11068523869.256602,564155,267746,532875,1364776
2019-12-24,NASDAQ (Q),127354093,58988241,262851988,449194322,5282647306.551900,3164858871.835900,12416095822.774195,20863602001.161995,1365950,254658,1819597,3440205
2019-12-24,IEX (V),37994990,8476227,22876633,69347850,1476820715.574700,477187261.513500,1105340939.632900,3059348916.721100,314155,44681,201312,560148
2019-12-24,NASDAQ PSX (X),6191060,6952739,5090632,18234431,232827627.304300,403889215.150000,294823356.591900,931540199.046200,50248,26865,41834,118947
2019-12-24,BYX Equities (Y),31298546,20138766,20172613,71609925,906245050.590800,921826357.516000,724661894.043000,2552733302.149800,323347,98237,208971,630555
2019-12-24,BZX Equities (Z),72445076,31439915,51830038,155715029,2941041161.975900,1714779510.932700,2808877933.723399,7464698606.631999,678288,135434,481718,1295440
2019-12-23,NYSE American (A),4939197,14705862,2568866,22213925,177682321.107600,154412269.084900,125461117.112500,457555707.305000,49667,49392,29447,128506
2019-12-23,NASDAQ BX (B),35479113,20776943,19327407,75583463,1160450602.282300,1193660036.356500,920410336.076400,3274520974.715200,330343,127182,221932,679457
2019-12-23,NYSE National (C),62961443,26130175,24405938,113497556,1264137313.510000,868323124.428000,648693227.358200,2781153665.296200,537913,105620,261044,904577
2019-12-23,FINRA / Nasdaq TRF Chicago (DB),3435508,858588,3884152,8178248,127798411.029800,37921412.305500,261327055.458900,427046878.794200,13664,3349,20981,37994
2019-12-23,FINRA / NYSE TRF (DN),250883435,81764618,264028076,596676129,6376381292.572199,3034790733.233200,10069088843.934000,19480260869.739399,658305,206637,782049,1646991
2019-12-23,FINRA / Nasdaq TRF Carteret (DQ),934917284,347630140,648236574,1930783998,39730959123.618904,23504674308.796096,33081764122.039197,96317397554.454197,3200008,818884,2227775,6246667
2019-12-23,EDGA Equities (J),73879052,14913922,36831083,125624057,2707914387.858900,816379750.681000,1702203866.778400,5226498005.318300,819415,90321,474806,1384542
2019-12-23,EDGX Equities (K),142239955,51344673,130096629,323681257,4383183983.056999,2901200217.216599,5289740576.673403,12574124776.947001,1002522,217290,884633,2104445
2019-12-23,NYSE Chicago (M),8687764,15570072,10009979,34267815,455057593.762600,1499494680.245601,1814087160.171100,3768639434.179301,9173,1738,7137,18048
2019-12-23,NYSE (N),784305491,24065941,28390189,836761621,34807737263.133598,1626788760.873400,1390277887.017000,37824803911.023998,2408126,72247,216788,2697161
2019-12-23,NYSE Arca (P),131335447,195776211,112544320,439655978,5212076589.311999,11576301248.434801,5835478801.149802,22623856638.896602,1205741,445307,1082970,2734018
2019-12-23,NASDAQ (Q),297510688,116319787,533699812,947530287,12995765855.622799,6940500526.131599,29634094844.751091,49570361226.505489,2958891,481716,3743026,7183633
2019-12-23,IEX (V),79600813,17118306,53439146,150158265,3340421745.739600,1004461694.644200,2627624469.306500,6972507909.690300,754678,102037,533447,1390162
2019-12-23,NASDAQ PSX (X),14064579,11647369,9857494,35569442,482871848.301600,703872927.924700,605166746.205600,1791911522.431900,109934,50371,87760,248065
2019-12-23,BYX Equities (Y),76165086,38575216,42207209,156947511,2239082625.241100,1894886136.446200,1589189030.156100,5723157791.843400,769889,173415,468498,1411802
2019-12-23,BZX Equities (Z),164129304,59079659,109143445,332352408,7142269175.242301,3591057415.244000,6375420737.271397,17108747327.757698,1467608,242167,1038783,2748558
2019-12-20,NYSE American (A),6890669,58030437,4024987,68946093,283691433.572700,474035440.469100,235754506.177000,993481380.218800,70784,52892,42143,165819
2019-12-20,NASDAQ BX (B),51301605,30386946,26716367,108404918,1722174508.556100,1657264513.703500,1455430475.900700,4834869498.160300,475182,160578,292700,928460
2019-12-20,NYSE National (C),90535183,38941407,35725172,165201762,1943753690.453600,1409505043.396400,958073471.011500,4311332204.861500,748635,143374,352044,1244053
2019-12-20,FINRA / Nasdaq TRF Chicago (DB),3663812,959245,3235696,7858753,137984686.570800,50265116.329600,260185498.538500,448435301.438900,13798,3266,16632,33696
2019-12-20,FINRA / NYSE TRF (DN),257715364,97998649,255589840,611303853,6423552384.440299,4111445106.445799,10689398390.628598,21224395881.514696,651238,205733,700149,1557120
2019-12-20,FINRA / Nasdaq TRF Carteret (DQ),1853467249,580138854,1201053254,3634659357,76414893059.430089,50834955740.835206,69871392243.247046,197121241043.512341,4077238,849975,2569271,7496484
2019-12-20,EDGA Equities (J),104534486,23036086,50891449,178462021,4004115306.340400,1512407037.345200,2479312584.375300,7995834928.060900,1146987,120333,644206,1911526
2019-12-20,EDGX Equities (K),181221824,69455977,143763984,394441785,5943909578.352999,4458675208.451499,6541917353.832199,16944502140.636697,1368670,250393,1062339,2681402
2019-12-20,NYSE Chicago (M),12077845,23231817,8425798,43735460,596828717.998800,2388654347.488000,1142174073.204100,4127657138.690900,9755,2439,7651,19845
2019-12-20,NYSE (N),2813908224,36245456,38596936,2888750616,127428306388.319006,2632261200.833200,1988462168.391600,132049029757.543806,3073255,91361,268122,3432738
2019-12-20,NYSE Arca (P),190581104,264185932,142386052,597153088,7893640218.121999,20724389349.483202,8221106603.320601,36839136170.925802,1725546,533018,1405995,3664559
2019-12-20,NASDAQ (Q),415965553,156390885,1639774591,2212131029,18841367319.245395,10415305002.039898,95617053409.664750,124873725730.950043,4121394,556769,4632667,9310830
2019-12-20,IEX (V),117588869,24035819,66761285,208385973,4968165117.097100,1555555293.445100,3456279259.856999,9979999670.399199,980572,107147,585582,1673301
2019-12-20,NASDAQ PSX (X),21224923,16598103,14153390,51976416,769309145.746500,1167656001.335701,1052108175.951700,2989073323.033901,163111,64147,118057,345315
2019-12-20,BYX Equities (Y),107604815,54135901,57879264,219619980,3460501749.186900,2903096366.705900,2401651975.949200,8765250091.842000,1074149,220488,625801,1920438
2019-12-20,BZX Equities (Z),229204930,81082264,141224911,451512105,10558120098.659701,5992610145.163102,9339955984.637802,25890686228.460605,2032045,296372,1342245,3670662
2019-12-19,NYSE American (A),6316949,13839261,3391232,23547442,292019797.317400,165597622.332900,166895412.751900,624512832.402200,69505,47404,36372,153281
2019-12-19,NASDAQ BX (B),45475790,22574807,28709617,96760214,1574540668.046800,1091529512.520500,1160726323.783800,3826796504.351100,431729,156772,259701,848202
2019-12-19,NYSE National (C),79975635,26856342,30415550,137247527,1633724006.511300,981129699.991300,822237317.542400,3437091024.045000,675941,113900,314807,1104648
2019-12-19,FINRA / Nasdaq TRF Chicago (DB),2910958,1006344,3325127,7242429,102498974.947500,45877942.977000,262681583.207600,411058501.132100,11411,3035,16876,31322
2019-12-19,FINRA / NYSE TRF (DN),265433625,97071374,309925862,672430861,6120201827.098101,4674643372.621999,11414142775.028392,22208987974.748492,645384,194080,719835,1559299
2019-12-19,FINRA / Nasdaq TRF Carteret (DQ),1201327011,397253073,753129283,2351709367,49409130468.713791,30509301626.518791,38701037911.174294,118619470006.406876,3790614,745171,2460585,6996370
2019-12-19,EDGA Equities (J),92414090,19002715,47418616,158835421,3586195127.065500,1113727823.038500,2147976803.706200,6847899753.810200,1030348,109566,573678,1713592
2019-12-19,EDGX Equities (K),166158265,58897468,162996914,388052647,5267053950.356500,3509153270.951999,6064072054.735503,14840279276.044002,1269748,220691,988305,2478744
2019-12-19,NYSE Chicago (M),12850468,20693500,8071352,41615320,642118282.525100,3082193217.773600,1465511251.199100,5189822751.497800,12620,1968,7516,22104
2019-12-19,NYSE (N),972222037,31885040,35750526,1039857603,44522425466.282899,2056904176.445500,1659354828.739900,48238684471.468299,2656418,77209,246116,2979743
2019-12-19,NYSE Arca (P),162642975,190886709,144561561,498091245,6626471735.988599,12278132288.541203,6806035912.156501,25710639936.686303,1548642,465538,1254629,3268809
2019-12-19,NASDAQ (Q),357712170,132576813,653208675,1143497658,16036891834.915001,7911310607.521800,35549191736.950995,59497394179.387796,3621374,478400,4089540,8189314
2019-12-19,IEX (V),113045532,17704371,67105995,197855898,5052205051.022300,1062806084.918600,3438248357.398001,9553259493.338901,909437,79684,539309,1528430
2019-12-19,NASDAQ PSX (X),18060870,16395015,12696090,47151975,631823918.370300,954101342.642900,766109441.330100,2352034702.343300,140419,52944,105657,299020
2019-12-19,BYX Equities (Y),94188407,43208722,51852357,189249486,3015326221.372900,2206642556.255000,1925174397.732600,7147143175.360500,982066,195582,545801,1723449
2019-12-19,BZX Equities (Z),193628968,61801186,134339623,389769777,8778030605.664499,4042164927.228499,7743929503.421202,20564125036.314200,1808353,237661,1213633,3259647
2019-12-18,NYSE American (A),6339436,13743321,3492444,23575201,250366848.040900,177742182.146300,165932656.117400,594041686.304600,63835,48746,34824,147405
2019-12-18,NASDAQ BX (B),45862620,23587352,23015819,92465791,1721134592.003500,1254052560.945300,1208866281.725500,4184053434.674300,439745,161049,258037,858831
2019-12-18,NYSE National (C),82459060,28352376,30166015,140977451,1681168888.690300,1000681028.801900,795083565.792800,3476933483.285000,654079,116532,300419,1071030
2019-12-18,FINRA / Nasdaq TRF Chicago (DB),3337787,881664,2949487,7168938,128799413.815300,39943367.875500,227749090.667900,396491872.358700,11966,2972,15359,30297
2019-12-18,FINRA / NYSE TRF (DN),281881775,89154335,381807172,752843282,7255425410.426201,3155687789.668100,10340560052.287705,20751673252.382006,645389,198204,692844,1536437
2019-12-18,FINRA / Nasdaq TRF Carteret (DQ),1326834626,388580652,868044431,2583459709,55791662578.334624,23521706490.538505,40845995087.363403,120159364156.236532,3918302,897946,2369337,7185585
2019-12-18,EDGA Equities (J),98847464,19661108,53625091,172133663,3758317722.983100,1033315238.769500,2202891247.256800,6994524209.009400,1061789,109066,570155,1741010
2019-12-18,EDGX Equities (K),176603977,62411784,182520767,421536528,5595969898.016600,3223016735.999899,5700878229.469100,14519864863.485599,1306009,229707,983932,2519648
2019-12-18,NYSE Chicago (M),13548290,18375166,8692830,40616286,854999129.906900,1936734456.729700,1922223207.834501,4713956794.471101,31057,1978,8753,41788
2019-12-18,NYSE (N),984390337,33451123,33992942,1051834402,44773900683.599602,1867193171.119100,1553910696.342500,48195004551.061202,2719695,81996,236194,3037885
2019-12-18,NYSE Arca (P),178620521,210913020,168927186,558460727,7200079645.776400,12380330661.076301,6505226666.028498,26085636972.881199,1639785,470240,1239249,3349274
2019-12-18,NASDAQ (Q),385692252,132261602,707118838,1225072692,17517100931.934000,7441474479.125298,35656720991.511496,60615296402.570794,3771609,510467,4100667,8382743
2019-12-18,IEX (V),119487347,17486005,63529088,200502440,5308895848.082301,1045296204.928600,3402579837.099700,9756771890.110601,840650,92932,496044,1429626
2019-12-18,NASDAQ PSX (X),19908861,14815942,12566175,47290978,692723704.954300,879460581.751300,734210999.055200,2306395285.760800,152660,55839,105554,314053
2019-12-18,BYX Equities (Y),100637240,43558838,59428685,203624763,3073902811.311600,2037755749.693500,1826383914.858300,6938042475.863400,963626,196642,516732,1677000
2019-12-18,BZX Equities (Z),205506429,64575555,142458931,412540915,9225901198.995000,3960175846.321200,7520376530.175400,20706453575.491600,1884223,253757,1210670,3348650
2019-12-17,NYSE American (A),6206156,16113019,3243827,25563002,260171696.982000,210033454.061400,145956952.702400,616162103.745800,67155,49490,35382,152027
2019-12-17,NASDAQ BX (B),47707095,25410216,22787359,95904670,1767769330.235600,1210171525.075400,1230581200.971000,4208522056.282000,475117,167230,272451,914798
2019-12-17,NYSE National (C),86359094,32693408,30539500,149592002,1810722031.944900,1182968164.608000,798862114.124700,3792552310.677600,695620,127319,309186,1132125
2019-12-17,FINRA / Nasdaq TRF Chicago (DB),2843547,1113453,3147308,7104308,116550410.005500,46344541.064100,208764215.088300,371659166.157900,12153,3157,15990,31300
2019-12-17,FINRA / NYSE TRF (DN),258583082,96354368,274487499,629424949,7287100258.549696,3197512511.996700,9708287055.262600,20192899825.808996,641187,205383,682078,1528648
2019-12-17,FINRA / Nasdaq TRF Carteret (DQ),1183523668,466914765,768762234,2419200667,49391452335.128402,30560656268.630996,36462547099.983403,116414655703.742801,4056929,845206,2508467,7410602
2019-12-17,EDGA Equities (J),99911408,21758250,48597187,170266845,3876082210.244400,1116673353.365400,2175055591.776200,7167811155.386000,1116385,115016,592722,1824123
2019-12-17,EDGX Equities (K),178599518,66582020,164179593,409361131,5950377450.363200,3382113956.446699,5802908949.615402,15135400356.425301,1365890,239059,1036120,2641069
2019-12-17,NYSE Chicago (M),22735872,16657193,10336094,49729159,2485075381.946200,1988759638.099800,1950527894.391701,6424362914.437701,23806,1960,8030,33796
2019-12-17,NYSE (N),935922273,33215833,34341637,1003479743,42171957088.094498,1910162308.756600,1652560368.404500,45734679765.255598,2871458,82243,246738,3200439
2019-12-17,NYSE Arca (P),183471621,208599465,146197208,538268294,7512013119.794100,12110540510.986799,6777118362.136198,26399671992.917097,1661950,503073,1302689,3467712
2019-12-17,NASDAQ (Q),389569093,142744035,620898933,1153212061,17636300007.590200,8108811836.621800,34397398493.835405,60142510338.047405,3969116,505501,4194924,8669541
2019-12-17,IEX (V),113227178,20280790,65220754,198728722,4970394521.806501,1213533782.065600,3503378474.516000,9687306778.388101,898611,93616,535374,1527601
2019-12-17,NASDAQ PSX (X),22245348,15847174,12582270,50674792,767061382.483600,898042823.098300,727974564.354400,2393078769.936300,151514,54084,105982,311580
2019-12-17,BYX Equities (Y),106420449,50755328,51670906,208846683,3276594952.871400,2494329835.846999,1896376356.955000,7667301145.673399,1073547,220414,566382,1860343
2019-12-17,BZX Equities (Z),205619701,70006370,125465170,401091241,9389543685.803498,4340854763.174802,7408613220.579001,21139011669.557301,1924568,257130,1224002,3405700
2019-12-16,NYSE American (A),6426643,17591317,3439587,27457547,264461427.358000,206399195.458000,168244238.644600,639104861.460600,69063,54657,38433,162153
2019-12-16,NASDAQ BX (B),44340860,24241309,23057641,91639810,1692478414.186300,1402610221.342500,1300674015.534400,4395762651.063200,449979,169913,276100,895992
2019-12-16,NYSE National (C),84618034,30589974,31338283,146546291,1671494246.124000,1123558213.445600,850426498.981200,3645478958.550800,714265,126234,345877,1186376
2019-12-16,FINRA / Nasdaq TRF Chicago (DB),3368530,1310284,3631350,8310164,135378392.744100,65532117.502300,290720880.972400,491631391.218800,13278,4281,20027,37586
2019-12-16,FINRA / NYSE TRF (DN),339239525,95633600,261673074,696546199,17492618399.522091,4052179912.536000,11404187334.970801,32948985647.028892,682495,219745,766163,1668403
2019-12-16,FINRA / Nasdaq TRF Carteret (DQ),1201895299,417353887,746769572,2366018758,49091953622.240506,28805626470.726499,38213044902.949491,116110624995.916496,4024881,821746,2580631,7427258
2019-12-16,EDGA Equities (J),100700190,19972976,46878085,167551251,3656545150.980800,1181165928.501200,2223238136.396900,7060949215.878900,1137903,116402,616381,1870686
2019-12-16,EDGX Equities (K),173768602,72154983,142608899,388532484,5847011472.836801,4165251469.649398,6616090280.208501,16628353222.694700,1377048,276174,1103311,2756533
2019-12-16,NYSE Chicago (M),25175970,15863041,11884695,52923706,2591062134.801100,2247676181.223000,2226289956.444800,7065028272.468900,27509,2978,10093,40580
2019-12-16,NYSE (N),1071325673,32612485,35938681,1139876839,48298288133.006295,2025198100.818500,1694139998.549500,52017626232.374295,2927237,88702,264968,3280907
2019-12-16,NYSE Arca (P),178860806,249428887,138550963,566840656,7275165014.067199,16840058355.309295,7649978379.247597,31765201748.624091,1681002,576860,1398001,3655863
2019-12-16,NASDAQ (Q),397130021,148164237,665296041,1210590299,17882135188.384794,9010697151.874899,39278296627.893208,66171128968.152901,4017168,578226,4498932,9094326
2019-12-16,IEX (V),117963089,19867102,68102689,205932880,5162702428.928400,1193851218.169000,3905751126.578197,10262304773.675597,955979,95338,582511,1633828
2019-12-16,NASDAQ PSX (X),18913686,16627600,12850772,48392058,683933495.490600,1086003051.401300,764078580.651900,2534015127.543800,152415,62010,110225,324650
