Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2014-12-23,NASDAQ BX (B),53807760,30910904,27989137,112707801,1951302018.121900,1791195989.501801,1312143814.373103,5054641821.996804,443417,129174,229184,801775
2014-12-23,NYSE (DN),115732208,32046112,71052907,218831227,4382766638.499579,1533767813.017000,3186125269.235894,9102659720.752473,466695,97778,258013,822486
2014-12-23,NASDAQ (DQ),926405671,425151867,541752395,1893309933,30621785875.756700,25638042490.291151,20807881779.575795,77067710145.623646,3265789,787604,1775736,5829129
2014-12-23,ADF (D),23607046,11514069,15834562,50955677,631301770.968501,398673162.268700,523527605.668699,1553502538.905900,99084,32943,66042,198069
2014-12-23,EDGA (J),81589044,40823702,45564164,167976910,2765430838.868206,2124486341.688403,1896664841.040899,6786582021.597508,691550,188956,372594,1253100
2014-12-23,EDGX (K),161853953,73732081,124929285,360515319,5553549058.508414,3764368244.955084,4712485154.017273,14030402457.480771,901790,247096,635561,1784447
2014-12-23,CHX (M),6493210,11532307,3315608,21341125,407371483.361500,1150096070.192000,198374674.456700,1755842228.010200,524,1753,512,2789
2014-12-23,NYSE (N),692799502,0,0,692799502,26272488628.277779,0.000000,0.000000,26272488628.277779,2205685,0,0,2205685
2014-12-23,NYSE Arca (P),240650593,232863636,146898364,620412593,9275247197.849531,14856900073.988785,6613436418.964762,30745583690.803078,1717433,638791,1033095,3389319
2014-12-23,NASDAQ (Q),391789487,120209478,426187513,938186478,16440835076.762948,8158287509.702412,18213977871.511388,42813100457.976748,3094075,492638,2404136,5990849
2014-12-23,NASDAQ PSX (X),18581227,9817221,9839403,38237851,628975185.265000,601686030.999800,406216294.017001,1636877510.281801,137380,41520,67227,246127
2014-12-23,BATS BYX (Y),104633317,46566663,54721741,205921721,3315228140.949705,2542367903.163998,2030971592.137809,7888567636.251512,853503,219095,427668,1500266
2014-12-23,BATS BZX (Z),229376262,111884323,121422432,462683017,8309805658.655526,7337532403.300592,4866147233.313860,20513485295.269978,1828419,465279,943499,3237197
2014-12-22,NYSE MKT (A),0,19325643,6427469,25753112,0.000000,133316138.890701,199333784.865000,332649923.755701,0,42534,27662,70196
2014-12-22,NASDAQ BX (B),62897331,32378754,30761557,126037642,2119737615.675708,1693087117.669798,1323469658.254701,5136294391.600207,509157,144103,250753,904013
2014-12-22,NYSE (DN),120660523,38248231,69921858,228830612,4439150183.836376,1645985370.336397,3015323754.076162,9100459308.248935,479325,113784,268377,861486
2014-12-22,NASDAQ (DQ),977339374,489461274,589621041,2056421689,32073595132.304680,26225660540.564278,22505960188.189473,80805215861.058431,3414926,841649,1848616,6105191
2014-12-22,ADF (D),24882817,13100966,14803058,52786841,622796964.124199,393085735.250700,507205567.243699,1523088266.618598,105290,36345,65761,207396
2014-12-22,EDGA (J),91000003,43287201,46337332,180624536,2936970043.722310,2093399015.952102,1797908961.142099,6828278020.816511,771398,213012,384165,1368575
2014-12-22,EDGX (K),169364315,86426891,122354216,378145422,5468839292.307475,4068616154.198697,4652810241.730189,14190265688.236361,968601,277805,637939,1884345
2014-12-22,CHX (M),9853042,9424841,5893584,25171467,324742245.854000,1118534237.900000,457380805.751500,1900657289.505500,1558,1648,374,3580
2014-12-22,NYSE (N),790520332,0,0,790520332,29543553265.978302,0.000000,0.000000,29543553265.978302,2491228,0,0,2491228
2014-12-22,NYSE Arca (P),275167491,319372435,165379606,759919532,9979578370.409228,19638499515.039373,7512250460.624184,37130328346.072785,1954139,806702,1150153,3910994
2014-12-22,NASDAQ (Q),455884888,151478477,474106646,1081470011,18490876178.778751,9751914919.216233,21073726498.246219,49316517596.241203,3657373,618527,2679101,6955001
2014-12-22,NASDAQ PSX (X),22702024,13221811,11607626,47531461,771349195.583200,785265133.297700,508227674.956600,2064842003.837500,168688,54614,82908,306210
2014-12-22,BATS BYX (Y),117069807,54346299,56757106,228173212,3604964807.790005,2516977434.953992,2060265497.308611,8182207740.052608,954478,246059,453695,1654232
2014-12-22,BATS BZX (Z),262577061,140360682,134230495,537168238,8744641023.027562,8768538346.727599,5297840171.489657,22811019541.244818,2070244,579607,1045368,3695219
2014-12-19,NYSE MKT (A),0,169280786,6315360,175596146,0.000000,427469760.526000,151873909.162600,579343669.688600,0,50761,28005,78766
2014-12-19,NASDAQ BX (B),90343176,38553958,43879131,172776265,2963788218.995298,2315496993.783703,1732457427.056508,7011742639.835509,655620,161794,324880,1142294
2014-12-19,NYSE (DN),155458839,43146497,85302384,283907720,5634175568.663267,2005889840.369400,3165709254.655211,10805774663.687878,619753,124602,317572,1061927
2014-12-19,NASDAQ (DQ),1770020882,687209371,1099197641,3556427894,51607710955.311921,36143584540.764714,37691142078.315177,125442437574.391812,4026743,863755,2056739,6947237
2014-12-19,ADF (D),30937072,16543175,19077813,66558060,827760890.967500,594667810.307100,589958216.218000,2012386917.492600,146532,48859,82789,278180
2014-12-19,EDGA (J),129758069,57639405,64257864,251655338,4063828553.753109,2905849573.226695,2180895826.151377,9150573953.131181,1036059,264133,502080,1802272
2014-12-19,EDGX (K),216018425,109053683,152180302,477252410,7456031408.564803,5759931786.540384,5576601464.664898,18792564659.770085,1270488,351709,808748,2430945
2014-12-19,CHX (M),8698669,12412220,5484450,26595339,367422973.482000,1275454660.099999,372618693.938800,2015496327.520799,549,3305,1068,4922
2014-12-19,NYSE (N),2468948960,0,0,2468948960,89862528278.025505,0.000000,0.000000,89862528278.025505,3233105,0,0,3233105
2014-12-19,NYSE Arca (P),395694220,377295250,215816147,988805617,14768736710.901016,25216606279.962674,9317414674.542239,49302757665.405929,2651272,978788,1461357,5091417
2014-12-19,NASDAQ (Q),659356960,208525795,1345730903,2213613658,26692131310.798065,15739347676.451162,54588624685.830215,97020103673.079442,4934327,802065,3453113,9189505
2014-12-19,NASDAQ PSX (X),34091188,16001616,16948024,67040828,1203132178.041102,1017942010.077699,633875490.310001,2854949678.428802,245109,65648,114967,425724
2014-12-19,BATS BYX (Y),169080478,65058798,82644806,316784082,5201060393.653698,3445294822.374801,2770338194.060210,11416693410.088709,1289463,287466,626928,2203857
2014-12-19,BATS BZX (Z),365615711,175254509,190168081,731038301,12475775472.797643,11811425195.270738,7225282473.365622,31512483141.434003,2722564,692926,1353145,4768635
2014-12-18,NYSE MKT (A),0,18519051,7382805,25901856,0.000000,125111640.030200,160489677.033900,285601317.064100,0,42871,31111,73982
2014-12-18,NASDAQ BX (B),94536849,45095677,46458627,186091153,3185739647.607699,2913617001.167605,1922587698.742912,8021944347.518216,725953,188483,352846,1267282
2014-12-18,NYSE (DN),167718061,51223160,96090413,315031634,6095843809.833270,2809096119.140598,3824839157.785362,12729779086.759230,661878,155079,341144,1158101
2014-12-18,NASDAQ (DQ),1338911538,582560137,681446548,2602918223,43056122438.319845,35572890784.462948,24145878574.103077,102774891796.885870,4290343,1018529,2093665,7402537
2014-12-18,ADF (D),33938723,18291290,19462465,71692478,933483695.204898,632735918.842600,643098170.679301,2209317784.726799,156776,49235,87320,293331
2014-12-18,EDGA (J),140189256,61361727,65730167,267281150,4709198072.614203,3599683444.207795,2394470414.753720,10703351931.575718,1178854,300156,537794,2016804
2014-12-18,EDGX (K),236220195,120385637,152794581,509400413,7824272430.539118,6822324419.403574,5712205948.554846,20358802798.497538,1369959,385677,831645,2587281
2014-12-18,CHX (M),13665269,18545703,7684231,39895203,631345071.059200,2285423473.142900,532809947.630000,3449578491.832100,1457,7588,1793,10838
2014-12-18,NYSE (N),976144522,0,0,976144522,36549124706.646929,0.000000,0.000000,36549124706.646929,3097088,0,0,3097088
2014-12-18,NYSE Arca (P),416770797,408341486,218695733,1043808016,15235535546.790155,28810730656.249651,9254126695.549693,53300392898.589499,2824017,1131358,1494316,5449691
2014-12-18,NASDAQ (Q),699057335,236368537,598934366,1534360238,28510052518.390396,17867082861.452116,25418605314.605776,71795740694.448288,5411530,912511,3405996,9730037
2014-12-18,NASDAQ PSX (X),36192264,19717721,17983882,73893867,1216283014.943400,1496678144.318399,701867688.163000,3414828847.424799,258505,74698,117568,450771
2014-12-18,BATS BYX (Y),179710686,77023246,83832408,340566340,5794095234.063515,4900160152.959296,3064924990.992107,13759180378.014918,1474950,349329,665977,2490256
2014-12-18,BATS BZX (Z),382187907,191115857,183597658,756901422,13461369098.176465,12876234049.165268,6998171827.687375,33335774975.029108,2987225,783507,1406493,5177225
2014-12-17,NYSE MKT (A),0,17563539,6618329,24181868,0.000000,96943882.811400,155647273.481000,252591156.292400,0,42459,30371,72830
2014-12-17,NASDAQ BX (B),91476969,50799487,44334242,186610698,3061291705.923988,2832573502.505602,1820842877.303897,7714708085.733487,725996,221839,339859,1287694
2014-12-17,NYSE (DN),172308592,55282315,85976757,313567664,6044639997.043770,2858340725.002226,3424376364.865995,12327357086.911991,650215,164662,297773,1112650
2014-12-17,NASDAQ (DQ),1309489184,675983780,673468568,2658941532,40324248512.183333,35651989240.572336,22814773972.290768,98791011725.046437,4363255,1076572,2030726,7470553
2014-12-17,ADF (D),35506854,21976330,21744324,79227508,947416582.313399,789416962.993100,674984855.141800,2411818400.448299,168657,58689,89258,316604
2014-12-17,EDGA (J),147957653,72835258,65761007,286553918,4610195418.300927,3569766254.324308,2201860176.219007,10381821848.844242,1215617,362640,521434,2099691
2014-12-17,EDGX (K),249187111,137159365,165265258,551611734,8129151648.697903,6887803042.871229,5734632769.604597,20751587461.173729,1508518,461550,870245,2840313
2014-12-17,CHX (M),16915668,26593340,5825882,49334890,661499219.032500,2765899071.681999,352662096.160000,3780060386.874499,1241,13765,2658,17664
2014-12-17,NYSE (N),1050071398,0,0,1050071398,37191516854.776883,0.000000,0.000000,37191516854.776883,3622450,0,0,3622450
2014-12-17,NYSE Arca (P),448799184,502772838,263345333,1214917355,15864315180.693000,33080002632.334752,10189637644.673437,59133955457.701189,3085516,1463973,1579879,6129368
2014-12-17,NASDAQ (Q),755918313,305906015,634094366,1695918694,29136904917.659993,20011100203.799545,25335799763.689031,74483804885.148569,5827151,1224092,3668169,10719412
2014-12-17,NASDAQ PSX (X),38900848,26024052,22990284,87915184,1308245785.334600,1508643553.287300,811355009.405299,3628244348.027199,276399,93608,125843,495850
2014-12-17,BATS BYX (Y),182439218,88572177,88629996,359641391,5849011416.066102,4929882637.677116,2970335385.424893,13749229439.168111,1472615,405928,648703,2527246
2014-12-17,BATS BZX (Z),453702644,275595984,206349480,935648108,15156060100.586834,17444904571.461107,7638889394.192181,40239854066.240122,3420017,1124193,1494228,6038438
2014-12-16,NYSE MKT (A),0,16401744,8391652,24793396,0.000000,107743852.401300,197259833.428000,305003685.829300,0,42618,35384,78002
2014-12-16,NASDAQ BX (B),95295294,51280612,43340479,189916385,3080838810.782207,2753119008.544907,1881500363.523703,7715458182.850817,716870,219562,342186,1278618
2014-12-16,NYSE (DN),174646441,57417988,88179864,320244293,6017339156.487554,2938614947.974712,3468374078.664509,12424328183.126775,693149,167250,321519,1181918
2014-12-16,NASDAQ (DQ),1385711251,663982648,650309300,2700003199,40767773756.468783,36960684829.586418,22824572567.968532,100553031154.023733,4404278,1119586,2032834,7556698
2014-12-16,ADF (D),34713548,21761084,21711794,78186426,924658189.888900,789281629.176400,704347648.985102,2418287468.050402,170486,60479,90706,321671
2014-12-16,EDGA (J),149976752,74675750,64085410,288737912,4438181037.587690,3783146728.294604,2308566057.214293,10529893823.096587,1162472,350394,520141,2033007
2014-12-16,EDGX (K),232598916,134052566,163001399,529652881,7398083541.333414,6834320619.300788,5951247731.411069,20183651892.045271,1383210,457779,863749,2704738
2014-12-16,CHX (M),11721808,25510402,6348248,43580458,444898801.277400,1845248771.650400,398750435.644000,2688898008.571800,1012,9691,2835,13538
2014-12-16,NYSE (N),1022679437,0,0,1022679437,35660364827.885827,0.000000,0.000000,35660364827.885827,3321919,0,0,3321919
2014-12-16,NYSE Arca (P),444471897,482713248,233010145,1160195290,15047729579.559745,32503063440.944124,9926589724.294010,57477382744.797879,2891128,1476221,1536154,5903503
2014-12-16,NASDAQ (Q),753598090,286910967,643083034,1683592091,29967224612.805158,19548227874.693929,26790463072.749183,76305915560.248270,5920839,1203789,3736884,10861512
2014-12-16,NASDAQ PSX (X),40683450,25085997,22274173,88043620,1280329161.093601,1490445866.719800,826985591.074001,3597760618.887402,259385,95899,125184,480468
2014-12-16,BATS BYX (Y),185808890,90661533,86940445,363410868,5711899562.005775,4921067329.684400,3150075513.845104,13783042405.535279,1447620,416585,661883,2526088
2014-12-16,BATS BZX (Z),434063050,252312577,206072267,892447894,14604625824.322494,16583999672.618420,7734563099.148927,38923188596.089841,3308971,1075661,1508440,5893072
2014-12-15,NYSE MKT (A),0,19790612,7703632,27494244,0.000000,165088232.578801,200568253.470000,365656486.048801,0,41719,31997,73716
2014-12-15,NASDAQ BX (B),87026964,46086796,40137803,173251563,2797001994.331294,2495241039.806697,1606823643.963504,6899066678.101495,673504,205069,311844,1190417
2014-12-15,NYSE (DN),154256418,55994325,91457897,301708640,5516610661.252530,2898557181.916928,3324130705.255725,11739298548.425183,612414,158895,311070,1082379
2014-12-15,NASDAQ (DQ),1163600755,561301658,633095046,2357997459,35622920282.607085,26459780402.150437,21267543604.433599,83350244289.191121,4013584,1054708,1992535,7060827
2014-12-15,ADF (D),33400580,20247775,22998533,76646888,877153480.835401,846928006.723901,675458829.375902,2399540316.935204,161763,63676,96134,321573
2014-12-15,EDGA (J),126046255,65891802,62029626,253967683,4010649680.942207,3413654369.736514,2094661073.592497,9518965124.271218,1062436,324736,502898,1890070
2014-12-15,EDGX (K),218795827,125000113,163845894,507641834,7031830486.539288,6577346506.696483,5578635660.370224,19187812653.605995,1302963,437509,844628,2585100
2014-12-15,CHX (M),10250786,13832274,5878800,29961860,383680030.168000,1115524275.260000,298077385.901000,1797281691.329000,952,7196,2007,10155
2014-12-15,NYSE (N),979863957,0,0,979863957,35016222949.160244,0.000000,0.000000,35016222949.160244,3262572,0,0,3262572
2014-12-15,NYSE Arca (P),370587579,458087485,212538489,1041213553,13010480250.494501,28432315238.304159,8781102652.569868,50223898141.368528,2590578,1349950,1451142,5391670
2014-12-15,NASDAQ (Q),655937249,261438391,618389692,1535765332,26148701886.333470,17674871170.169498,24949930379.027045,68773503435.530013,5241064,1081714,3690847,10013625
2014-12-15,NASDAQ PSX (X),30950303,22724640,19642165,73317108,1003352716.597001,1378357719.741899,672910167.358400,3054620603.697300,219233,92140,118839,430212
2014-12-15,BATS BYX (Y),169544976,82402262,82445702,334392940,5257032431.949030,4627066569.861291,2853074821.280749,12737173823.091070,1380360,380931,630447,2391738
2014-12-15,BATS BZX (Z),372132680,221438235,188817548,782388463,12459518926.354305,13926210134.241858,6852666342.540695,33238395403.136858,2878027,940707,1425818,5244552
2014-12-12,NYSE MKT (A),0,14048758,5260764,19309522,0.000000,98506771.375800,132623444.050000,231130215.425800,0,36640,20768,57408
2014-12-12,NASDAQ BX (B),78646690,38765366,36335855,153747911,2783035642.671706,2294753885.908595,1484200872.172297,6561990400.752598,634665,177629,288731,1101025
2014-12-12,NYSE (DN),152162920,41665545,78730188,272558653,5507183266.585627,2177421876.546295,2850563366.659011,10535168509.790933,581167,117676,263338,962181
2014-12-12,NASDAQ (DQ),1152973853,471898969,581701398,2206574220,36867683384.276012,27305986336.830132,19548376822.797295,83722046543.903439,3870350,901675,1779371,6551396
2014-12-12,ADF (D),32702132,17084100,17674231,67460463,857004664.078000,682830150.976900,541992546.776200,2081827361.831100,151705,54165,74885,280755
2014-12-12,EDGA (J),114829256,60512495,49761255,225103006,3664146531.078115,3169259702.951494,1683143271.341200,8516549505.370809,954968,278186,400363,1633517
2014-12-12,EDGX (K),209537328,110575559,140421882,460534769,6999917606.543118,6251125833.248812,5240771224.119637,18491814663.911567,1230314,378525,745493,2354332
2014-12-12,CHX (M),10627362,12085311,5862724,28575397,367509051.031000,1294665374.210000,470584938.135000,2132759363.376000,789,8522,1700,11011
2014-12-12,NYSE (N),963738083,0,0,963738083,35453719432.746277,0.000000,0.000000,35453719432.746277,2974186,0,0,2974186
2014-12-12,NYSE Arca (P),348089869,358699113,186314937,893103919,12804956238.994039,26164704546.713591,7678538622.931216,46648199408.638846,2421044,1124012,1267651,4812707
2014-12-12,NASDAQ (Q),593800183,206885873,538875032,1339561088,24205262799.911131,14634272372.963201,22126531591.187992,60966066764.062324,4602712,886402,3040864,8529978
2014-12-12,NASDAQ PSX (X),31095920,16998739,16355105,64449764,993654267.789100,1229066753.493901,599063438.867201,2821784460.150202,207921,70800,98498,377219
2014-12-12,BATS BYX (Y),155057059,71316114,72382261,298755434,5104023219.811008,4083932723.490507,2522865756.370387,11710821699.671902,1254322,321953,562473,2138748
2014-12-12,BATS BZX (Z),340183967,189224214,160988123,690396304,11756673801.405382,12108509732.328302,5880802484.420383,29745986018.154067,2608477,794962,1192227,4595666
2014-12-11,NYSE MKT (A),0,12937108,6244950,19182058,0.000000,79106601.875900,156577573.921000,235684175.796900,0,31768,23889,55657
