Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2011-12-30,AMEX (A),0.0,11313257.0,4084408.0,15397665.0,0.0,69983546.0404,92271218.905,162254764.945,0,24132,31043,55175
2011-12-30,BEX (B),53359286.0,14491670.0,25543994.0,93394950.0,999675891.391,467510873.05,589467271.155,2056654035.6,298900,52131,151804,502835
2011-12-30,NSX (C),11925292.0,2855953.0,4021364.0,18802609.0,160844257.335,78637765.9747,94829134.9665,334311158.276,26738,8219,13965,48922
2011-12-30,NYSE (DN),41459531.0,14457656.0,22416402.0,78333589.0,1055660083.6,692796310.073,554997798.623,2303454192.3,229384,46334,112786,388504
2011-12-30,NASDAQ (DQ),742152938.0,242657471.0,399273605.0,1384084014.0,15155190306.3,10487945630.6,8052489728.83,33695625665.7,2022209,428579,961269,3412057
2011-12-30,EDGA (J),68469232.0,22091130.0,31392337.0,121952699.0,1762978852.06,908930459.326,820353628.864,3492262940.25,412475,81167,195663,689305
2011-12-30,EDGX (K),142958519.0,40344885.0,67943958.0,251247362.0,3385659539.08,1792263237.57,1614443697.75,6792366474.4,627036,132572,318883,1078491
2011-12-30,CHX (M),3913510.0,10619299.0,5265073.0,19797882.0,108307936.446,915984943.788,127203965.235,1151496845.47,478,2740,716,3934
2011-12-30,NYSE (N),588099408.0,0.0,0.0,588099408.0,16886529001.4,0.0,0.0,16886529001.4,1458607,0,0,1458607
2011-12-30,NYSE Arca (P),191266516.0,158102160.0,102820240.0,452188916.0,4797489608.89,8443725128.24,3020138099.78,16261352836.9,955872,378630,504525,1839027
2011-12-30,NASDAQ (Q),232821564.0,122071272.0,310348247.0,665241083.0,6280744233.07,7028040781.18,7441242048.75,20750027063.0,1351418,398824,1112132,2862374
2011-12-30,CBOE (W),838833.0,3363715.0,376940.0,4579488.0,21030725.66,115441914.91,6251086.08,142723726.65,1867,1083,1354,4304
2011-12-30,PSX (X),11755109.0,12134903.0,10843525.0,34733537.0,211024879.21,708342075.19,198765177.26,1118132131.66,42632,31392,34794,108818
2011-12-30,BATS BYX (Y),49134227.0,18883261.0,23433163.0,91450651.0,1148517997.45,769448408.135,535466886.356,2453433291.95,319355,72740,144839,536934
2011-12-30,BATS BZX (Z),133228417.0,77494103.0,90417139.0,301139659.0,3541382982.87,4151889210.58,2196914486.94,9890186680.4,817600,285394,515336,1618330
2011-12-29,AMEX (A),0.0,10839954.0,4271097.0,15111051.0,0.0,59479842.7789,100600982.498,160080825.277,0,24285,33559,57844
2011-12-29,BEX (B),58909527.0,15965461.0,28519337.0,103394325.0,1124602403.74,497508092.975,669596463.664,2291706960.38,339437,59231,169906,568574
2011-12-29,NSX (C),8179644.0,3332883.0,4703064.0,16215591.0,174740407.165,90737805.4853,130711597.033,396189809.683,27645,8851,16271,52767
2011-12-29,NYSE (DN),49392427.0,14001064.0,21734775.0,85128266.0,1261581854.51,623931465.827,569755723.845,2455269044.19,279022,47572,114284,440878
2011-12-29,NASDAQ (DQ),723498436.0,295306325.0,355366767.0,1374171528.0,15952428709.7,14014312941.1,7814384722.04,37781126372.8,2093058,465380,964135,3522573
2011-12-29,EDGA (J),75812609.0,25759616.0,33549951.0,135122176.0,1999663102.43,999075302.038,875250556.512,3873988960.98,466055,92257,208594,766906
2011-12-29,EDGX (K),148050294.0,42514230.0,72012357.0,262576881.0,3842063770.79,1871459514.14,1811430211.42,7524953496.35,704320,141487,343061,1188868
2011-12-29,CHX (M),5169327.0,12582740.0,2844851.0,20596918.0,153445775.327,1074577965.53,59777578.4062,1287801319.26,729,4925,665,6319
2011-12-29,NYSE (N),531692034.0,0.0,0.0,531692034.0,15470052634.9,0.0,0.0,15470052634.9,1585159,0,0,1585159
2011-12-29,NYSE Arca (P),216294825.0,177342599.0,116813593.0,510451017.0,5725054543.35,9268112415.61,3705842037.83,18699008996.8,1131841,452151,569832,2153824
2011-12-29,NASDAQ (Q),258630126.0,144592055.0,270553568.0,673775749.0,7072192081.9,8458505556.88,6707783292.25,22238480931.0,1530655,489460,1152260,3172375
2011-12-29,CBOE (W),851250.0,2041496.0,959884.0,3852630.0,16339485.13,59079591.24,41486256.4077,116905332.778,1646,1161,966,3773
2011-12-29,PSX (X),14953453.0,14167600.0,12207652.0,41328705.0,279460821.835,826787923.97,219003650.06,1325252395.87,52354,38601,36439,127394
2011-12-29,BATS BYX (Y),53383718.0,22019376.0,24125224.0,99528318.0,1272756358.76,844785358.642,589199757.195,2706741474.59,353483,81254,151965,586702
2011-12-29,BATS BZX (Z),149458771.0,90307452.0,98288926.0,338055149.0,3987512009.64,4712198181.81,2511087933.55,11210798125.0,934312,345298,560343,1839953
2011-12-28,AMEX (A),0.0,10410612.0,4969117.0,15379729.0,0.0,60383260.5581,126432792.194,186816052.752,0,24999,39209,64208
2011-12-28,BEX (B),64490438.0,17499079.0,31751669.0,113741186.0,1247371237.81,589444128.623,753860555.346,2590675921.78,389355,69938,194676,653969
2011-12-28,NSX (C),7937005.0,3674647.0,4498358.0,16110010.0,173800544.951,107824381.984,106108224.752,387733151.688,27012,9734,16151,52897
