Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2020-12-23,LTSE (L),16536,0,126,16662,981312.790000,0.000000,17639.600000,998952.390000,13,0,2,15
2020-12-23,NYSE Chicago (M),10109586,9638909,5866762,25615257,724179167.354000,969429562.233200,1648857884.832500,3342466614.419700,11047,3662,9216,23925
2020-12-23,NYSE (N),812666631,42597194,91891031,947154856,38426186206.507196,1978987650.420500,2721700269.274200,43126874126.201896,3081756,113787,510018,3705561
2020-12-23,NYSE Arca (P),217652963,265051374,651404804,1134109141,9183012201.561301,13440891362.174402,14826523550.170102,37450427113.905805,1985064,795897,2981526,5762487
2020-12-23,NASDAQ (Q),366559368,156096247,1299416492,1822072107,16272268253.916107,8565547068.220102,49726934326.315577,74564749648.451786,3896819,709644,6975949,11582412
2020-12-23,Members Exchange (U),25854387,11084186,59111730,96050303,679751601.215600,337170331.851900,801559519.832200,1818481452.899700,270022,43683,345803,659508
2020-12-23,Investors Exchange (V),92977567,14089204,86528254,193595025,5632938653.688801,867705162.308700,5473092020.810700,11973735836.808201,998491,86831,861546,1946868
2020-12-23,NASDAQ PSX (X),23996988,15871922,25472654,65341564,633816078.557200,968110750.211500,1139111087.298200,2741037916.066900,158610,65389,188187,412186
2020-12-23,BYX Equities (Y),61084452,36842026,73016521,170942999,2143199809.404400,1573676048.571700,1966375009.022400,5683250866.998500,657002,146125,572631,1375758
2020-12-23,BZX Equities (Z),162766154,97830597,226550097,487146848,6585404594.013000,5839486981.623898,8485099388.833801,20909990964.470699,1628622,476899,1641065,3746586
2020-12-22,NYSE American (A),9694669,27027233,7740513,44462415,386269181.760900,371960582.014900,441316892.473500,1199546656.249300,170792,103271,128397,402460
2020-12-22,NASDAQ BX (B),26662573,14359070,26047619,67069262,1173237567.922800,927381420.411900,1583942471.729300,3684561460.064000,354602,82010,346550,783162
2020-12-22,NYSE National (C),39796827,20290537,24283307,84370671,1055463043.008100,762882377.906800,800590828.436100,2618936249.351000,440510,97035,283531,821076
2020-12-22,FINRA / Nasdaq TRF Chicago (DB),10359021,4446296,22032451,36837768,479638653.888000,116135607.709000,942434472.424500,1538208734.021500,55023,10808,96127,161958
2020-12-22,FINRA / NYSE TRF (DN),336193358,136937897,876449745,1349581000,11849064853.011107,3761330769.130101,24832839464.875993,40443235087.017201,1509770,335636,2334236,4179642
2020-12-22,FINRA / Nasdaq TRF Carteret (DQ),1379148754,515211810,2164562394,4058922958,60773451315.633802,27973604431.070894,82647519886.841003,171394575633.545699,6240595,1438338,7420955,15099888
2020-12-22,MIAX Pearl (H),2652981,2017906,6202898,10873785,148584136.924700,99390623.184700,209866153.225600,457840913.335000,40095,10226,47191,97512
2020-12-22,EDGA Equities (J),56515134,28360768,53814566,138690468,2761411194.267800,1519142235.462700,2817025404.422401,7097578834.152901,773255,189132,687755,1650142
2020-12-22,EDGX Equities (K),266645297,102683876,447407661,816736834,10050980467.396499,5229883946.864600,15738936456.142101,31019800870.403200,2012788,451077,2528078,4991943
2020-12-22,LTSE (L),104,0,136,240,10766.320000,0.000000,21210.610000,31976.930000,2,0,6,8
2020-12-22,NYSE Chicago (M),9422899,10960836,3914329,24298064,575424017.293800,1114025470.827500,651612775.940000,2341062264.061300,10181,4008,10776,24965
2020-12-22,NYSE (N),909279125,41468407,81320033,1032067565,43906756405.164509,2090202085.863900,3324701071.523701,49321659562.552110,3247168,122639,549503,3919310
2020-12-22,NYSE Arca (P),228511124,242153934,510761342,981426400,9857014300.725296,14856704258.237504,17573072777.082310,42286791336.045110,2131635,862058,3088159,6081852
2020-12-22,NASDAQ (Q),386789689,146878063,1181199958,1714867710,18050846689.605192,8982975715.112498,61040218772.809416,88074041177.527106,4285126,761699,7684063,12730888
2020-12-22,Members Exchange (U),28521456,11283097,38566776,78371329,757364543.714500,398175881.558700,932996237.104500,2088536662.377700,313062,46151,363409,722622
2020-12-22,Investors Exchange (V),102293464,15777755,90843558,208914777,6175623507.430500,1113473551.661300,6457286044.508400,13746383103.600200,1093697,92506,947856,2134059
2020-12-22,NASDAQ PSX (X),23592411,17110617,23026490,63729518,679093724.159100,904893551.397200,1522485320.958300,3106472596.514600,181969,75649,211388,469006
2020-12-22,BYX Equities (Y),64928742,36290399,59480161,160699302,2352742713.666400,1984966161.831299,2235828895.894300,6573537771.391999,709907,167441,600074,1477422
2020-12-22,BZX Equities (Z),172305453,100450340,194205173,466960966,7369758297.565902,6481617876.380700,10652223925.718097,24503600099.664699,1823675,519252,1811764,4154691
2020-12-21,NYSE American (A),12437078,34746157,7580233,54763468,445243178.991400,550069260.326700,422461256.503100,1417773695.821200,178951,122674,111474,413099
2020-12-21,NASDAQ BX (B),29121507,22136556,23975572,75233635,1283433178.664100,1619211088.133800,1664151641.094000,4566795907.891900,385299,108954,319752,814005
2020-12-21,NYSE National (C),46437838,25744937,24379002,96561777,1194451620.079400,926519434.398600,837957709.643400,2958928764.121400,430725,117570,254703,802998
2020-12-21,FINRA / Nasdaq TRF Chicago (DB),11673117,5160401,17525403,34358921,544900503.182700,151001270.563800,1005222456.530000,1701124230.276500,63141,14935,89865,167941
2020-12-21,FINRA / NYSE TRF (DN),353670233,155335690,699172816,1208178739,12607082022.112891,4997424120.995701,23114982844.444198,40719488987.552790,1609875,404475,2053044,4067394
2020-12-21,FINRA / Nasdaq TRF Carteret (DQ),1535523047,596629548,1898794503,4030947098,68204443765.330685,35018221131.882898,85370074949.065402,188592739846.278985,6745631,1752386,6807044,15305061
2020-12-21,MIAX Pearl (H),2979978,1950682,4774658,9705318,183753807.090200,157489011.825800,344972046.164600,686214865.080600,45925,10330,46482,102737
2020-12-21,EDGA Equities (J),62707703,41645539,51196307,155549549,2984564431.880200,2283468012.388200,3142455775.824500,8410488220.092900,833990,263265,672449,1769704
2020-12-21,EDGX Equities (K),327552961,146178102,413024768,886755831,12203861626.421102,8578238539.841602,16708568619.227091,37490668785.489795,2417500,637627,2401240,5456367
2020-12-21,LTSE (L),700,32,0,732,22839.000000,9818.100000,0.000000,32657.100000,2,4,0,6
2020-12-21,NYSE Chicago (M),8181321,6062910,5675424,19919655,586599382.956000,809032780.640000,926042998.133300,2321675161.729300,12031,4376,11046,27453
2020-12-21,NYSE (N),1144802871,60250413,82297865,1287351149,54399123318.618808,3335354087.312198,3532848508.369100,61267325914.300106,3928840,166822,518375,4614037
2020-12-21,NYSE Arca (P),270428530,333010323,397317970,1000756823,11612132284.229697,21499588434.441202,20765506892.066001,53877227610.736900,2527030,1190317,3079906,6797253
2020-12-21,NASDAQ (Q),484646315,213763410,1178245329,1876655054,21974105197.321499,14828943272.772306,72443809647.213628,109246858117.307433,5166045,1063904,7841261,14071210
2020-12-21,Members Exchange (U),28757435,17804067,33320041,79881543,779904581.630000,583186434.674800,888127458.656600,2251218474.961400,307647,62386,304547,674580
2020-12-21,Investors Exchange (V),116867908,18691187,91942177,227501272,6975496080.637799,1215015489.509400,7124139516.499700,15314651086.646899,1294018,102591,1008031,2404640
2020-12-21,NASDAQ PSX (X),31773303,26106820,25796291,83676414,896502114.445500,1564677673.007500,1661421430.573000,4122601218.026000,229174,114234,211277,554685
2020-12-21,BYX Equities (Y),68510156,48605124,50489880,167605160,2305079737.758800,2981300552.464900,2229076438.334600,7515456728.558300,721068,218325,536974,1476367
2020-12-21,BZX Equities (Z),212508181,152053522,187352696,551914399,8992574564.115799,10721488136.602707,11456863207.716507,31170925908.435013,2164083,738043,1839824,4741950
2020-12-18,NYSE American (A),11989854,92929439,9964271,114883564,460510944.947000,809473545.026500,512661507.501000,1782645997.474500,177386,106059,130278,413723
2020-12-18,NASDAQ BX (B),34147742,18640171,29182075,81969988,1473365126.592000,1440167372.507100,2401745917.275400,5315278416.374500,408152,92958,369335,870445
2020-12-18,NYSE National (C),60727813,24624875,29972963,115325651,1500143617.717700,932628132.129800,1088838969.448700,3521610719.296200,529566,105433,309697,944696
2020-12-18,FINRA / Nasdaq TRF Chicago (DB),9345785,4010135,17033369,30389289,421465533.777300,114374203.713600,1061118524.409800,1596958261.900700,51525,9644,86064,147233
2020-12-18,FINRA / NYSE TRF (DN),336970664,140646423,656917048,1134534135,11917054829.639700,4824719789.927098,26249490346.124300,42991264965.691098,1456192,321834,2111007,3889033
2020-12-18,FINRA / Nasdaq TRF Carteret (DQ),1881961658,579406786,2129284613,4590653057,88488390034.956903,50556465667.155411,136987991148.157379,276032846850.269693,6594975,1417773,6944744,14957492
2020-12-18,MIAX Pearl (H),3601523,1638285,4773747,10013555,212673725.656000,111993810.753800,291015285.267400,615682821.677200,47313,8554,47328,103195
2020-12-18,EDGA Equities (J),74287539,32858443,57269133,164415115,3530959698.031300,1876867779.831700,3970162921.655301,9377990399.518301,921062,205782,733310,1860154
2020-12-18,EDGX Equities (K),303486476,108479521,374415144,786381141,11782904441.984502,6871301846.112099,18739193888.954609,37393400177.051210,2294112,489650,2500028,5283790
2020-12-18,LTSE (L),0,400,886,1286,0.000000,8894.000000,39883.210000,48777.210000,0,4,13,17
2020-12-18,NYSE Chicago (M),15773676,9799500,14507098,40080274,1095532942.261800,1298843628.650000,3703923139.595899,6098299710.507699,12712,3791,10831,27334
2020-12-18,NYSE (N),3108899602,48076343,90092694,3247068639,157945426636.673706,2933791827.366500,4377112974.289899,165256331438.330105,3925603,138648,575382,4639633
2020-12-18,NYSE Arca (P),256430900,283378292,384147907,923957099,11734706288.249401,22185485588.782311,26469025054.570809,60389216931.602521,2407904,965979,3160021,6533904
2020-12-18,NASDAQ (Q),483419132,177194193,2872479143,3533092468,22787327904.603402,13927348698.321801,234326867396.888661,271041543999.813864,5043275,896525,8316213,14256013
2020-12-18,Members Exchange (U),31495296,12056973,33455494,77007763,876525997.454100,487341449.362000,1007030879.167700,2370898325.983800,320139,49813,327046,696998
2020-12-18,Investors Exchange (V),136272130,21522791,108441637,266236558,8142551355.930700,1700742323.289600,9170228910.789801,19013522590.010101,1354597,124228,1113750,2592575
2020-12-18,NASDAQ PSX (X),34423675,20435611,28365280,83224566,1084825488.986800,1398385267.370300,2563140255.626199,5046351011.983299,235467,87639,241361,564467
2020-12-18,BYX Equities (Y),84196175,45524691,69286623,199007489,3026224271.042800,2855965310.365300,3198778234.881400,9080967816.289500,867369,204891,677799,1750059
2020-12-18,BZX Equities (Z),229676636,121656072,216219877,567552585,10317717771.677897,8900163869.809598,16636549712.217505,35854431353.705000,2290759,587423,2100839,4979021
2020-12-17,NYSE American (A),10917343,26106834,7869230,44893407,428206569.246900,421298763.199800,408456396.384500,1257961728.831200,189136,102105,131212,422453
2020-12-17,NASDAQ BX (B),29288137,16012127,26304421,71604685,1355358914.901300,983602191.123500,1720123324.710000,4059084430.734800,400820,79701,345197,825718
2020-12-17,NYSE National (C),49203573,21614630,31559668,102377871,1306284930.099200,830807309.811400,978374932.821300,3115467172.731900,492663,102096,312607,907366
2020-12-17,FINRA / Nasdaq TRF Chicago (DB),8885937,2247694,16987145,28120776,396944329.329500,113993414.513300,861587792.149100,1372525535.991900,44881,9021,75142,129044
2020-12-17,FINRA / NYSE TRF (DN),331165446,130693946,715878526,1177737918,12015943593.247799,4829806316.482402,24044225032.477692,40889974942.207893,1390085,306608,2087125,3783818
2020-12-17,FINRA / Nasdaq TRF Carteret (DQ),1384864629,480379186,1822793314,3688037129,62558161905.551399,32729317522.908493,79524968107.385418,174812447535.845310,6141863,1294414,6528010,13964287
