Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2021-01-21,EDGX Equities (K),318316735,138276331,583915925,1040508991,11022217902.481396,5354186440.894397,16453212348.621102,32829616691.996895,2186646,526040,2821420,5534106
2021-01-21,LTSE (L),340,1,562,903,204812.920000,57.210000,25836.050000,230706.180000,6,1,8,15
2021-01-21,NYSE Chicago (M),12087767,7292466,7237897,26618130,1122255161.491900,1128270025.900000,1685631324.767000,3936156512.158900,12584,2306,12051,26941
2021-01-21,NYSE (N),890178516,35426865,83784084,1009389465,43659568877.322593,2014493802.702200,3417518105.575000,49091580785.599793,3253293,116644,487256,3857193
2021-01-21,NYSE Arca (P),254573274,291076723,577653184,1123303181,11074044297.546701,16240043974.805800,18342038567.370192,45656126839.722693,2201265,1027112,3097453,6325830
2021-01-21,NASDAQ (Q),467387796,158829452,1408235440,2034452688,21402632977.733506,9551358644.413099,66746635724.654291,97700627346.800896,4645196,825071,8347404,13817671
2021-01-21,Members Exchange (U),29789659,13398046,43851039,87038744,657512378.992700,378999571.019200,664018521.522900,1700530471.534800,276781,42809,284763,604353
2021-01-21,Investors Exchange (V),131769415,19639345,106433886,257842646,7933555576.838302,1114045749.266500,8809480010.405200,17857081336.510002,1328758,112763,1050215,2491736
2021-01-21,NASDAQ PSX (X),27329635,17280800,26665065,71275500,819086222.002700,1003294664.295000,1562597140.434100,3384978026.731800,182717,70897,214472,468086
2021-01-21,BYX Equities (Y),71245220,37531562,93766213,202542995,2675528313.112900,1960610544.185200,2566802321.983500,7202941179.281600,761303,173143,661450,1595896
2021-01-21,BZX Equities (Z),190446572,107219685,229078046,526744303,8314635482.533799,6678411681.239099,11928788049.955802,26921835213.728700,1857377,573382,2022316,4453075
2021-01-20,NYSE American (A),10780597,68513178,8422046,87715821,442220671.725600,652611348.781800,461110598.563300,1555942619.070700,138312,184659,108937,431908
2021-01-20,NASDAQ BX (B),30766170,19467453,34806853,85040476,1474650451.398900,1139851311.873301,1881830651.590999,4496332414.863200,414280,96826,409754,920860
2021-01-20,NYSE National (C),43482141,27688900,38252574,109423615,1351412148.304500,1007190253.681000,1106453803.039800,3465056205.025300,427399,129113,332546,889058
2021-01-20,FINRA / Nasdaq TRF Chicago (DB),11735780,5369433,24581172,41686385,497527481.977200,117149724.996500,979110263.418800,1593787470.392500,61068,16175,113193,190436
2021-01-20,FINRA / NYSE TRF (DN),363357264,335607031,953974420,1652938715,11577343586.918402,5730907637.336201,23389730491.772998,40697981716.027601,1545366,592965,2673954,4812285
2021-01-20,FINRA / Nasdaq TRF Carteret (DQ),1546933891,923214348,2634491284,5104639523,66371005157.536677,33526570246.648496,94690286352.237773,194587861756.422946,7071713,2315142,9008637,18395492
2021-01-20,MIAX Pearl (H),10894716,6420551,11885581,29200848,433470373.295200,292817065.676300,724847456.256000,1451134895.227500,120575,28959,111066,260600
2021-01-20,EDGA Equities (J),59720142,32065362,54197438,145982942,3259948383.840900,1615974143.351300,3192025133.671400,8067947660.863600,763049,204709,687678,1655436
2021-01-20,EDGX Equities (K),323899541,213834896,551342364,1089076801,11574967117.109800,6221697090.327002,18366655593.202696,36163319800.639498,2211980,691052,2917575,5820607
2021-01-20,LTSE (L),29,0,4554,4583,29526.610000,0.000000,195661.040000,225187.650000,2,0,25,27
2021-01-20,NYSE Chicago (M),13029903,13853565,8995192,35878660,889091696.197800,2176388331.579999,1524075070.552900,4589555098.330699,11317,1699,12229,25245
2021-01-20,NYSE (N),992167326,47774398,92092098,1132033822,51411419268.258706,2402673832.500000,4359343734.497400,58173436835.256106,3534288,153708,568523,4256519
2021-01-20,NYSE Arca (P),256206833,388253514,546247238,1190707585,12109527635.110100,18555179032.668705,20493116863.683117,51157823531.461922,2301539,1199406,3348403,6849348
2021-01-20,NASDAQ (Q),462549221,206266253,1374122335,2042937809,23323373255.919006,10421300096.961598,78185627184.775470,111930300537.656074,4838233,979730,8658137,14476100
2021-01-20,Members Exchange (U),29363141,19762044,43598131,92723316,645990251.358300,429965938.162300,679858288.000100,1755814477.520700,273794,56400,314412,644606
2021-01-20,Investors Exchange (V),127972287,21034258,111872325,260878870,8013231349.224000,1198797459.251000,9072418048.455500,18284446856.930500,1259922,134895,1076927,2471744
2021-01-20,NASDAQ PSX (X),26069311,22760967,28102972,76933250,842984678.865000,1376683410.896100,1801210215.818500,4020878305.579600,202394,96762,226254,525410
2021-01-20,BYX Equities (Y),67916774,47629702,74416248,189962724,2694345539.561000,2238639365.822199,2913195016.612801,7846179921.996000,754862,216566,683447,1654875
2021-01-20,BZX Equities (Z),189345230,130162552,229587935,549095717,8752688798.653602,7766748441.285801,12974604931.938404,29494042171.877807,1900765,656264,2040151,4597180
2021-01-19,NYSE American (A),11710286,71353943,8733675,91797904,484634724.490800,628013309.486500,486231467.376400,1598879501.353700,164654,182253,129566,476473
2021-01-19,NASDAQ BX (B),32869863,18879332,30991738,82740933,1485330136.185600,1046993154.398200,1735094009.505400,4267417300.089200,428414,88679,403244,920337
2021-01-19,NYSE National (C),49607795,26803329,35684282,112095406,1375172750.051300,861111168.208800,1149465561.395400,3385749479.655500,495436,120096,353766,969298
2021-01-19,FINRA / Nasdaq TRF Chicago (DB),12857525,7787023,22172204,42816752,479114778.084700,111655455.142400,775924466.916200,1366694700.143300,65798,19088,104144,189030
